variance	variance_mc	inverse_trace	inverse_trace_mc	log_det	log_det_mc	num_eigenvalues	combination	n_unique	cos	cos_std	n_parcel	n_task
0.0402852550879214	0.014621476075459267	-1000000006463.4785	-1000000116780.5371	-63.90526644254368	-70.72258381193024	7	(9, 17, 19, 21, 23, 25, 27)	7	0.7895832657814026	0.07006935030221939	2	7
0.04405391654086463	0.020261104842789077	-3213.311234272116	-1000000002891.2297	-40.09018486027509	-63.19511159188963	7	(0, 3, 13, 14, 15, 16, 27)	7	0.7722022533416748	0.07588641345500946	2	7
0.041442513251945395	0.01869918997516047	-4220.6952499064955	-1000000004140.6927	-40.360939307039885	-64.1304103233642	7	(3, 10, 14, 17, 21, 23, 26)	7	0.7876207232475281	0.0726507231593132	2	7
0.03298629081476104	0.013481374394454106	-21006.93349784497	-1000000011962.819	-45.42564997443	-67.9225167419538	7	(0, 6, 9, 11, 16, 21, 23)	7	0.7900221943855286	0.07438916712999344	2	7
0.032853764803102634	0.012103141026457797	-7366.143483237331	-1000000006309.8904	-43.67094459214716	-66.69585251843189	7	(1, 4, 8, 11, 18, 21, 25)	7	0.7974414825439453	0.07734793424606323	2	7
0.03449786558949891	0.013535159410704357	-6500.022325917508	-1000000005368.4856	-43.27769605726208	-66.23653539672844	7	(0, 1, 4, 9, 10, 14, 27)	7	0.7940545678138733	0.07563067972660065	2	7
0.03367115746371084	0.015262535967438998	-5173.063853911013	-1000000004810.0046	-42.27250525799502	-65.34667804672472	7	(0, 2, 4, 7, 20, 21, 25)	7	0.7823187708854675	0.07366631925106049	2	7
0.037980745089642165	0.014701312816209611	-1000000005238.389	-2000000004782.359	-63.650390317084046	-86.83818287922874	7	(11, 16, 17, 18, 24, 25, 26)	7	0.8008013367652893	0.07519851624965668	2	7
0.04664930197012599	0.019095972682788	-5884.289113721787	-1000000005073.3059	-41.58750623808069	-64.56934078823303	7	(5, 12, 15, 17, 19, 24, 27)	7	0.7757363319396973	0.07145220786333084	2	7
0.04188322377806632	0.01687899775983585	-17019.8659073338	-1000000015522.0273	-45.14424366699406	-68.25196516786605	7	(3, 5, 7, 9, 10, 11, 15)	7	0.7969760894775391	0.07015183568000793	2	7
0.03908199129478256	0.012786168368614471	-1000000003619.6091	-2000000002907.9116	-62.701783987560084	-86.1687501791435	7	(1, 3, 7, 16, 22, 25, 27)	7	0.7932873368263245	0.07186559587717056	2	7
0.03170446802159276	0.015610332333442344	-12576.528588573696	-1000000009556.5594	-44.806735852537514	-66.86714655012983	7	(2, 8, 9, 16, 19, 22, 24)	7	0.7834259867668152	0.06926511973142624	2	7
0.04026638813065216	0.015029015972326155	-26782.71857048484	-1000000025449.2675	-44.82978639909347	-67.72096599099302	7	(1, 7, 8, 17, 23, 26, 27)	7	0.7960062026977539	0.07079514861106873	2	7
0.031726139726639915	0.011062766180344172	-5347.551122372093	-1000000004401.01	-43.25168488729503	-66.33257072990247	7	(0, 6, 7, 8, 12, 18, 26)	7	0.782368004322052	0.07254689931869507	2	7
0.039683260632463524	0.018263115879942584	-3225.3908949264455	-1000000002938.8397	-40.39403289751872	-63.59359672391486	7	(1, 3, 10, 12, 17, 20, 27)	7	0.7915324568748474	0.07084202021360397	2	7
0.03353927499574932	0.015394703010923454	-5250.323200168657	-1000000004590.2789	-42.038437273086075	-65.093717728999	7	(3, 10, 14, 16, 20, 22, 25)	7	0.7853674292564392	0.07581581920385361	2	7
0.031097703699991184	0.011298744979112946	-1000000011142.0803	-1000000466739.2976	-65.31751192677476	-73.93946043283691	7	(7, 10, 11, 20, 21, 22, 27)	7	0.801812469959259	0.06836023181676865	2	7
0.03386428015009129	0.013903344717028867	-6616.842610349542	-1000000004909.4181	-43.26987718534037	-65.8944967293491	7	(0, 1, 6, 16, 22, 23, 24)	7	0.7914016842842102	0.07589405030012131	2	7
0.03565030411252268	0.012763384218713085	-1000000005269.692	-2000000004753.7583	-64.26217490073309	-87.26567647992142	7	(6, 13, 18, 19, 22, 25, 27)	7	0.7814893126487732	0.06928244978189468	2	7
0.037545863888609206	0.013124105837695242	-14834.795732594583	-1000000011792.7599	-45.452817494288865	-68.18841870678943	7	(5, 8, 10, 14, 18, 19, 25)	7	0.7826109528541565	0.07520316541194916	2	7
0.028911073328217244	0.013939238258420488	-1000000002910.7783	-1000000344171.6594	-62.736072832335225	-70.77549362521056	7	(0, 5, 6, 7, 12, 20, 24)	7	0.7785727381706238	0.07312394678592682	2	7
