variance	variance_mc	inverse_trace	inverse_trace_mc	log_det	log_det_mc	eigenvalues	num_eigenvalues	n_tasks	combination	n_unique	combination_tuple	cos
0.03349259525311728	0.020548473377893155	-866.9137401806962	-713.9472090400567	-20.26435059509394	-15.62618598225444	[0.011876849252310168, 0.006578425437093491, 0.002093198688489496]	3	4	(9, 10, 20, 28)	4	(9, 10, 20, 28)	0.9075928655982941
0.02802348554076881	0.02020504092439679	-950.3267734557974	-632.6311088406646	-20.92336733352709	-15.548106982063288	[0.01225349018665364, 0.005148904402225583, 0.002802646335517566]	3	4	(4, 9, 11, 22)	4	(4, 9, 11, 22)	0.9263402232618594
0.0352360307002195	0.02592110559729692	-496.4832167530361	-385.73404392829525	-19.108139766561273	-14.414742476676402	[0.01243902261639784, 0.007875758222643484, 0.005606324758255598]	3	4	(1, 3, 5, 24)	4	(1, 3, 5, 24)	0.8969016959639937
0.0205667852403044	0.0112218454135415	-1303.9464678739498	-1044.7715338734479	-22.02160525124476	-17.130176193485404	[0.0055993423970444, 0.003999519170808508, 0.0016229838456885942]	3	4	(8, 11, 22, 25)	4	(8, 11, 22, 25)	0.8947870064646263
0.03312713008344831	0.02570929470647765	-1021.8936169216284	-759.8536832666036	-20.477520580985633	-15.300590107557772	[0.015619918357849174, 0.008353640639878427, 0.0017357357087500489]	3	4	(0, 1, 20, 26)	4	(0, 1, 20, 26)	0.9324956390217386
0.03927531447585178	0.02971570942908399	-666.4294140370291	-494.9152017464107	-19.492816853739708	-14.528970861192501	[0.017395443808565322, 0.00928775984522445, 0.0030325057752942143]	3	4	(5, 15, 19, 22)	4	(5, 15, 19, 22)	0.8359977755331377
0.042415078401030946	0.03337042464630466	-625.2673023669046	-411.4318227282449	-19.41284002502936	-14.199361360596942	[0.022068877246117773, 0.006681669917860949, 0.004619877482325935]	3	4	(0, 2, 10, 14)	4	(0, 2, 10, 14)	0.8997497611228032
0.03839308641109727	0.03517789604589245	-814.0947192844632	-396.368353598931	-19.98724670719306	-14.024500224444825	[0.02247371397524124, 0.008412308888250114, 0.0042918731824010984]	3	4	(4, 5, 17, 25)	4	(4, 5, 17, 25)	0.814367708592813
0.03578220061674296	0.028644190585242583	-1777.631668615303	-1567.9030376374114	-21.159352619704983	-16.05848705622958	[0.020938077696293553, 0.00697982959085427, 0.0007262832980947586]	3	4	(13, 19, 21, 22)	4	(13, 19, 21, 22)	0.8302333643717735
0.06323883131766081	0.04941749719706528	-610.7540179391029	-270.4899807897333	-18.310115245337784	-12.84604916982731	[0.02552403021666442, 0.018225959911143133, 0.005667507069257729]	3	4	(5, 18, 23, 24)	4	(5, 18, 23, 24)	0.780075539325448
0.06817074262159564	0.05777834057284051	-526.9257219449865	-177.5179804072719	-17.619711529376033	-12.042217801322	[0.0277364136127024, 0.018663121626968433, 0.011378805333169676]	3	4	(11, 17, 20, 23)	4	(11, 17, 20, 23)	0.7998066141455364
0.0349641664984061	0.028334308901926536	-2359.8809476674332	-1849.2227427100847	-21.391018109593652	-16.040793691637607	[0.016873941208202715, 0.01087143106439325, 0.0005889366293305727]	3	4	(18, 24, 26, 27)	4	(18, 24, 26, 27)	0.8100108365473395
0.05545032071084074	0.04261656002315023	-520.6790051533691	-379.50858266711634	-18.190745123158706	-13.502745044095331	[0.02107385681103957, 0.017922951498277957, 0.003619751713832704]	3	4	(2, 9, 18, 24)	4	(2, 9, 18, 24)	0.7787152013019831
0.042612018479869986	0.03415189676205118	-517.4904303798955	-363.56971748334945	-18.820313188839265	-13.878625534416429	[0.01831141042667454, 0.011305465824503, 0.004535020510873644]	3	4	(4, 15, 16, 27)	4	(4, 15, 16, 27)	0.8285734985861971
0.02637487146100558	0.021312717235108594	-725.1231727932395	-523.9358809312321	-20.447744217286832	-15.15317574557283	[0.010924405610700023, 0.006912979661685805, 0.0034753319627227673]	3	4	(1, 9, 10, 14)	4	(1, 9, 10, 14)	0.8730949151371211
0.03486088475964713	0.021613077798107647	-770.3952851951321	-477.64021324205174	-19.887073419427796	-14.99195773334667	[0.009751672115823085, 0.00781503885746221, 0.004046366824822353]	3	4	(20, 24, 25, 28)	4	(20, 24, 25, 28)	0.8628158388900354
0.032889819038098664	0.028275079896039893	-863.7373443231392	-581.7781953378624	-20.419022919150187	-14.905575523402003	[0.018841054186248738, 0.006816175060091072, 0.0026178506497000825]	3	4	(0, 8, 18, 26)	4	(0, 8, 18, 26)	0.8259334700979153
0.03491237433740142	0.025343849646163773	-1744.6058921345734	-1616.2549647125295	-20.882477232910794	-16.207446681860525	[0.016934276094881618, 0.00770904094949189, 0.0007005326017902634]	3	4	(15, 20, 25, 27)	4	(15, 20, 25, 27)	0.9010795843521905
0.03924879382852502	0.036870864073949315	-846.0454352144199	-346.3408318773977	-19.896162530309113	-13.733501565156999	[0.022059130789094064, 0.009780687388611174, 0.005031045896244079]	3	4	(0, 5, 17, 28)	4	(0, 5, 17, 28)	0.801940782637205
0.032158091935770315	0.023915614724462145	-961.0173744254371	-729.1842317499506	-20.58297105219384	-15.47142426729408	[0.01592788000305496, 0.0059849982231051395, 0.0020027364983020448]	3	4	(0, 1, 20, 21)	4	(0, 1, 20, 21)	0.9533355908524634
0.04171214335019559	0.02977791050318193	-1627.3281278251372	-1246.3456429822995	-21.416968805927425	-15.801716341432675	[0.022424378656247558, 0.006396985535572034, 0.0009565463113623424]	3	4	(9, 16, 18, 22)	4	(9, 16, 18, 22)	0.8077848484840165
0.04997437433999143	0.039652920560834824	-464.40562603814396	-273.7967165960473	-18.294026395784012	-13.254125063383807	[0.02014866385019008, 0.012597435018290014, 0.006906821692354728]	3	4	(1, 2, 3, 27)	4	(1, 2, 3, 27)	0.8874463941920908
0.03341369487335127	0.02731457030848032	-1906.6537780078233	-1590.536931412092	-21.50237597872592	-16.026050086945624	[0.017929043348882883, 0.008681087580549812, 0.0007044393790476282]	3	4	(4, 16, 21, 22)	4	(4, 16, 21, 22)	0.8301834201203212
0.03244200851390645	0.028859981949210457	-986.1681964546169	-458.5771370969834	-20.68109542636327	-14.511280969318403	[0.017316953971137868, 0.007895796921665556, 0.003647231056407033]	3	4	(19, 21, 24, 25)	4	(19, 21, 24, 25)	0.8240101363713092
0.04296119584600726	0.038301487843210975	-687.5954898791684	-294.7006999967896	-19.249808200386514	-13.456158461381815	[0.02218287064462148, 0.00867579981129928, 0.007442817387290214]	3	4	(3, 5, 17, 24)	4	(3, 5, 17, 24)	0.8121995697915748
0.03783021223901495	0.021472256263162987	-896.6635954613523	-765.2723915695708	-20.182045655653745	-15.771204665424307	[0.014805434435499486, 0.004581051266766673, 0.002085770560896825]	3	4	(5, 9, 13, 20)	4	(5, 9, 13, 20)	0.9171713436936422
0.03342625571570993	0.024490015762853264	-828.5179863224724	-479.0476137667559	-20.329307822831108	-14.843968235917519	[0.014201944772481843, 0.006277352778718895, 0.004010718211652526]	3	4	(3, 4, 11, 21)	4	(3, 4, 11, 21)	0.9277829905015041
0.03994812875886851	0.03549941107981283	-628.8728018812626	-318.38575628314334	-19.303330185414875	-13.626799875934417	[0.017346289742816486, 0.012648882882241067, 0.00550423845475528]	3	4	(0, 4, 12, 19)	4	(0, 4, 12, 19)	0.8406979055335794
0.039283162962573816	0.035219089070973604	-745.9526759392721	-403.00825513440344	-19.830157062480364	-14.099192679977955	[0.023796031370979482, 0.00670015356813872, 0.0047229041318554025]	3	4	(8, 9, 13, 18)	4	(8, 9, 13, 18)	0.7935556990750569
0.03537679887805454	0.027413867663318353	-993.4269641615133	-735.5457114871623	-20.415673675839113	-15.131765900303717	[0.016360587212335114, 0.00928888918673577, 0.001764391264247468]	3	4	(0, 1, 19, 25)	4	(0, 1, 19, 25)	0.8792059396351819
0.031216010212922522	0.014960306784473834	-992.4041807907435	-885.5031610365099	-20.711555618653296	-16.421737852695706	[0.007773968670390365, 0.005441421291658241, 0.0017449168224252301]	3	4	(4, 9, 26, 28)	4	(4, 9, 26, 28)	0.9076415662737474
0.02722775621098335	0.0212748079784507	-1113.171860446696	-763.4630351968227	-21.067683036538817	-15.655013502129819	[0.012719513097425056, 0.0066871982544251, 0.0018680966266005417]	3	4	(4, 8, 22, 24)	4	(4, 8, 22, 24)	0.9294011568783805
0.026085284171793535	0.015782109344909923	-4559.697214564652	-4297.940466376648	-22.86567386198168	-18.221337824595604	[0.011192361726210742, 0.004338370862594294, 0.0002513767561048855]	3	4	(3, 10, 25, 26)	4	(3, 10, 25, 26)	0.9917281105747014
0.038853434843819194	0.031330073239745855	-543.7870835771831	-361.6681841674613	-19.116304446780582	-14.053414637323577	[0.017803759766546717, 0.007973257312140354, 0.005553056161058786]	3	4	(1, 5, 12, 19)	4	(1, 5, 12, 19)	0.8298315895385718
0.06033825931905395	0.05120260397738983	-508.4442616594733	-234.45897574331576	-17.894951784778662	-12.62780923918811	[0.027758757587335724, 0.01611047253881824, 0.007333373851235862]	3	4	(2, 5, 15, 17)	4	(2, 5, 15, 17)	0.8273384497126609
0.018675484865216488	0.011855590293166681	-2478.53781667921	-1908.219420352	-23.08713267736156	-17.769007011082763	[0.007045083194011406, 0.004155029115921304, 0.0006554779832339714]	3	4	(10, 22, 25, 27)	4	(10, 22, 25, 27)	0.8819546232844191
0.04903449454707392	0.03926054646829452	-480.5917469581291	-339.05859247162437	-18.449606026605156	-13.610166967396971	[0.024097771804894683, 0.010134927799966921, 0.005027846863432921]	3	4	(2, 5, 15, 26)	4	(2, 5, 15, 26)	0.8867414508291773
0.04856278617502357	0.02971813442602277	-922.3596505873852	-707.2620715285744	-19.735164496899575	-15.025256145548672	[0.019845485109849095, 0.00799206143148454, 0.0018805878846891338]	3	4	(15, 16, 17, 26)	4	(15, 16, 17, 26)	0.8597841716366901
0.029291010360578962	0.023625330882863255	-823.0393724666577	-605.2054337981829	-20.48707911292125	-15.189219300560984	[0.013932259969712939, 0.0071525443116531575, 0.0025405266014971602]	3	4	(10, 12, 20, 22)	4	(10, 12, 20, 22)	0.9471999083857362
0.040801357330440165	0.03771741743222871	-820.987870889789	-419.4293039685981	-19.86742808772068	-13.950092058669	[0.02391662117753049, 0.010227327248006825, 0.003573469006691392]	3	4	(11, 13, 18, 26)	4	(11, 13, 18, 26)	0.7962083179186995
0.03101896721750406	0.025647769584846245	-1504.2806508385756	-1273.3479863675568	-21.6781834123068	-16.40728403938045	[0.021344632634905256, 0.003210233596072976, 0.0010929033538680149]	3	4	(10, 11, 16, 21)	4	(10, 11, 16, 21)	0.8374935654805912
0.03769156443067471	0.033854880657411913	-758.3042260417205	-400.20823263827907	-19.921343685645446	-14.128726805108501	[0.022123178663421422, 0.007032808751114291, 0.004698893242876202]	3	4	(13, 18, 21, 26)	4	(13, 18, 21, 26)	0.8109086459517251
0.03444238334718796	0.019712564247740975	-1149.6961804073526	-953.454982724738	-20.982093103617927	-16.345857775174945	[0.015006789892986726, 0.002832180721769765, 0.0018735936329844856]	3	4	(8, 13, 20, 26)	4	(8, 13, 20, 26)	0.9028052608516853
0.04140032272062201	0.022315251244702468	-929.3423545640958	-742.1809252230373	-19.890692366319556	-15.531128580617741	[0.01328912752406407, 0.007127237996370667, 0.0018988857242677336]	3	4	(12, 13, 20, 28)	4	(12, 13, 20, 28)	0.8539326119574454
0.05696955072368672	0.04668145837073711	-465.1778621623977	-255.22459225629441	-17.940286259282797	-12.882798582163254	[0.02427221203175595, 0.015769687608693267, 0.006639558730287894]	3	4	(1, 2, 11, 17)	4	(1, 2, 11, 17)	0.8262332572361677
0.028437835083716497	0.019016782348131582	-650.4076116587057	-519.5340961833533	-20.063690184307408	-15.317790987069323	[0.008425061994218197, 0.006569580783135244, 0.004022139570778143]	3	4	(11, 14, 27, 28)	4	(11, 14, 27, 28)	0.8445192762345656
0.020550740586655066	0.012664672045489472	-3967.2196320660782	-3649.4305967967857	-23.33227913149159	-18.356141881603484	[0.007919202123839201, 0.004442259953397225, 0.0003032099682530454]	3	4	(0, 6, 25, 26)	4	(0, 6, 25, 26)	0.9290205064540006
0.04210755291408637	0.03692910486967919	-588.1316322596485	-374.4522078161315	-19.252862600772275	-13.92104077050428	[0.024809627548172675, 0.006730818544267963, 0.005388658777238551]	3	4	(13, 19, 27, 28)	4	(13, 19, 27, 28)	0.796844376988702
0.039590367145050515	0.033582924429838235	-636.2793785468483	-412.84709224692836	-19.40765244334309	-14.119621658605965	[0.02045612324627863, 0.00921138453840456, 0.003915416645155046]	3	4	(4, 11, 18, 27)	4	(4, 11, 18, 27)	0.7984384397756671
0.03539467341233164	0.027682655907643426	-732.7126958696283	-450.86189216240524	-19.958804990137082	-14.54662671039727	[0.015996155236851883, 0.007855868114619292, 0.0038306325561722524]	3	4	(1, 3, 4, 8)	4	(1, 3, 4, 8)	0.8955539324215023
0.04063439266356246	0.035565485918415976	-592.7392214839955	-307.3976812615288	-19.1423028348172	-13.615036505425898	[0.019546108175722995, 0.00928922085427561, 0.006730156888417372]	3	4	(3, 8, 17, 24)	4	(3, 8, 17, 24)	0.8046270029010966
0.02136722103706423	0.017649479846962083	-2021.2798003403877	-1533.4949768318095	-22.523188086475177	-16.751387947745048	[0.010132677915541713, 0.006739453491363115, 0.0007773484400572563]	3	4	(21, 22, 24, 26)	4	(21, 22, 24, 26)	0.894924981152054
0.04559310032920169	0.02987313816679932	-827.989937689635	-629.3743336291545	-19.829297672172018	-14.93381517743126	[0.02069775715533973, 0.006880317503467112, 0.0022950635079924783]	3	4	(12, 17, 18, 26)	4	(12, 17, 18, 26)	0.8340970885327526
0.057796015238058655	0.04196408501108139	-508.12246506952806	-300.5401178721912	-18.19768195694221	-13.328118644152106	[0.024993041263759203, 0.011105324876327453, 0.005865718870994736]	3	4	(0, 4, 23, 28)	4	(0, 4, 23, 28)	0.8562332839737422
0.054968694154922726	0.04769819189154923	-523.3211370012812	-323.3286308789435	-18.328357249356838	-13.108316942472223	[0.023191803023025207, 0.02017048773083198, 0.0043359011376920475]	3	4	(2, 19, 26, 28)	4	(2, 19, 26, 28)	0.7834927733900431
0.06107894598659496	0.0491168103127501	-571.1749167400715	-317.39957056422315	-18.375427333302188	-13.151496712428859	[0.03150166743391944, 0.012796000484640404, 0.004819142394190252]	3	4	(17, 23, 24, 27)	4	(17, 23, 24, 27)	0.8130607011019557
0.03983231918276217	0.03756832091177559	-922.4669551961722	-417.091025217626	-20.16181255237602	-13.957028523984258	[0.02397957131147878, 0.009951018674917263, 0.0036377309253795426]	3	4	(11, 13, 18, 21)	4	(11, 13, 18, 21)	0.8010497335160721
0.05006911252414327	0.04042195206992254	-862.2468450072037	-552.7119043205635	-19.469482609902023	-14.126071542399531	[0.025840678178294177, 0.012269178907954105, 0.0023120949836742503]	3	4	(2, 10, 17, 21)	4	(2, 10, 17, 21)	0.8229872341744334
0.05593950344685709	0.037880404558952904	-378.3575510755568	-314.5002411899818	-17.648840652644004	-13.569645099505882	[0.022575298286917247, 0.009037759058884313, 0.0062673472131513416]	3	4	(2, 4, 20, 24)	4	(2, 4, 20, 24)	0.9089014409840431
0.04129445298979877	0.035382246807581334	-669.8253180679344	-298.6786691279723	-19.319071907809175	-13.56912814842995	[0.018376673881185114, 0.010138977821240099, 0.006866595105156121]	3	4	(0, 9, 15, 17)	4	(0, 9, 15, 17)	0.8355000270472103
0.03678637037010547	0.03234065657523509	-825.3339123350577	-419.0140321124791	-20.024958744702765	-14.148973214871287	[0.017589240294746, 0.01107292706885505, 0.00367848921163404]	3	4	(0, 4, 19, 21)	4	(0, 4, 19, 21)	0.8446166654360233
0.03743190350915401	0.03443757540846902	-734.8525708124694	-370.4842968348063	-19.82999927280209	-13.958915158985342	[0.021251906417795327, 0.008235149047382253, 0.004950519943291442]	3	4	(5, 19, 27, 28)	4	(5, 19, 27, 28)	0.7859556716702039
0.04996436735033271	0.039352746293189876	-768.1810984212675	-560.4083079390871	-19.529136884712884	-14.411120739235066	[0.029521178455727423, 0.0072594361014808595, 0.0025721317359815934]	3	4	(13, 17, 18, 26)	4	(13, 17, 18, 26)	0.8051977185050876
0.035442199727632705	0.03215819849890799	-958.1822425581328	-509.6328706258865	-20.469639856060557	-14.45485838626119	[0.020069901689194623, 0.00924442876990993, 0.0028438680398034403]	3	4	(10, 13, 16, 21)	4	(10, 13, 16, 21)	0.8016789442936817
0.025835544791683387	0.01969203357375846	-704.7573362616694	-488.3748613509341	-20.413361413214137	-15.182413531547775	[0.009044215187486607, 0.005724887586305044, 0.004922930799966808]	3	4	(0, 5, 24, 25)	4	(0, 5, 24, 25)	0.9419550627713095
0.04954022623628397	0.03887463988046474	-761.0324808229263	-433.99442730529154	-19.5291232512206	-14.125648225043367	[0.02866368596011854, 0.005799305356599184, 0.004411648563747012]	3	4	(1, 21, 23, 27)	4	(1, 21, 23, 27)	0.8690760619904673
0.03290251725192273	0.01980668937122252	-659.5368539013166	-541.4431223895708	-19.834744308060866	-15.337041568365679	[0.010586063793382151, 0.005401660515935268, 0.0038189650619050997]	3	4	(11, 13, 25, 28)	4	(11, 13, 25, 28)	0.8750606007108561
0.047160812449514915	0.0366863377380118	-1533.4376098932185	-1410.0376637414338	-19.995908835994783	-15.299741883738188	[0.02349088428094556, 0.012418417905981883, 0.0007770355510843524]	3	4	(2, 20, 25, 27)	4	(2, 20, 25, 27)	0.8894253653865052
0.03170258922040111	0.019104132693874464	-786.0267704775099	-645.6196722232512	-20.340629452214046	-15.664574545755048	[0.011404539020757144, 0.004860133538029245, 0.002839460135088074]	3	4	(3, 4, 6, 26)	4	(3, 4, 6, 26)	0.9497225338091816
0.06037518428183716	0.054856071955098125	-693.2411848569152	-311.71412541536813	-18.698311302290293	-12.85228959553811	[0.03169749527036232, 0.018750040722897734, 0.004408535961838063]	3	4	(11, 17, 23, 27)	4	(11, 17, 23, 27)	0.8047645009932737
0.033025715210337335	0.02371178720735418	-777.7980951229497	-550.0412517976752	-20.209365064099394	-15.089130769719723	[0.014339000791167858, 0.006250968468865373, 0.00312181794732095]	3	4	(12, 17, 21, 26)	4	(12, 17, 21, 26)	0.8456653713061809
0.044305631928013	0.03431178691445553	-951.7002003797124	-730.8951081661016	-20.397116869085615	-15.173567362607042	[0.027906830161020142, 0.004222732860859723, 0.0021822238925756606]	3	4	(11, 18, 19, 25)	4	(11, 18, 19, 25)	0.8239089363543878
0.049495814442477325	0.03923763434446209	-898.9224043902057	-678.6798604144642	-19.769030719173426	-14.6524620435463	[0.02989001917653205, 0.007386201217651713, 0.001961413950278332]	3	4	(1, 6, 8, 23)	4	(1, 6, 8, 23)	0.836254534128629
0.06320869244041506	0.05153906999606756	-590.0718148916803	-267.9387144941088	-18.06947961483398	-12.783955471425877	[0.02886460959793382, 0.016935465163946888, 0.005738995234186853]	3	4	(4, 18, 23, 25)	4	(4, 18, 23, 25)	0.7925098982668176
0.04006633237167024	0.03422090550271917	-612.9205900036416	-336.82787422100785	-19.244112069557925	-13.811343181623538	[0.019542829002620977, 0.00891324595971928, 0.005764830540378913]	3	4	(3, 17, 22, 24)	4	(3, 17, 22, 24)	0.8170154773254316
0.045751467952351424	0.040029498620947984	-2126.3332780437663	-1785.2071281025374	-21.39428385385127	-15.970897035893188	[0.03405614956103202, 0.005335768572961064, 0.0006375804869548967]	3	4	(6, 23, 25, 27)	4	(6, 23, 25, 27)	0.8613523003241562
0.07713411800337766	0.056563775434821564	-310.90882851632153	-218.16391973515795	-16.653092506218744	-12.349306139275612	[0.029500398794072045, 0.019551273267538707, 0.007512103373210816]	3	4	(1, 2, 15, 23)	4	(1, 2, 15, 23)	0.859560022799431
0.05031363062275947	0.039814223631822146	-490.6341867980391	-287.305811704052	-18.41723550265184	-13.321518297659713	[0.021368803280939604, 0.012114940640795793, 0.006330479710086754]	3	4	(2, 4, 12, 24)	4	(2, 4, 12, 24)	0.876669278928144
0.029044570171161667	0.025100051412936246	-789.8466080919645	-473.5679889280924	-20.46081628395201	-14.777661684470301	[0.014341217375078354, 0.006894912533117687, 0.003863921504740209]	3	4	(1, 13, 21, 25)	4	(1, 13, 21, 25)	0.8627358628803531
0.04061619814007167	0.026875643408288324	-2145.0567227772835	-1875.3021322555096	-21.229487941179023	-16.44076224434966	[0.020388710020900255, 0.0058831703743915265, 0.0006037630129965398]	3	4	(2, 5, 10, 22)	4	(2, 5, 10, 22)	0.9302564885668817
0.033898318989868184	0.026335222543702495	-569.2926114789811	-390.9479696678059	-19.489173546358565	-14.408395316682101	[0.012925960273235781, 0.008184768893942363, 0.005224493376524351]	3	4	(0, 20, 27, 28)	4	(0, 20, 27, 28)	0.8569286360851377
0.05428449868688261	0.044771660871306476	-410.8712596325213	-268.1444252551628	-17.9052948437354	-13.06913040306636	[0.026336434831881424, 0.011424850941502421, 0.007010375097922629]	3	4	(2, 12, 20, 28)	4	(2, 12, 20, 28)	0.8510080000254868
0.05580390883281343	0.04925896023712797	-607.1562825392682	-244.57689291757669	-18.444562634389328	-12.719313540233575	[0.023718262859636817, 0.01884506027713363, 0.006695637100357526]	3	4	(2, 7, 19, 28)	4	(2, 7, 19, 28)	0.7842520474023776
0.04319549494458076	0.026010410126323685	-776.7092071608246	-667.881656920488	-19.44314708674834	-15.128658481641526	[0.015600431500078777, 0.0083435549989943, 0.0020664236272506112]	3	4	(3, 5, 13, 20)	4	(3, 5, 13, 20)	0.9217306310566048
0.025740198477562093	0.01406006022953551	-3347.0818233679174	-2523.9873253404357	-22.74135388854692	-17.992323988873544	[0.01051491488936694, 0.00306966025053984, 0.00047548508962873086]	3	4	(5, 6, 9, 24)	4	(5, 6, 9, 24)	0.9624499541236932
0.05069949379556286	0.038785244293117256	-474.1583597520775	-346.6652781901423	-18.28426728901555	-13.651816545541866	[0.02359618032006573, 0.010380169340386094, 0.004808894632665433]	3	4	(2, 3, 26, 28)	4	(2, 3, 26, 28)	0.8744338002629602
0.0355666049913743	0.02951562823039712	-1324.0180809689546	-1078.457462821049	-20.79000182219909	-15.558098990837117	[0.020871642847126337, 0.007530083215397936, 0.0011139021678728486]	3	4	(1, 10, 11, 16)	4	(1, 10, 11, 16)	0.874817937479464
0.03322320241934845	0.026252329320586062	-614.1612842941895	-446.58186497356155	-19.70352929496034	-14.637902097625474	[0.015311115291025905, 0.006580006803116478, 0.004361207226443677]	3	4	(0, 14, 15, 24)	4	(0, 14, 15, 24)	0.91078756198621
0.04977518121461493	0.03921713702300552	-1418.5493296936788	-1252.2994732763107	-20.527274810663513	-15.5595746044689	[0.032682664927998845, 0.005575085582977185, 0.0009593865120294886]	3	4	(23, 24, 26, 27)	4	(23, 24, 26, 27)	0.8515874955950345
0.0648969650643162	0.04770001567080021	-525.069803735723	-355.60207460403535	-17.791193023895985	-13.232328330563831	[0.025368835821552686, 0.018516994563815538, 0.00381418528543199]	3	4	(4, 9, 18, 23)	4	(4, 9, 18, 23)	0.7830523507871613
0.043370820861635115	0.03402402038311814	-580.1143726241819	-407.9586283587986	-19.16309262760613	-14.167316161371476	[0.022784072300930505, 0.006463137418568739, 0.004776810663618897]	3	4	(0, 2, 12, 26)	4	(0, 2, 12, 26)	0.9199500090363014
0.04932409270004824	0.039023743865386	-519.9586251275837	-278.69485239218307	-18.496300688562748	-13.305260880878418	[0.019908498080999898, 0.012328906706457171, 0.006786339077928929]	3	4	(1, 2, 3, 25)	4	(1, 2, 3, 25)	0.8857514137859722
0.040557291713133034	0.030208309821475682	-583.6137610376533	-397.9633745828245	-19.183735299467223	-14.238796258503726	[0.017382074803149045, 0.008271024931222372, 0.004555210087104267]	3	4	(11, 15, 19, 27)	4	(11, 15, 19, 27)	0.8487678278514509
0.04961832301940339	0.03407256895880537	-782.7938307338674	-552.5646629259395	-19.60289484499033	-14.565485083709556	[0.0240273712423761, 0.007381937713791113, 0.002663260002638158]	3	4	(7, 21, 23, 24)	4	(7, 21, 23, 24)	0.8722698820130145
0.030479080364834186	0.02430412356167925	-725.944118275715	-465.8640962330974	-20.25220968003179	-14.822912153068831	[0.014039876406291976, 0.00570609785076912, 0.004558149304618155]	3	4	(7, 8, 16, 27)	4	(7, 8, 16, 27)	0.8150435465051776
0.031188826871620424	0.019221495719316944	-860.3256238494668	-728.8197441335166	-20.55463692126832	-15.879366369099664	[0.012740923399928328, 0.003971340591513932, 0.0025092317278746835]	3	4	(3, 4, 8, 25)	4	(3, 4, 8, 25)	0.930431907300188
0.03573061000858196	0.030678365168223174	-807.4715457861989	-591.8716708107062	-20.11771648488316	-14.775388750997426	[0.02056070434989153, 0.007698326525223721, 0.002419334293107922]	3	4	(9, 17, 24, 27)	4	(9, 17, 24, 27)	0.8092960435985624
0.03803678463981813	0.02930523015589833	-590.3448346678567	-415.65563544884134	-19.304887126977917	-14.35080338771954	[0.017039154156549913, 0.007936437312453129, 0.004329638686895289]	3	4	(6, 13, 15, 28)	4	(6, 13, 15, 28)	0.8687134669195459
0.033671427030427	0.022391684535015267	-650.1356913838038	-527.1945622136935	-19.711180742910503	-15.060285291759989	[0.010813221667758841, 0.008412322297882583, 0.0031661405693738415]	3	4	(9, 14, 20, 24)	4	(9, 14, 20, 24)	0.9179235170623969
0.0421423717651877	0.028237163239887977	-801.4734743632589	-614.2768822911971	-19.66528793949594	-14.862959314187403	[0.016402363133474276, 0.009608813156296483, 0.0022259869501172177]	3	4	(3, 7, 13, 20)	4	(3, 7, 13, 20)	0.86768937118155
0.027084503012367426	0.020052800130387897	-758.0594402057225	-572.9044730929044	-20.454545220586922	-15.351208140935853	[0.009073876381717659, 0.00802049641421863, 0.0029584273344516092]	3	4	(0, 9, 14, 24)	4	(0, 9, 14, 24)	0.9033960421089043
0.04425862949143157	0.023890771361671156	-815.7391129670482	-608.9741443972297	-19.92473944127611	-15.220570009701468	[0.015042146851224946, 0.006230838791815762, 0.002617785718630446]	3	4	(7, 17, 18, 27)	4	(7, 17, 18, 27)	0.8578466837361427
0.047762672422614484	0.04222776415441655	-446.6823898729748	-247.30361558709285	-18.290635699342207	-13.027787478178313	[0.022196096557202574, 0.011144174383387958, 0.008887493213826016]	3	4	(1, 3, 13, 19)	4	(1, 3, 13, 19)	0.8266632252132302
0.03672746270538461	0.028189454339836526	-587.6351875738501	-461.70022435259375	-19.362870062848312	-14.565467791386332	[0.01698750429486636, 0.007488572725422798, 0.0037133773195473676]	3	4	(4, 15, 25, 28)	4	(4, 15, 25, 28)	0.8618045820190775
0.053033151969400456	0.04229940638475542	-752.6334860522379	-542.1808052467538	-19.27464504708059	-14.231186245347246	[0.031655606165195166, 0.008056232564282187, 0.002587567655278066]	3	4	(8, 13, 23, 26)	4	(8, 13, 23, 26)	0.9060337166139089
0.05045112403230731	0.035902043608598166	-962.408070849531	-692.0557913464197	-19.860372105235694	-14.66984904442385	[0.02465798968768645, 0.009409967898206471, 0.001834086022705248]	3	4	(5, 15, 16, 17)	4	(5, 15, 16, 17)	0.8597362582124942
0.053413001681384464	0.04303059896885183	-593.233713829705	-382.4021770546678	-18.52897697370152	-13.502687380060774	[0.022468923146125447, 0.016977373663688365, 0.0035843021590380173]	3	4	(2, 9, 16, 24)	4	(2, 9, 16, 24)	0.7876702041231839
0.031836585928028585	0.02387724704286152	-747.9503367353963	-539.8307416674888	-20.12956263531264	-15.046983384209192	[0.01426868517854945, 0.006424887164197181, 0.00318367470011489]	3	4	(8, 12, 16, 27)	4	(8, 12, 16, 27)	0.8126366584185668
0.04118832013851157	0.032185869870174605	-667.57294577116	-444.56186411573026	-19.451744946445938	-14.334628612910006	[0.02088279000368723, 0.007507713922650212, 0.0037953659438371623]	3	4	(3, 4, 16, 25)	4	(3, 4, 16, 25)	0.8207197620147455
0.046563647904817845	0.03902395066369672	-798.142667136882	-515.761116805399	-19.87767138190431	-14.400569130369963	[0.03009089243870492, 0.005665221886519373, 0.0032678363384724208]	3	4	(6, 7, 23, 25)	4	(6, 7, 23, 25)	0.8519797015448164
