variance	variance_mc	inverse_trace	inverse_trace_mc	log_det	log_det_mc	eigenvalues_pre	eigenvalues	num_eigenvalues	n_tasks	combination	n_unique	combination_tuple	cos
0.09950246294401591	0.09508714494836837	-1980.1918191744126	-1000000001379.5142	-39.83574593427679	-61.29504576753895	[0.04184140644158902, 0.02008470110485406, 0.019593362285279636, 0.006242106466486905, 0.004882311077576035, 0.003098272184771733, 0.0024410918844582803, 0.0013192114990002348]	[0.040349384129809845, 0.020066145702724164, 0.019063170727163258, 0.00624209393108298, 0.004733220056337297, 0.0026441452273195383, 0.0019889851729312912, 1e-12]	8	8	(2, 5, 8, 14, 19, 21, 23, 27)	8	(2, 5, 8, 14, 19, 21, 23, 27)	0.7721587046970765
0.065484981579553	0.06071732686826889	-2000000001035.1729	-3000000000592.753	-84.203892632891	-105.92489587266132	[0.026238311344242676, 0.017001787997936942, 0.008304824533754272, 0.0065513088300286, 0.005288325154809797, 0.0021004237167807035, 1e-12, 1e-12]	[0.025232189346966367, 0.01653066758206064, 0.008029956947658052, 0.005859279757795203, 0.005065233230788632, 1e-12, 1e-12, 1e-12]	8	8	(0, 5, 5, 12, 18, 24, 24, 26)	6	(0, 5, 5, 12, 18, 24, 24, 26)	0.7947422534772614
0.08013683868732005	0.07383933502972836	-3057.3290278834465	-1000000002622.6655	-42.018771061950105	-63.79797296261853	[0.029452098171619482, 0.021900155139436068, 0.013016270686514696, 0.006813459695804672, 0.004771723432904779, 0.0022611191777019853, 0.0010573735425489094, 0.0008646388407894603]	[0.026840790752777455, 0.021856453069780655, 0.01208704510909775, 0.0066204137649904455, 0.0044976364781739815, 0.0010597145878466193, 0.0008772812660614516, 1e-12]	8	8	(0, 2, 4, 6, 10, 11, 12, 16)	8	(0, 2, 4, 6, 10, 11, 12, 16)	0.7979706037842383
0.07781846439347867	0.07234466877204271	-1000000001433.0195	-2000000001126.006	-62.013517333013105	-84.05447271304803	[0.03257437549167414, 0.016120264659880486, 0.012534912623128077, 0.006654300170846701, 0.005277673255527184, 0.002931810378000297, 0.0017251278134217973, 1e-12]	[0.03135307827544425, 0.016019726097003334, 0.012481933724269251, 0.0055435866767999786, 0.005221184259280144, 0.0017251597372457477, 1e-12, 1e-12]	8	8	(0, 3, 6, 6, 12, 16, 19, 20)	7	(0, 3, 6, 6, 12, 16, 19, 20)	0.8021863867678197
0.06316303750632156	0.05524598598433033	-1000000001266.3094	-2000000001034.6113	-62.200155212291534	-84.62753957251601	[0.02012517558753749, 0.01319198910301367, 0.010544362950065903, 0.007872792051043801, 0.005642613764501887, 0.0036473723838967346, 0.00213873166526207, 1e-12]	[0.019221894877118853, 0.011963102939096587, 0.009385680315207187, 0.0074513486311801455, 0.005051378189724422, 0.0021725810300031356, 1e-12, 1e-12]	8	8	(3, 5, 5, 7, 9, 15, 24, 27)	7	(3, 5, 5, 7, 9, 15, 24, 27)	0.8656308794684592
0.09528440144117048	0.08581814373984183	-1793.6955236468798	-1000000001469.0624	-39.45313528012088	-61.76031486020637	[0.03756036762246992, 0.024676031662314104, 0.011364554767488343, 0.007263520865308579, 0.006016707680454204, 0.0043624270739185825, 0.0026735785653442578, 0.0013672132038724844]	[0.03473474931153019, 0.023337474663854198, 0.01097227982009753, 0.0066888194825722065, 0.005770137560982423, 0.0026740053203976153, 0.001640677579407658, 1e-12]	8	8	(7, 11, 13, 15, 20, 22, 23, 28)	8	(7, 11, 13, 15, 20, 22, 23, 28)	0.8195428070124331
0.08985255315981111	0.08641274773252854	-1887.784123104892	-1000000001160.2166	-39.29870276647071	-60.616854798354126	[0.02838554324802995, 0.02135404124231682, 0.01573515347729638, 0.008266514132886756, 0.007202352248452411, 0.005111739980049138, 0.002707090374724804, 0.001090118456054852]	[0.02786217063861056, 0.02113851052711949, 0.015593667885541706, 0.00796106559313812, 0.006921542068248998, 0.005107702760171882, 0.0018280882586977814, 1e-12]	8	8	(0, 2, 6, 8, 15, 17, 20, 24)	8	(0, 2, 6, 8, 15, 17, 20, 24)	0.7920285285689864
0.059858595878695624	0.048949965789452134	-1000000001363.4381	-2000000001061.061	-62.6945806229956	-85.19465543695287	[0.017920524687527098, 0.015577837043632367, 0.008888155689186454, 0.007025393405461356, 0.005388131309947484, 0.002841793514476098, 0.002216760227464766, 1e-12]	[0.017883975030557255, 0.009666122093577175, 0.008023200041361466, 0.006258100860777608, 0.00462510172723388, 0.0024934660339447474, 1e-12, 1e-12]	8	8	(10, 12, 14, 14, 20, 22, 24, 28)	7	(10, 12, 14, 14, 20, 22, 24, 28)	0.8771778696062196
0.043640313058007967	0.03102507314957304	-2000000002029.1511	-3000000001439.542	-87.3657027703263	-109.70099806591078	[0.019767333461833236, 0.010650161920058162, 0.005955581179677066, 0.0037327624316387956, 0.00259406187227401, 0.0009404121905267, 1e-12, 1e-12]	[0.014027443497836647, 0.007677699624056575, 0.0047308434794483545, 0.003186095686964487, 0.0014029908582669818, 1e-12, 1e-12, 1e-12]	8	8	(0, 6, 6, 6, 7, 9, 11, 21)	6	(0, 6, 6, 6, 7, 9, 11, 21)	0.8625371400822915
0.10496186168672178	0.08723929049300999	-2000000000924.1404	-3000000000629.7705	-83.09864349370761	-105.58142630036892	[0.0669834839574856, 0.013771766505036337, 0.008964088197700146, 0.0073647205165775905, 0.005403815760978098, 0.002473986746944001, 1e-12, 1e-12]	[0.05647412345120484, 0.012980038078611351, 0.007906273104332479, 0.005405346493878222, 0.004473509361983106, 1e-12, 1e-12, 1e-12]	8	8	(0, 0, 11, 12, 23, 23, 27, 28)	6	(0, 0, 11, 12, 23, 23, 27, 28)	0.8268708199575098
0.07140926746473085	0.06359409938690526	-1000000001727.4879	-2000000001560.24	-63.25076824479843	-85.86265235344099	[0.037553659907303756, 0.010885371621485517, 0.007913506612247899, 0.0070234063406640216, 0.0038052590926929207, 0.002852270988629042, 0.0013757929007076916, 1e-12]	[0.03656834675198896, 0.010642146884386689, 0.007910906924705214, 0.004237216981232073, 0.002859625037565026, 0.0013758568050272952, 1e-12, 1e-12]	8	8	(7, 8, 10, 10, 12, 22, 23, 24)	7	(7, 8, 10, 10, 12, 22, 23, 24)	0.829906645576148
0.07551886126209628	0.06088138887328556	-1000000002006.2	-2000000001528.9111	-63.9309682059496	-85.99619973544567	[0.04656759915629091, 0.00959464480906677, 0.006847688380659785, 0.004842606821464093, 0.003829338903159958, 0.002725826419197685, 0.0011111567712570733, 1e-12]	[0.03562261164802838, 0.009400277093161309, 0.006796115944030672, 0.004768552329092977, 0.002833246897032787, 0.0014605849599394318, 1e-12, 1e-12]	8	8	(6, 7, 14, 16, 19, 19, 22, 24)	7	(6, 7, 14, 16, 19, 19, 22, 24)	0.7930825486514453
0.06319130344727088	0.05556900896554914	-2000000001397.8296	-3000000001146.3784	-85.81872996848367	-108.05133890820039	[0.03700080711719251, 0.012074194464867996, 0.00535708351146195, 0.003934431846997999, 0.0027649631901954666, 0.0020598233145549543, 1e-12, 1e-12]	[0.0337593544312325, 0.011872069930088812, 0.005049009395377349, 0.002785202866993111, 0.002103372338857367, 1e-12, 1e-12, 1e-12]	8	8	(8, 9, 9, 12, 16, 19, 21, 21)	6	(8, 9, 9, 12, 16, 19, 21, 21)	0.7985630235291085
0.0590697276523123	0.040432901545978596	-2000000001281.6147	-3000000001100.2134	-85.36307205516255	-108.46465487152436	[0.027470975109210052, 0.014304510453203498, 0.007450647555850964, 0.004935798534226073, 0.0028643322791177257, 0.002043463718703986, 1e-12, 1e-12]	[0.019794058227098385, 0.008400567805255143, 0.00681150196874054, 0.003376091506574142, 0.0020506820353103855, 1e-12, 1e-12, 1e-12]	8	8	(5, 5, 8, 9, 11, 11, 12, 15)	6	(5, 5, 8, 9, 11, 11, 12, 15)	0.8817847497507417
0.08172483631098783	0.07617400394621746	-1000000018761.2849	-2000000015610.6973	-66.55966617932408	-88.43627525818737	[0.036833065737346675, 0.022487208784198104, 0.009067411786501578, 0.008559785160841911, 0.003869830667123796, 0.0008488005174193237, 5.873365655644503e-05, 1e-12]	[0.03678062719128136, 0.02119825154354765, 0.008776029395563606, 0.00837377170792072, 0.0009752844510750481, 7.00396548290752e-05, 1e-12, 1e-12]	8	8	(13, 17, 21, 21, 22, 23, 25, 27)	7	(13, 17, 21, 21, 22, 23, 25, 27)	0.7982383765475421
0.06659075784063292	0.05270597937508861	-1000000001156.5118	-2000000000955.6003	-61.91162215189126	-84.71346316484465	[0.021550833699469613, 0.016630284647789467, 0.010910511117984505, 0.006179872867907844, 0.003985794506933396, 0.003731885441199432, 0.0036015755583486673, 1e-12]	[0.01843938631566259, 0.01121405312992797, 0.009989850031610643, 0.005534188604677073, 0.003811578765487291, 0.0037169225257230494, 1e-12, 1e-12]	8	8	(7, 11, 12, 12, 14, 15, 16, 27)	7	(7, 11, 12, 12, 14, 15, 16, 27)	0.8219262557437356
0.06989201176502005	0.06471319648870857	-2660.9400691443043	-1000000002134.1132	-41.74331590562685	-63.685879385350106	[0.026868228473802297, 0.01291795595712934, 0.012052076849634294, 0.007230892554223613, 0.0046607168653793815, 0.0032000449114885127, 0.002220000862480891, 0.0007420952908817284]	[0.026734476420615688, 0.012611281057539683, 0.012026232859446692, 0.005396018706873487, 0.004610331553355926, 0.0024443251039157027, 0.0008905307859613888, 1e-12]	8	8	(3, 10, 11, 12, 13, 14, 17, 21)	8	(3, 10, 11, 12, 13, 14, 17, 21)	0.8144699091462998
0.10348495874459121	0.0956128337019866	-2047.4490575850205	-1000000001522.5549	-39.77691151344659	-61.363498862836664	[0.042798733854721084, 0.021357275428757018, 0.020019742172943732, 0.008349134626677397, 0.005262907503204624, 0.0023168105868929052, 0.0017692122908914986, 0.0016111422805029547]	[0.03760827846039774, 0.021354379244471686, 0.019804743177531513, 0.008334439298940876, 0.004639843971367551, 0.00225990467293318, 0.0016112448753440526, 1e-12]	8	8	(2, 8, 9, 12, 18, 23, 24, 25)	8	(2, 8, 9, 12, 18, 23, 24, 25)	0.7636934171227615
0.08813078322654794	0.08270854092585028	-1000000001150.1439	-2000000000863.1084	-61.09643488162958	-83.17837820273704	[0.03678957966032077, 0.02181584834998779, 0.012597104750679778, 0.005188360584846359, 0.004914037501676089, 0.003960711829294091, 0.002865140548743066, 1e-12]	[0.035822086915053515, 0.021545239329296532, 0.012302335050704551, 0.005079372860636168, 0.00448022300767568, 0.0034792837604838223, 1e-12, 1e-12]	8	8	(7, 9, 14, 16, 20, 23, 26, 26)	7	(7, 9, 14, 16, 20, 23, 26, 26)	0.797351202817358
0.09920564560194037	0.09177953419890823	-2342.451272492123	-1000000001794.3232	-39.8060737411926	-61.71904152625949	[0.03435907378537087, 0.027609820842526136, 0.017087962957064776, 0.00833799880152031, 0.0042317036297927465, 0.003692554183472733, 0.003098384344075038, 0.0007881470581177677]	[0.032088084199261936, 0.026934675620809055, 0.01675060321881985, 0.007169233799510354, 0.004166845960329853, 0.0036853694250076983, 0.0009847219741694932, 1e-12]	8	8	(2, 11, 14, 15, 16, 18, 20, 22)	8	(2, 11, 14, 15, 16, 18, 20, 22)	0.7805365621334072
0.05558779875643349	0.04812372430291373	-2446.4292419000576	-1000000002229.9996	-42.65043659935144	-65.1523502556464	[0.015922120882642707, 0.015458836797414315, 0.007949440037977328, 0.0060972730287163655, 0.0043289534061147685, 0.002980214171571494, 0.0017131099322002586, 0.001137850499796255]	[0.015478460558642791, 0.015012364733845089, 0.006226988825419499, 0.004870606634790432, 0.0036827252192159904, 0.0017131181387894125, 0.0011394601912105167, 1e-12]	8	8	(0, 1, 6, 7, 9, 10, 14, 15)	8	(0, 1, 6, 7, 9, 10, 14, 15)	0.8471250703103615
0.09566542275208453	0.07196308104356552	-1000000001830.0273	-2000000001501.9077	-62.97809103936791	-85.36057046524982	[0.061677558212089006, 0.012096798862716765, 0.008824274071610653, 0.005352331267552039, 0.003924582746784843, 0.00250207580733518, 0.0012878017829960437, 1e-12]	[0.04251831845980448, 0.011760056123754586, 0.008642863160486526, 0.004016788818283381, 0.003707483894519456, 0.0013175705847170928, 1e-12, 1e-12]	8	8	(1, 3, 6, 14, 16, 17, 17, 18)	7	(1, 3, 6, 14, 16, 17, 17, 18)	0.8124754428762532
0.06915055993498467	0.06085864831769521	-6482.3792947837455	-1000000006207.1171	-43.2234666101413	-65.57229826451251	[0.027431344648859213, 0.014049200387262125, 0.01208224888151409, 0.005279969233984795, 0.004377619714713858, 0.0031923580381559187, 0.0025443156893394524, 0.00019350334115521764]	[0.02722150442836615, 0.012110473485597944, 0.009715444169411749, 0.004644809160916884, 0.004257161899717568, 0.002715698956297697, 0.00019355621638722802, 1e-12]	8	8	(2, 3, 7, 8, 9, 14, 25, 26)	8	(2, 3, 7, 8, 9, 14, 25, 26)	0.8430756703173848
0.0617625424809673	0.056450117129572826	-5421.954933690936	-1000000004732.507	-44.160135761579504	-66.06196564775357	[0.025984192363933102, 0.01336708232287836, 0.008214550482398105, 0.005796114634919319, 0.003961132053466035, 0.002895960556942662, 0.0012678691330588786, 0.000275640933370838]	[0.024421188174062896, 0.01332461265695018, 0.008184944279034113, 0.005585130603052757, 0.0032366516046546923, 0.0013935200467068735, 0.00030406976411131444, 1e-12]	8	8	(3, 5, 8, 9, 10, 14, 18, 22)	8	(3, 5, 8, 9, 10, 14, 18, 22)	0.8037331880154834
0.07480392097737669	0.05692918277601986	-1000000001973.9849	-2000000001643.8235	-64.02060932292343	-86.51255640024605	[0.04583498464888848, 0.010924161239103225, 0.006290105591417312, 0.00436393226084588, 0.003585166439210335, 0.0025602021143910016, 0.0012453686825204576, 1e-12]	[0.03354534656128379, 0.01031729998922389, 0.004919087028642311, 0.003768734199855, 0.002974817151487134, 0.001403897843527741, 1e-12, 1e-12]	8	8	(1, 6, 7, 16, 19, 19, 22, 26)	7	(1, 6, 7, 16, 19, 19, 22, 26)	0.8104470069203492
0.10087547083527383	0.0934490282925495	-2000000000820.924	-3000000000625.884	-82.3418927758998	-104.80860599382238	[0.04517360250339875, 0.022193467240487312, 0.019531590948317325, 0.006478210214559051, 0.004363975976095915, 0.0031346239504154703, 1e-12, 1e-12]	[0.04511882638876939, 0.020238864516548088, 0.019527618628699017, 0.00542747675800721, 0.0031362419975257895, 1e-12, 1e-12, 1e-12]	8	8	(2, 8, 8, 8, 14, 16, 23, 28)	6	(2, 8, 8, 8, 14, 16, 23, 28)	0.7694792537492502
0.05686836453063188	0.044610356388286504	-1000000001747.2252	-2000000001612.1982	-63.36105202552295	-86.33524907827508	[0.01918265574444419, 0.011304999843947278, 0.009008166773125556, 0.007753694234447392, 0.004657384060124173, 0.003839774582609267, 0.001121689290934019, 1e-12]	[0.014336890967562844, 0.011208764678598873, 0.008998596473436617, 0.005069685823418249, 0.003868174111543155, 0.0011282443317267628, 1e-12, 1e-12]	8	8	(1, 6, 10, 12, 12, 14, 15, 27)	7	(1, 6, 10, 12, 12, 14, 15, 27)	0.881746020903536
0.09169454485698515	0.078472614466423	-2563.078785763292	-1000000002112.4425	-41.45054574765407	-63.5893234090355	[0.045653973353842775, 0.01778199409841517, 0.012245059615393785, 0.00793969421892352, 0.002859304404799168, 0.0025807791325236835, 0.001471936663290869, 0.001161803369796178]	[0.0379964294369865, 0.017760074650816637, 0.012078844087113662, 0.004786525678953695, 0.0027658485472551947, 0.0019140888654784673, 0.0011708031988188344, 1e-12]	8	8	(0, 1, 3, 10, 16, 18, 19, 20)	8	(0, 1, 3, 10, 16, 18, 19, 20)	0.8020272384055197
0.10338634815298467	0.09366410538682754	-1000000001770.2855	-2000000001142.7996	-61.55043316685168	-83.32873396169033	[0.03914681554241863, 0.030220505318433056, 0.019370544461225863, 0.00585615064138541, 0.00550324913002828, 0.0020793635298081586, 0.0012097195286852663, 1e-12]	[0.03686594414147888, 0.027792119907032384, 0.018162092104379544, 0.0055702603107127, 0.003481057036451373, 0.001792631884772657, 1e-12, 1e-12]	8	8	(2, 5, 5, 11, 18, 22, 23, 27)	7	(2, 5, 5, 11, 18, 22, 23, 27)	0.7684928992709376
0.07753718103917197	0.06750573224368868	-2000000007444.368	-3000000007181.8765	-86.40302676512994	-108.85569257084485	[0.0351303372553255, 0.019156309685152095, 0.012648257556037728, 0.007037182201476589, 0.003419110263310502, 0.00014598407586956247, 1e-12, 1e-12]	[0.030885718398476467, 0.01901495560793595, 0.012559343745553675, 0.004898939747181032, 0.0001467747415415536, 1e-12, 1e-12, 1e-12]	8	8	(1, 1, 8, 17, 17, 20, 25, 27)	6	(1, 1, 8, 17, 17, 20, 25, 27)	0.8193459272564881
0.08241700581699936	0.07476218599036483	-1000000002200.8788	-2000000001787.503	-64.0405126485775	-86.09359001745639	[0.050433487300210654, 0.01525182330103575, 0.00513705425416574, 0.0048249994171205525, 0.003386640250494621, 0.002381359139478539, 0.0010016421534935055, 1e-12]	[0.04702698354277411, 0.015251720335240401, 0.005064668398835512, 0.0036060303298482703, 0.002630387792522734, 0.0011823955891437988, 1e-12, 1e-12]	8	8	(6, 9, 11, 16, 19, 19, 20, 26)	7	(6, 9, 11, 16, 19, 19, 20, 26)	0.7892296891874011
0.07716826900066476	0.07203532243771107	-2914.1106633700883	-1000000002543.2706	-41.38297582107846	-63.26293534246061	[0.026141922543358898, 0.023329461381113505, 0.008973839480200802, 0.006062476584882186, 0.005569670530643317, 0.004073451647057837, 0.002436435929273659, 0.0005810109041345637]	[0.025905802282131442, 0.021962982946435363, 0.008771572788432182, 0.00600591571457287, 0.004794192209637084, 0.004013766105771553, 0.0005810903897305768, 1e-12]	8	8	(0, 2, 7, 13, 19, 21, 22, 25)	8	(0, 2, 7, 13, 19, 21, 22, 25)	0.7993912292376679
0.07148455583785245	0.06318039330884305	-1790.2877055635015	-1000000001614.8757	-39.94794296761633	-62.61641538420814	[0.019114717763714855, 0.014010694160930249, 0.011934130493734077, 0.010356450614903112, 0.005921377376600737, 0.005232086525672082, 0.0037519130187709288, 0.0011631858835264121]	[0.018640094917544845, 0.013843587893126246, 0.011917823716432858, 0.008021729326152346, 0.005809903434085504, 0.003760103186312899, 0.0011871508341883474, 1e-12]	8	8	(0, 3, 5, 11, 12, 13, 15, 24)	8	(0, 3, 5, 11, 12, 13, 15, 24)	0.9105791658855337
0.09944149202045875	0.09081596318081847	-1821.0384867713583	-1000000001210.2515	-39.18356528917826	-60.94113377616509	[0.03546499672930491, 0.02673109792014273, 0.013280780071154767, 0.011120544466733332, 0.0048884862968090696, 0.0038436190293535196, 0.002813307225388949, 0.00129866028157148]	[0.03447392311498468, 0.024528604559918146, 0.013279479989426971, 0.00786725287823323, 0.0046840308344258536, 0.0038227445105231757, 0.002159927292306415, 1e-12]	8	8	(0, 2, 3, 10, 14, 15, 17, 18)	8	(0, 2, 3, 10, 14, 15, 17, 18)	0.7944772888883588
0.08248882884098085	0.07311276966807188	-1000000002009.0505	-2000000001835.3079	-62.46035650732372	-85.12340564075754	[0.03761214948039682, 0.01749539683505706, 0.011506174756483878, 0.0062065684761578735, 0.004787476843028688, 0.00406291179304509, 0.0008181506558114422, 1e-12]	[0.03539950225188875, 0.017318491862009573, 0.01060825047160348, 0.004841983949938828, 0.004115017824321998, 0.0008295233063092503, 1e-12, 1e-12]	8	8	(3, 12, 13, 21, 21, 22, 23, 24)	7	(3, 12, 13, 21, 21, 22, 23, 24)	0.8860956158978824
0.0902660032601239	0.07894323519771387	-1000000002186.626	-2000000001792.5867	-63.78309161936852	-85.96234105832164	[0.049939083843820606, 0.023235325626410817, 0.0075183451211240145, 0.003947621477207536, 0.0026852444571739734, 0.0015542897661351605, 0.0013860929672518086, 1e-12]	[0.0473096409266133, 0.01877332671437593, 0.006638672844792125, 0.0028982467071710614, 0.0018683275103071931, 0.001455020492454272, 1e-12, 1e-12]	8	8	(8, 11, 13, 13, 18, 19, 20, 28)	7	(8, 11, 13, 13, 18, 19, 20, 28)	0.7817342965536368
0.06335990011470724	0.058134813934933874	-1000000001453.7375	-2000000000953.3745	-62.561726538174725	-84.3477262615607	[0.021691819073502032, 0.012095872271461186, 0.01136533425231271, 0.008034554086446155, 0.005119232999778767, 0.003461428792037464, 0.0015916586381689204, 1e-12]	[0.021141939213327576, 0.012087804850462147, 0.010733385308978211, 0.007126620682467022, 0.004204169594993551, 0.0028408942827053644, 1e-12, 1e-12]	8	8	(4, 6, 7, 7, 14, 18, 24, 27)	7	(4, 6, 7, 7, 14, 18, 24, 27)	0.7875730022821186
0.06628311199190373	0.05496473415950233	-1000000009911.8246	-2000000009435.4465	-67.58265418039616	-90.15450254603559	[0.029609259543866083, 0.020201193319588726, 0.008649627800251051, 0.005295568718085619, 0.001645693719442682, 0.0007498937723774196, 0.0001318751172921468, 1e-12]	[0.024553317399630726, 0.019534521212224768, 0.008267745359826056, 0.0017193412668166446, 0.0007530671501126829, 0.0001367417688914518, 1e-12, 1e-12]	8	8	(3, 3, 5, 6, 11, 16, 25, 27)	7	(3, 3, 5, 6, 11, 16, 25, 27)	0.8286367192598311
0.06822274955498729	0.062304416558897235	-4907.830913635173	-1000000004008.1294	-43.16650060473262	-65.05209495997659	[0.021858096411619125, 0.016573818894044908, 0.01271580945830578, 0.008176024622720997, 0.004185706919915319, 0.003326502049209617, 0.0010666650198163713, 0.00032012617935517405]	[0.021447568882545093, 0.016111657046291538, 0.012642354529410618, 0.006651659242432027, 0.003664448582678826, 0.0014150380557980094, 0.00037169021874112134, 1e-12]	8	8	(0, 1, 7, 11, 18, 20, 26, 27)	8	(0, 1, 7, 11, 18, 20, 26, 27)	0.8079904969379754
0.0985847588385432	0.09078995420158163	-1000000001292.6122	-2000000000948.1992	-60.82776731026672	-83.01392160134077	[0.04393766240411527, 0.021109187835630244, 0.014656893346311739, 0.0073005081438287924, 0.006378723892451632, 0.0034491836578043255, 0.0017525995574012, 1e-12]	[0.04148131529585262, 0.021093182412123702, 0.014566363107854405, 0.007155553837184989, 0.0041549117032750535, 0.0023386278432908658, 1e-12, 1e-12]	8	8	(2, 15, 22, 22, 23, 24, 25, 28)	7	(2, 15, 22, 22, 23, 24, 25, 28)	0.8272720478024572
0.08805130282407335	0.07769590071319118	-2000000000826.7244	-3000000000503.046	-82.51653271145723	-104.8386230729529	[0.03468572915279986, 0.01775281630111923, 0.01705601410949168, 0.011205530858497894, 0.004737633083459757, 0.0026135793167049153, 1e-12, 1e-12]	[0.03466362553231143, 0.017311238153738726, 0.01254897788693038, 0.008649963025591281, 0.004522096111619367, 1e-12, 1e-12, 1e-12]	8	8	(3, 15, 15, 18, 20, 20, 22, 26)	6	(3, 15, 15, 18, 20, 20, 22, 26)	0.825392867444308
0.05599580799972423	0.041071005508610293	-1000000002782.3687	-2000000002359.9363	-65.55044843172777	-87.81589383138224	[0.025511372299016545, 0.012619513900359943, 0.00960209654325222, 0.003381317704803651, 0.00224137168416681, 0.001858833642284712, 0.0007813022248403393, 1e-12]	[0.015744924365503007, 0.011249294533152009, 0.008030909676935974, 0.0032525350497527267, 0.002011057072888445, 0.0007822848083781304, 1e-12, 1e-12]	8	8	(4, 8, 9, 21, 24, 24, 26, 28)	7	(4, 8, 9, 21, 24, 24, 26, 28)	0.8545617020293239
0.07550574923434256	0.0662644723014101	-1000000002001.8655	-2000000001554.3638	-63.028709322470334	-85.06551542403669	[0.030149386194281504, 0.017727798685364702, 0.013966737542944576, 0.006513167849304957, 0.004050676564496327, 0.002047407825002646, 0.0010505745719478386, 1e-12]	[0.029588651092573484, 0.016227515424341882, 0.009621341941351991, 0.005799774982274064, 0.003951352270461354, 0.0010758365884073284, 1e-12, 1e-12]	8	8	(6, 10, 12, 13, 13, 14, 15, 17)	7	(6, 10, 12, 13, 13, 14, 15, 17)	0.8050763626936711
0.09648250210101308	0.08341797129122791	-1000000001266.9397	-2000000000739.5137	-60.518453212179175	-82.58270855242355	[0.037751162072215225, 0.02338325772000588, 0.01283410378587225, 0.009609407862249956, 0.0067460707049307005, 0.004622747911425598, 0.001535752043313472, 1e-12]	[0.03519179436282247, 0.01751398753943969, 0.012580918063500668, 0.009296480784015234, 0.00518751279317006, 0.0036472777462797754, 1e-12, 1e-12]	8	8	(1, 1, 4, 7, 15, 16, 22, 23)	7	(1, 1, 4, 7, 15, 16, 22, 23)	0.7887161767392343
0.07437402424874075	0.06820702382738246	-1000000001512.8464	-2000000001264.6042	-62.666426542940286	-85.00003772871263	[0.03521951003802017, 0.01487727090589218, 0.01002383879711167, 0.005785624842146291, 0.003937846734871745, 0.002475162641648365, 0.002054770288050321, 1e-12]	[0.0346499372249105, 0.014663537567066742, 0.010010182203697988, 0.003972939588988456, 0.0025552148209468718, 0.0023552124197719054, 1e-12, 1e-12]	8	8	(0, 0, 14, 18, 19, 24, 26, 28)	7	(0, 0, 14, 18, 19, 24, 26, 28)	0.7997238996727848
0.10515880066622219	0.08018922680204718	-2000000002405.3	-3000000002026.1274	-84.8545200210119	-107.75431755838275	[0.06666732208416865, 0.016990538013786402, 0.012152088348326208, 0.005521901999306369, 0.0032591649912175956, 0.0005677852274169606, 1e-12, 1e-12]	[0.05109275575863322, 0.01622021752381852, 0.008920879975143134, 0.003301752039782093, 0.0006536215016702095, 1e-12, 1e-12, 1e-12]	8	8	(1, 1, 5, 9, 10, 14, 23, 23)	6	(1, 1, 5, 9, 10, 14, 23, 23)	0.8376078137158126
0.07872983757440093	0.07222950551287015	-1000000001678.011	-2000000001326.3967	-62.36760675543033	-84.28505956919295	[0.029228741989424375, 0.024297439398021214, 0.008939088450177136, 0.006917636303694945, 0.00520250883090429, 0.0029104871911305465, 0.0012339354100484104, 1e-12]	[0.02650893235120081, 0.023508254868241735, 0.008891787376394154, 0.006861318915082901, 0.005202474937305084, 0.0012567370626454688, 1e-12, 1e-12]	8	8	(0, 2, 10, 10, 11, 14, 16, 28)	7	(0, 2, 10, 10, 11, 14, 16, 28)	0.7811682487771878
0.08981756069503354	0.08317915929847106	-4049.4869525096115	-1000000003463.5602	-41.36740672184836	-63.442759019542436	[0.03577368009518559, 0.024703791637635857, 0.010179370207681981, 0.007529444343457447, 0.005303496377790791, 0.0035292343757738747, 0.002450106259818877, 0.0003484373976891186]	[0.035527864093857435, 0.024702157068517267, 0.007635326892748186, 0.006947515430152252, 0.004466113042121608, 0.003517306171888699, 0.00038287659818559636, 1e-12]	8	8	(12, 13, 17, 21, 22, 23, 26, 28)	8	(12, 13, 17, 21, 22, 23, 26, 28)	0.7826587068907207
0.07797459282221464	0.07075212152007918	-1000000001434.6088	-2000000001245.8713	-62.21283062648949	-84.77955917763623	[0.03946395246693473, 0.012353884056142052, 0.007933541652435415, 0.006682280062334902, 0.006243097853626074, 0.0036883802001636714, 0.0016094565295777916, 1e-12]	[0.03909343051802162, 0.012229070957888328, 0.0073935051692466495, 0.0062470686366626876, 0.004124408779187625, 0.0016646374570722623, 1e-12, 1e-12]	8	8	(7, 8, 11, 15, 22, 22, 23, 24)	7	(7, 8, 11, 15, 22, 22, 23, 24)	0.8230634543063519
0.09122224513792741	0.07077795243774938	-2000000001422.5664	-3000000001132.7017	-85.23514535660784	-107.61044595443931	[0.06364007963480539, 0.013570835128327189, 0.0052249102262495045, 0.004214826989274373, 0.0026989363880179627, 0.001872656769252991, 1e-12, 1e-12]	[0.04776257342576834, 0.013238637286404066, 0.0045399881935418405, 0.0032802073339455585, 0.001956546195089572, 1e-12, 1e-12, 1e-12]	8	8	(8, 10, 18, 19, 19, 19, 20, 25)	6	(8, 10, 18, 19, 19, 19, 20, 25)	0.8000478089118354
