variance	variance_mc	inverse_trace	inverse_trace_mc	log_det	log_det_mc	eigenvalues	num_eigenvalues	n_tasks	combination	n_unique	combination_tuple	cos
0.029839599412168544	0.022566504583852093	-433.89781642199193	-204.98973350141506	-14.387011571858594	-9.114248467560714	[0.015433644918790814, 0.007132859665061277]	2	3	(18, 24, 27)	3	(18, 24, 27)	0.8124666773904309
0.02040217341702763	0.01337944009848744	-568.3220496040483	-354.25378464965223	-15.314560100225147	-10.18404963337909	[0.00933252194765553, 0.00404691815083191]	2	3	(1, 5, 8)	3	(1, 5, 8)	0.8817568717621662
0.023213712773563704	0.01302820757407687	-538.9409547141447	-414.7937472712563	-15.076076934127205	-10.368419860936342	[0.009834445161560332, 0.003193762412516537]	2	3	(4, 9, 14)	3	(4, 9, 14)	0.9277003740912138
0.016621932653360996	0.014087586025524292	-736.9553579932965	-307.86698915555394	-16.035631512529946	-9.992129129427283	[0.00900755045696036, 0.005080035568563932]	2	3	(21, 24, 25)	3	(21, 24, 25)	0.8824818441616998
0.019787515562795614	0.014118294507892211	-569.6282755053461	-321.2886474727332	-15.431204825253875	-10.032623772162868	[0.009485842113865233, 0.004632452394026979]	2	3	(1, 7, 26)	3	(1, 7, 26)	0.9256639590128106
0.02627293326774484	0.018082008015061206	-464.3870632802989	-331.410973840919	-14.651888076202674	-9.816197085430936	[0.014254359327956382, 0.003827648687104822]	2	3	(15, 25, 28)	3	(15, 25, 28)	0.8665507634256593
0.033814347975007625	0.026131211149723336	-419.20548991517035	-176.27556961017993	-14.057861608730136	-8.816673356569096	[0.01780579167392354, 0.008325419475799796]	2	3	(9, 16, 20)	3	(9, 16, 20)	0.8163054011390937
0.03011218253093024	0.02418704597675797	-562.4660972133515	-183.97337118061353	-14.679902576490178	-8.936729104646343	[0.01593838121811232, 0.008248664758645649]	2	3	(1, 8, 18)	3	(1, 8, 18)	0.8314990650784129
0.025792978603757694	0.016197702267838315	-454.98627870013377	-271.0109749178893	-14.707688080199043	-9.725045200033676	[0.01051208363065077, 0.005685618637187547]	2	3	(7, 16, 27)	3	(7, 16, 27)	0.8631709162429665
0.025740900308045198	0.019345553655649134	-429.8491874735312	-234.76189748696362	-14.602084029823196	-9.40386446947351	[0.013013078269241194, 0.006332475386407939]	2	3	(4, 12, 24)	3	(4, 12, 24)	0.8827860334354881
0.03323909742921802	0.028248388655964414	-422.9792430261012	-153.05137930462521	-14.125182208601505	-8.597492539211967	[0.017987464242813247, 0.010260924413151165]	2	3	(0, 4, 17)	3	(0, 4, 17)	0.8347279070426228
0.03623966474914836	0.027376562528873646	-303.5323030910979	-158.10080822277672	-13.533753032397676	-8.661300870094966	[0.01745791531674007, 0.009918647212133576]	2	3	(14, 18, 20)	3	(14, 18, 20)	0.8391089619682259
0.02929565340416699	0.023051085589662085	-570.2677156131414	-245.32936701428318	-14.787329611979132	-9.272644076351865	[0.01776079646703863, 0.0052902891226234575]	2	3	(4, 16, 21)	3	(4, 16, 21)	0.8334864687562669
0.04870964623610738	0.039774429299573415	-270.850839948416	-103.70155805529504	-12.87978148011826	-7.86604819284446	[0.023344703795654034, 0.01642972550391938]	2	3	(2, 16, 28)	3	(2, 16, 28)	0.773080393039165
0.028223125756698192	0.019222327273690405	-342.8161323546411	-227.05808234502922	-14.10978663036051	-9.376888650844013	[0.012388981496445375, 0.006833345777245031]	2	3	(1, 3, 24)	3	(1, 3, 24)	0.9116541203875856
0.02612676348084858	0.015885119320899622	-423.3297841348965	-285.2124342991494	-14.510876345100627	-9.79560678585753	[0.010660740646917088, 0.005224378673982536]	2	3	(3, 26, 28)	3	(3, 26, 28)	0.8995510618229448
0.042201992227211015	0.03201615659068264	-361.2327698368647	-153.22438772163486	-13.533021606035152	-8.473418043560212	[0.0228862384965721, 0.009129918094110538]	2	3	(2, 8, 20)	3	(2, 8, 20)	0.9294061155058434
0.026092244758444804	0.01620669679511461	-1558.880273104535	-1312.531017450095	-16.061053776263456	-11.302043366277758	[0.015405169238523381, 0.0008015275565912267]	2	3	(19, 26, 27)	3	(19, 26, 27)	0.8621680088752371
0.018818477415117645	0.00886363373698702	-636.1958076843894	-499.59697753309973	-15.650112456307923	-10.93960019857618	[0.005810015976353359, 0.0030536177606336596]	2	3	(1, 7, 21)	3	(1, 7, 21)	0.9585799005864594
0.02097714131287896	0.012328870915550388	-625.8372514252362	-351.44118966457023	-15.49026000232354	-10.257853922911998	[0.007873052179016508, 0.0044558187365338784]	2	3	(15, 21, 25)	3	(15, 21, 25)	0.9131270928664778
0.025077822821959975	0.01908460801184801	-471.62599229251265	-243.93606908077265	-14.759380591034105	-9.455779311063951	[0.013122731402185974, 0.005961876609662039]	2	3	(1, 8, 13)	3	(1, 8, 13)	0.864923332225827
0.024206060805344872	0.016451503658728443	-436.6514271232993	-249.83259781919878	-14.697367139136297	-9.628129482973751	[0.009572185903627921, 0.006879317755100521]	2	3	(3, 8, 24)	3	(3, 8, 24)	0.9446312921294849
0.028744349755706514	0.01813692321527413	-414.6453077999639	-289.0230927790044	-14.393041445167437	-9.676312052681386	[0.013482585579946204, 0.004654337635327928]	2	3	(0, 7, 17)	3	(0, 7, 17)	0.8811457764047038
0.01799444131718881	0.01179794799359148	-548.8912772227761	-348.22344364170414	-15.48228379614664	-10.29267401464071	[0.006856835528040455, 0.004941112465551024]	2	3	(11, 14, 21)	3	(11, 14, 21)	0.9117770410233931
0.020790291724696902	0.014773131557958206	-513.7253495307665	-273.3281559729321	-15.149799213954731	-9.82561829323329	[0.00810230871342725, 0.0066708228445309554]	2	3	(1, 22, 24)	3	(1, 22, 24)	0.8977154881645321
0.02159669545317344	0.01491797785743081	-732.8103772168054	-495.4851939824367	-15.741329929051169	-10.410725698095437	[0.012511582145217092, 0.002406395712213718]	2	3	(7, 9, 28)	3	(7, 9, 28)	0.859460159251709
0.02689098657256825	0.01956504360729952	-528.3670067975459	-342.9527322479747	-14.836792295682827	-9.771603425292437	[0.015999347976289525, 0.0035656956310099962]	2	3	(14, 19, 25)	3	(14, 19, 25)	0.8487352333138641
0.03408303539329937	0.011000546673158971	-705.6116824300198	-628.7475232016182	-14.84284027261799	-10.953540092022973	[0.009071973012485763, 0.0019285736606732078]	2	3	(13, 20, 28)	3	(13, 20, 28)	0.9220429211551547
0.027991671603436418	0.022568098059484207	-515.7124444055987	-235.26853262259388	-14.771651607121688	-9.251945514003953	[0.01688805788364909, 0.005680040175835118]	2	3	(0, 10, 18)	3	(0, 10, 18)	0.848960739545638
0.019920507142484344	0.012579775549649164	-546.4213219949042	-394.1008551369722	-15.306472640187025	-10.352271723755587	[0.009054394011418188, 0.0035253815382309773]	2	3	(8, 11, 24)	3	(8, 11, 24)	0.9740295388587442
0.023944313984382376	0.019475691668845767	-806.9526443313114	-538.9043406925275	-15.724342657403081	-10.228126251760074	[0.017398538947319617, 0.0020771527215261492]	2	3	(6, 8, 16)	3	(6, 8, 16)	0.8178492611856915
0.019477794082505738	0.013622281470983454	-476.11163700509906	-298.38507471821805	-15.1551942283869	-9.994433332784375	[0.007670371395400297, 0.005951910075583157]	2	3	(5, 12, 27)	3	(5, 12, 27)	0.8950779461985133
0.024154958063255072	0.014981569857962963	-515.1370209965039	-269.79585804099435	-14.932822574546442	-9.798600101152193	[0.00825405318447662, 0.0067275166734863424]	2	3	(13, 24, 25)	3	(13, 24, 25)	0.8946059949019047
0.030529678314980893	0.023605736849678934	-499.87086079621963	-254.00667445173974	-14.54718014504021	-9.283626053682937	[0.01861272695887693, 0.004993009890802003]	2	3	(13, 16, 21)	3	(13, 16, 21)	0.8245736005292255
0.02944163383223114	0.02497251435003909	-460.714935165239	-195.70248412203506	-14.513313878480972	-8.966575052766817	[0.017806232271481807, 0.007166282078557283]	2	3	(0, 11, 19)	3	(0, 11, 19)	0.8749584233830143
0.03827581300187907	0.02000505767200473	-623.7462271675216	-425.8437757486921	-14.783553814378521	-9.965842709212787	[0.017287659315008787, 0.0027173983569959417]	2	3	(17, 18, 26)	3	(17, 18, 26)	0.8479168046460742
0.021969214185981183	0.010055888643248183	-1615.7957109182664	-1420.3192878071611	-16.412481903999936	-11.858233857306804	[0.00929411407061736, 0.0007617745726308222]	2	3	(15, 25, 27)	3	(15, 25, 27)	0.8831618511615993
0.029667583514571765	0.026583242529393085	-580.009541285654	-185.08286514872879	-14.779772263868423	-8.84827788632842	[0.01903951889649141, 0.007543723632901674]	2	3	(5, 16, 24)	3	(5, 16, 24)	0.8045547840070872
0.050431811516537764	0.03931677145891821	-339.52763324391594	-207.2663465155108	-13.264619335851252	-8.570108760782226	[0.03368550631247682, 0.005631265146441389]	2	3	(14, 15, 23)	3	(14, 15, 23)	0.8629379632081164
0.037635157751926995	0.02658596033790768	-293.8721421111286	-185.99858781485528	-13.433197996684768	-8.853111090670252	[0.01910391519778218, 0.007482045140125502]	2	3	(18, 20, 24)	3	(18, 20, 24)	0.831347468591339
0.022272529075039554	0.01725090419939273	-510.96674918861777	-304.5558964755991	-15.091518909598118	-9.77874535789017	[0.012839192240599104, 0.004411711958793625]	2	3	(1, 22, 28)	3	(1, 22, 28)	0.879209170446401
0.021172762759141716	0.011460645500771395	-3859.1620409712928	-3751.0667943374165	-17.34218668560866	-12.698631799860074	[0.01118754694021178, 0.0002730985605596157]	2	3	(3, 25, 26)	3	(3, 25, 26)	0.9616801063757187
0.02726694715713669	0.018386915299834113	-363.8946657695811	-248.46553888622435	-14.24960517187785	-9.511420151751556	[0.012436571951707543, 0.005950343348126568]	2	3	(1, 3, 5)	3	(1, 3, 5)	0.9273433412098334
0.05143977910469798	0.03197397451752849	-257.34638073285	-183.14980406742703	-12.805330941841731	-8.653137422845864	[0.02498729277610757, 0.006986681741420919]	2	3	(4, 23, 28)	3	(4, 23, 28)	0.9044370742186102
0.01579348533686655	0.011864208172615128	-610.8854301414417	-350.15532191553257	-15.845266830297778	-10.292605960666423	[0.007075414024570615, 0.004788794148044513]	2	3	(7, 8, 27)	3	(7, 8, 27)	0.8497714440182461
0.036533076171629125	0.01895468385068123	-995.983536388967	-709.9076357342119	-15.487967973736286	-10.530839080151178	[0.01742213888358437, 0.0015325449670968627]	2	3	(16, 18, 26)	3	(16, 18, 26)	0.844614964676668
0.02560136129405165	0.01481544764765719	-401.40743387008877	-277.01822341489736	-14.506063725525088	-9.83616817509874	[0.008587774743009792, 0.006227672904647399]	2	3	(7, 12, 15)	3	(7, 12, 15)	0.9553710451140714
0.024745718252281265	0.020056777963289217	-611.7756749918208	-295.42667150173736	-15.23661466250736	-9.597608784790093	[0.015744830296275988, 0.004311947667013231]	2	3	(10, 16, 27)	3	(10, 16, 27)	0.8561621347414953
0.030430134236744795	0.02345366749892217	-555.2640449307304	-224.49342990417563	-14.655894567703157	-9.166574841069814	[0.017475302504965116, 0.005978364993957052]	2	3	(4, 19, 21)	3	(4, 19, 21)	0.837596221332462
0.02019514851198989	0.014412096405921216	-468.4274615394826	-284.2131929361656	-15.078815919967472	-9.889412032732508	[0.008309849990442804, 0.006102246415478412]	2	3	(0, 11, 14)	3	(0, 11, 14)	0.9394768033650678
0.029199211613767463	0.02119917223738229	-382.9920093799652	-191.56815665152106	-14.198565060904397	-9.10903679818035	[0.01189957571603186, 0.009299596521350428]	2	3	(3, 7, 13)	3	(3, 7, 13)	0.8813335913305922
0.019302278150364366	0.011949794921750332	-650.1227528790762	-443.60501980512066	-15.63242952769932	-10.521975733585904	[0.008934877748799063, 0.003014917172951268]	2	3	(9, 24, 27)	3	(9, 24, 27)	0.8519757195054574
0.05275416300277529	0.04165862046776883	-471.0610947856537	-111.85382972871798	-13.423413738936096	-7.895439884982732	[0.02866653745829103, 0.0129920830094778]	2	3	(18, 23, 25)	3	(18, 23, 25)	0.8021166136171702
0.04157101727252215	0.0327028893749725	-504.62105963516143	-282.21406291663334	-14.334132800577981	-9.06295771622467	[0.02865957263216603, 0.0040433167428064725]	2	3	(10, 23, 26)	3	(10, 23, 26)	0.9065047750628604
0.026348230291364468	0.019607378605641906	-435.59152966855703	-266.04205958413127	-14.57591850340247	-9.515503739136811	[0.014537823616373916, 0.005069554989267992]	2	3	(6, 15, 28)	3	(6, 15, 28)	0.8741698609943659
0.03911739510226964	0.029355261649129646	-296.0450532870259	-167.8650816657645	-13.390186161632172	-8.651444047667344	[0.021046202679799373, 0.008309058969330275]	2	3	(18, 20, 28)	3	(18, 20, 28)	0.802574461875099
0.02464216685601806	0.016704739047405624	-467.7705418794402	-323.39990145719815	-14.773971383715459	-9.870952466956505	[0.012607786041723513, 0.004096953005682112]	2	3	(5, 8, 20)	3	(5, 8, 20)	0.9182076506380682
0.02589789909385796	0.014406085421921577	-499.7885834239104	-327.90583401442603	-14.856666501644082	-10.032831038671407	[0.01002265601687195, 0.004383429405049626]	2	3	(7, 19, 22)	3	(7, 19, 22)	0.8607164144950258
0.01869820302194659	0.0143893861119649	-571.6652719344115	-308.1731012824739	-15.488977125172951	-9.971926061983892	[0.009446595385698017, 0.0049427907262668816]	2	3	(14, 21, 24)	3	(14, 21, 24)	0.8801578611993484
0.020898910216747682	0.015254612274910147	-461.0944377515974	-270.68195566217435	-15.005069498135342	-9.783817913734232	[0.008976223229063607, 0.006278389045846541]	2	3	(0, 14, 24)	3	(0, 14, 24)	0.8986717234473119
0.041289373046464746	0.029011248244171447	-299.2146154718857	-195.52776360490972	-13.375788224008065	-8.815774036376133	[0.022382112589739628, 0.006629135654431818]	2	3	(2, 11, 28)	3	(2, 11, 28)	0.9819160696777335
0.02158879292318432	0.012642443594620571	-475.3283625145491	-347.3542099649797	-14.994816920709194	-10.221040623892897	[0.00820840028112901, 0.00443404331349156]	2	3	(5, 26, 28)	3	(5, 26, 28)	0.8724415898895908
0.031981930094137245	0.023436531004865216	-349.0270334773306	-207.189731420552	-13.946526071568659	-9.087094270274735	[0.016637764420798035, 0.00679876658406718]	2	3	(13, 15, 24)	3	(13, 15, 24)	0.9008131240061678
0.032134454316805984	0.02176624788788794	-406.48669969712597	-198.30052333590618	-14.113720357601377	-9.11717844564104	[0.01382904332809309, 0.007937204559794847]	2	3	(15, 16, 26)	3	(15, 16, 26)	0.8558615256629949
0.036659855326981364	0.026216114714226486	-452.0869703152405	-186.05466260206575	-14.15663535730912	-8.867421507356628	[0.018668248393874015, 0.007547866320352471]	2	3	(2, 22, 24)	3	(2, 22, 24)	0.9750524387357928
0.02840519708020414	0.015067036781921214	-384.67115011869015	-288.9288020056955	-14.284723132980897	-9.861426213860994	[0.00967967235165973, 0.005387364430261486]	2	3	(11, 13, 28)	3	(11, 13, 28)	0.9543262604126493
0.048632617863612594	0.03312111711931816	-404.49739744956196	-136.15906558120707	-13.481596626833875	-8.321408022734698	[0.022128231569334144, 0.010992885549984016]	2	3	(20, 21, 23)	3	(20, 21, 23)	0.9260668079023384
0.030708571651255148	0.01958758590928879	-450.63153198734017	-312.6115250636899	-14.416023864771287	-9.677820571099163	[0.015560981775696873, 0.004026604133591918]	2	3	(1, 3, 4)	3	(1, 3, 4)	0.8863057239301934
0.046960843937060105	0.03340799417832275	-287.6822534902317	-159.65581548788802	-13.032325125730669	-8.471980405961547	[0.025057046001606822, 0.008350948176715927]	2	3	(2, 7, 17)	3	(2, 7, 17)	0.8367240311364315
0.02938943822315519	0.022592391609288196	-496.25119077812803	-330.96847660186637	-14.66311783081052	-9.592165217830383	[0.018999609275667233, 0.0035927823336209643]	2	3	(19, 22, 28)	3	(19, 22, 28)	0.8180313720897715
0.036053533534312496	0.023611578889976368	-400.6957541372568	-228.8911149314557	-14.073657303593883	-9.179264466168178	[0.017824118462208643, 0.005787460427767724]	2	3	(0, 2, 26)	3	(0, 2, 26)	0.8755863704634844
0.030493152054753767	0.024902374520953265	-384.9667015137281	-181.6157721516422	-14.175078725229472	-8.894685431222046	[0.016683959382648224, 0.008218415138305039]	2	3	(0, 16, 28)	3	(0, 16, 28)	0.8051765296482253
0.0351465270381465	0.02544557233969165	-308.68951272469826	-196.8868708006604	-13.627387943458476	-8.953842829878253	[0.018435029949852248, 0.007010542389839401]	2	3	(4, 18, 24)	3	(4, 18, 24)	0.8069371285539179
0.014194504453294395	0.005033726248474428	-3621.3658530782877	-3457.7335534766275	-18.213655928426498	-13.439963375335282	[0.004725666467145117, 0.0003080597813293115]	2	3	(6, 25, 26)	3	(6, 25, 26)	0.9465613781015865
0.024378488947927147	0.0166306312648943	-577.9885279567507	-390.81268197185057	-15.057830133960948	-10.064737398045239	[0.013471913712433413, 0.0031587175524608866]	2	3	(12, 20, 22)	3	(12, 20, 22)	0.9631818211923303
0.029545017212962207	0.023470522950612166	-448.2853191129983	-194.2472584568574	-14.4408563888677	-9.021141863375172	[0.01584479716845057, 0.0076257257821615975]	2	3	(17, 24, 27)	3	(17, 24, 27)	0.8251243718765023
0.02187538021452438	0.017339092137153757	-616.7100440513324	-249.77371270388144	-15.321103699963654	-9.575347024348808	[0.011065756775364276, 0.006273335361789483]	2	3	(4, 11, 21)	3	(4, 11, 21)	0.8850467639179201
0.043998817912617186	0.036808639233917015	-476.9621904263043	-190.04363130459095	-14.074301478987785	-8.549276383811096	[0.030447316667254656, 0.00636132256666236]	2	3	(12, 23, 27)	3	(12, 23, 27)	0.9140945247753175
0.024093646268289304	0.011190927260914767	-1519.019067127947	-1398.0148506410733	-16.2882241690721	-11.735460440465088	[0.010422920844297589, 0.0007680064166171778]	2	3	(19, 21, 22)	3	(19, 21, 22)	0.8670562344660011
0.025527466727082886	0.015601228003319869	-385.69166127696343	-274.10668037631103	-14.438029515448196	-9.773923024715511	[0.009783780823254876, 0.005817447180064992]	2	3	(11, 13, 14)	3	(11, 13, 14)	0.9954380863747173
0.02215268706418152	0.013349294662559744	-523.209885975677	-406.5201175739644	-15.07092572218648	-10.323925147286985	[0.010097065901999215, 0.003252228760560529]	2	3	(4, 14, 26)	3	(4, 14, 26)	0.9024932152903187
0.05282946002639491	0.04196398547429378	-589.7094833353659	-101.61569313031737	-13.638978305313413	-7.792141500420545	[0.026204679122084358, 0.01575930635220942]	2	3	(6, 18, 23)	3	(6, 18, 23)	0.7868498622914317
0.01984937444807225	0.014209930405689224	-495.88722360956706	-308.73317312577984	-15.193599954810374	-9.986291620903472	[0.009215404966054047, 0.004994525439635176]	2	3	(1, 6, 14)	3	(1, 6, 14)	0.8925848039814092
0.04480971268140083	0.028949724213361838	-409.2625679090784	-213.63679089985072	-13.794100174623878	-8.906471935611835	[0.02307791718252608, 0.005871807030835759]	2	3	(1, 6, 23)	3	(1, 6, 23)	0.8428671739496133
0.032284301697492204	0.02935559470423864	-527.1654384483224	-170.4320871290949	-14.533539703382168	-8.666609032043441	[0.021250129687130206, 0.008105465017108434]	2	3	(5, 19, 28)	3	(5, 19, 28)	0.7986520688513763
0.03468804101740209	0.02462104962204906	-535.33466296499	-373.0610436248495	-14.535719790183268	-9.625895588316869	[0.02155993809229085, 0.0030611115297582113]	2	3	(2, 7, 21)	3	(2, 7, 21)	0.8936971697128286
0.03663681384796287	0.03151493285504918	-439.2513356743783	-134.4315233655408	-13.970574198750942	-8.358348736028034	[0.019481258340663794, 0.012033674514385383]	2	3	(11, 17, 20)	3	(11, 17, 20)	0.8222136255946854
0.017454222151072864	0.010474057405089839	-995.781527811808	-851.0827867934178	-16.274117741477212	-11.305363208037342	[0.009125437928261098, 0.00134861947682874]	2	3	(6, 10, 24)	3	(6, 10, 24)	0.9678325780984854
0.03386881218135644	0.026286458237744222	-413.2136203732865	-174.70256055100333	-14.042717810825469	-8.801786242184736	[0.017863441193249043, 0.00842301704449518]	2	3	(17, 20, 25)	3	(17, 20, 25)	0.8411328648502513
0.03662876438848916	0.027897954807772542	-316.1128423158393	-187.82449209011483	-13.60857677050172	-8.814709871308693	[0.020734397913263317, 0.007163556894509224]	2	3	(4, 18, 28)	3	(4, 18, 28)	0.7902817269776677
0.013187978836241107	0.00707064448231182	-804.6835264455087	-615.8302441879039	-16.516420933795022	-11.37477499383782	[0.00454379650671417, 0.0025268479755976504]	2	3	(6, 22, 25)	3	(6, 22, 25)	0.9485122693827847
0.044826772528329645	0.030483603843536156	-253.4028896915154	-136.23013256473826	-12.966671796930104	-8.404911925689111	[0.018165331462813197, 0.012318272380722958]	2	3	(1, 2, 3)	3	(1, 2, 3)	0.906355899737154
0.055269747774578	0.04270875545646202	-370.8051575916921	-96.8369602133717	-13.024810932440225	-7.726380075741544	[0.0252237050542425, 0.01748505040221952]	2	3	(5, 18, 23)	3	(5, 18, 23)	0.7873656039174115
0.028301283153049264	0.021978772943177065	-532.0117755633322	-219.87183862741688	-14.71058183682227	-9.210722982535728	[0.015550621913799226, 0.006428151029377837]	2	3	(1, 10, 16)	3	(1, 10, 16)	0.8814683092418839
0.017356015822708005	0.012697218663168242	-634.1376996871592	-360.3643770074842	-15.786819887083478	-10.253487990319757	[0.008600375612569645, 0.0040968430505985975]	2	3	(1, 21, 25)	3	(1, 21, 25)	0.8966837318985408
0.035765529004339665	0.02756957275913915	-458.4259420325369	-168.5070632162284	-14.115605079709152	-8.71802021776303	[0.01892380878777245, 0.0086457639713667]	2	3	(5, 15, 17)	3	(5, 15, 17)	0.8683829297931207
0.040451790360419355	0.026774964965105792	-822.2349422901436	-526.0506277214074	-14.579266970302019	-9.885685429668824	[0.024715616087127506, 0.002059348877978288]	2	3	(13, 19, 20)	3	(13, 19, 20)	0.8351203531303403
0.022217171447683388	0.0131310497254097	-491.29534861625285	-359.2687868290053	-14.985711818783894	-10.21684646341593	[0.009126138347237626, 0.004004911378172073]	2	3	(4, 11, 25)	3	(4, 11, 25)	0.9083653886138136
0.031456989549590635	0.025463743234438986	-640.6621057731107	-431.479063247765	-14.939022583196925	-9.737718661010017	[0.022884976572715425, 0.0025787666617235593]	2	3	(9, 19, 28)	3	(9, 19, 28)	0.8099684264141155
0.02433051701134805	0.015762804513605917	-1880.6530193597114	-1412.9457383046552	-16.408735409711763	-11.403534239194107	[0.015020065603258824, 0.000742738910347094]	2	3	(16, 25, 27)	3	(16, 25, 27)	0.8598833838056916
0.04059764174844393	0.03191916699860371	-354.9484211810694	-199.6084642366576	-13.671041910868944	-8.740906372249555	[0.02569608288259924, 0.006223084116004476]	2	3	(2, 14, 28)	3	(2, 14, 28)	0.8621807392829671
0.0251189905227401	0.018076396432895436	-965.8255311284084	-647.7082775062117	-15.797459158355913	-10.486588662176448	[0.016371736892269798, 0.0017046595406256392]	2	3	(6, 17, 22)	3	(6, 17, 22)	0.842819109576109
0.019834113125135396	0.012427728202550803	-509.9483407474259	-335.7099489249008	-15.225015754039708	-10.204072697359681	[0.007475951258455835, 0.004951776944094969]	2	3	(1, 5, 22)	3	(1, 5, 22)	0.8919289390795234
0.02653286398778968	0.01641784968662915	-361.835848112132	-244.46023271599432	-14.284260171407226	-9.608438788806867	[0.008685217060887535, 0.007732632625741615]	2	3	(3, 5, 24)	3	(3, 5, 24)	0.9489750952560626
0.017829052399242887	0.009768911850535947	-588.8156785982209	-429.80130680050047	-15.601134623680274	-10.691873220427578	[0.005947003583409509, 0.003821908267126438]	2	3	(0, 12, 21)	3	(0, 12, 21)	0.9816920722566257
0.03313722525919192	0.022734654857706007	-340.5294017602679	-206.86993023298254	-13.857561161402295	-9.115955112324128	[0.01576253243598926, 0.0069721224217167465]	2	3	(4, 7, 18)	3	(4, 7, 18)	0.8347737151623141
0.030809087724491438	0.025058800841060658	-523.8802824566928	-195.0456443218012	-14.521474995750422	-8.959763786791042	[0.017868808335093984, 0.007189992505966675]	2	3	(3, 6, 16)	3	(3, 6, 16)	0.8298643151087951
0.028585463746392672	0.021908296403955946	-405.82716658831237	-203.16624392076795	-14.315137156238062	-9.134914462134551	[0.014441128244633821, 0.007467168159322123]	2	3	(6, 13, 15)	3	(6, 13, 15)	0.8734730776872599
0.019801280920701374	0.014106442454213235	-559.7674980574577	-378.2046495812234	-15.378136332581164	-10.196559124427491	[0.010581605029769094, 0.003524837424444141]	2	3	(1, 9, 10)	3	(1, 9, 10)	0.8735506234068587
0.03776474521875226	0.016940563107755213	-865.6120049818409	-738.1572289878475	-15.08715413934213	-10.682201198320948	[0.015455685367554109, 0.0014848777402011054]	2	3	(0, 16, 18)	3	(0, 16, 18)	0.867327886044694
0.024340080401475013	0.017112197826445616	-649.5556959733877	-474.1143697848194	-15.305504709829894	-10.229412325639672	[0.014648213011049637, 0.0024639848153959793]	2	3	(1, 9, 28)	3	(1, 9, 28)	0.8594207258798582
0.03608052333928831	0.026344938665563217	-286.8317602373596	-167.79969660626583	-13.470428900961066	-8.759250089411903	[0.01723592182827799, 0.009109016837285228]	2	3	(12, 19, 20)	3	(12, 19, 20)	0.8373793329117375
0.03493821685643811	0.0270498339580105	-440.2349669211222	-158.45237096429065	-14.109141496564781	-8.675528461555073	[0.017019293513604844, 0.010030540444405657]	2	3	(9, 15, 17)	3	(9, 15, 17)	0.8414548529593117
0.05871137226869645	0.03925491815896637	-194.95060065492726	-111.0395465321366	-12.163380128940686	-7.947564952116118	[0.025259083146648577, 0.013995835012317789]	2	3	(4, 18, 23)	3	(4, 18, 23)	0.7947647771858654
0.026003010082221067	0.0185204087893816	-555.9557762459382	-285.15254623535145	-15.037487317125933	-9.641906264169021	[0.013821153743126787, 0.004699255046254813]	2	3	(18, 21, 26)	3	(18, 21, 26)	0.8392986669436819
0.029160448362716238	0.02051322583169212	-399.79153699505673	-245.4123877519235	-14.269413717104147	-9.389625449183514	[0.014905413905577466, 0.005607811926114655]	2	3	(13, 15, 27)	3	(13, 15, 27)	0.8510642175556828
0.028883420812607044	0.023202113110030054	-533.3384612208108	-286.4184899719535	-14.838349062164536	-9.420965915089258	[0.01892067254760356, 0.004281440562426494]	2	3	(5, 18, 27)	3	(5, 18, 27)	0.8403975919781486
0.024705802161463883	0.016767268392144576	-481.32055594307843	-339.27712056899907	-14.809311349162794	-9.915143841232423	[0.012951429419271944, 0.003815838972872633]	2	3	(11, 20, 25)	3	(11, 20, 25)	0.9439807895301627
0.024415976417302462	0.01762454836637219	-544.1448650554801	-328.7052948388497	-14.994576341649545	-9.83362414417919	[0.013715139824771815, 0.003909408541600376]	2	3	(12, 20, 21)	3	(12, 20, 21)	0.9661178771130318
0.029521982487537967	0.025099642900475325	-508.99264819982534	-181.92256816161103	-14.599707311457518	-8.888482806904232	[0.016969006195904024, 0.008130636704571302]	2	3	(17, 24, 26)	3	(17, 24, 26)	0.8213640056830309
0.04981800274036177	0.035878253300764634	-304.5038549165809	-193.43389000670226	-13.132859394682669	-8.592559725052833	[0.029615237522119402, 0.006263015778645231]	2	3	(7, 15, 23)	3	(7, 15, 23)	0.9038404956601075
0.017114446124318644	0.011542206837049554	-570.7909842829666	-388.66541608105285	-15.62241594025523	-10.424463663078814	[0.007670737330830936, 0.003871469506218618]	2	3	(0, 6, 9)	3	(0, 6, 9)	0.9035278192810389
0.020619754775506344	0.015495508524880124	-547.4906971355784	-275.4894317781673	-15.260558912056993	-9.785754337342862	[0.009692104653290727, 0.005803403871589397]	2	3	(5, 21, 28)	3	(5, 21, 28)	0.8647660586023557
0.021019184609918726	0.008153223303437044	-805.6045823953234	-633.0346036992551	-15.814522899421295	-11.259867019405181	[0.006010306833986371, 0.0021429164694506723]	2	3	(0, 1, 7)	3	(0, 1, 7)	0.9582911496220937
0.021633818815942753	0.015967550687661647	-641.9459129758293	-444.83232838283215	-15.485693218708946	-10.234894119118717	[0.013260612202430435, 0.0027069384852312136]	2	3	(6, 20, 22)	3	(6, 20, 22)	0.9442389149219294
0.034383856305252314	0.027576058198426234	-375.84620903293956	-173.35798470272547	-13.92531259581753	-8.746166071529913	[0.019359359805368417, 0.008216698393057819]	2	3	(3, 5, 19)	3	(3, 5, 19)	0.8356051469622717
