offset	max_var	min_est	log_det	combination	has_repeats	dcbc
0.001	0.021038649968772916	3175.5733641458373	-41.68566301002777	(24, 10, 22, 25, 7, 27, 19, 12)	0	0.037742577493190765
0.1	0.7140386499687729	68.63928104050879	-15.9798924226376	(24, 10, 22, 25, 7, 27, 19, 12)	0	0.037742577493190765
1e-06	0.018078818855045725	4992.409788927505	-43.84001196826787	(0, 4, 13, 1, 25, 10, 12, 3)	0	0.04518786072731018
0.001	0.025071818855045724	2540.2804899015387	-40.405538367304345	(0, 4, 13, 1, 25, 10, 12, 3)	0	0.04518786072731018
0.1	0.7180718188550458	68.2645119609721	-15.941025050577245	(0, 4, 13, 1, 25, 10, 12, 3)	0	0.04518786072731018
1e-06	0.013021095940350117	1009087.7567728577	-53.850555070069724	(21, 11, 8, 13, 28, 27, 13, 9)	1	0.041171517223119736
0.001	0.02001409594035012	3689.0962953261305	-42.567193611067815	(21, 11, 8, 13, 28, 27, 13, 9)	1	0.041171517223119736
0.1	0.7130140959403501	68.7505222039533	-15.99059767641669	(21, 11, 8, 13, 28, 27, 13, 9)	1	0.041171517223119736
1e-06	0.01498135591407265	3001817.9043799946	-64.92953206240841	(26, 17, 0, 26, 17, 26, 12, 5)	1	0.04160213842988014
0.001	0.021974355914072652	4143.184650541594	-42.78647479163078	(26, 17, 0, 26, 17, 26, 12, 5)	1	0.04160213842988014
0.1	0.7149743559140727	68.58521425932216	-15.972582392512004	(26, 17, 0, 26, 17, 26, 12, 5)	1	0.04160213842988014
1e-06	0.01326290577785751	1020897.4342190514	-54.849558103597	(24, 1, 24, 22, 6, 7, 9, 28)	1	0.0465170294046402
0.001	0.02025590577785751	3759.2777750943515	-42.54848652206343	(24, 1, 24, 22, 6, 7, 9, 28)	1	0.0465170294046402
0.1	0.7132559057778575	68.72571520250936	-15.98814327140865	(24, 1, 24, 22, 6, 7, 9, 28)	1	0.0465170294046402
1e-06	0.015946372051821808	2004585.1112660589	-58.76603888797888	(6, 19, 21, 5, 19, 24, 10, 14)	1	0.042113304138183594
0.001	0.02293937205182181	3830.216417525661	-42.23871381483721	(6, 19, 21, 5, 19, 24, 10, 14)	1	0.042113304138183594
0.1	0.7159393720518218	68.48410620091678	-15.96268022694189	(6, 19, 21, 5, 19, 24, 10, 14)	1	0.042113304138183594
1e-06	0.017735432947703102	2003274.783831315	-58.1444816249484	(3, 9, 24, 3, 3, 22, 7, 1)	1	0.04616616666316986
0.001	0.02472843294770311	3708.677177868427	-42.035293415515476	(3, 9, 24, 3, 3, 22, 7, 1)	1	0.04616616666316986
0.1	0.717728432947703	68.34200985014746	-15.946721172406491	(3, 9, 24, 3, 3, 22, 7, 1)	1	0.04616616666316986
1e-06	0.012609680935573537	13497.593499133793	-47.90007466612253	(6, 10, 8, 7, 0, 21, 19, 28)	0	0.04199168086051941
0.001	0.019602680935573536	3349.52623885585	-42.23576161288984	(6, 10, 8, 7, 0, 21, 19, 28)	0	0.04199168086051941
0.1	0.7126026809355737	68.77951222279779	-15.994084541459955	(6, 10, 8, 7, 0, 21, 19, 28)	0	0.04199168086051941
1e-06	0.014972917311317417	1005669.0341917682	-51.96018907898948	(20, 12, 5, 26, 24, 8, 24, 28)	1	0.043145325034856796
0.001	0.021965917311317418	3286.0063126843374	-41.72359727803258	(20, 12, 5, 26, 24, 8, 24, 28)	1	0.043145325034856796
0.1	0.7149659173113175	68.56049347694777	-15.971337407946601	(20, 12, 5, 26, 24, 8, 24, 28)	1	0.043145325034856796
1e-06	0.01643337074239982	1003750.4380786057	-50.94956479613818	(14, 22, 22, 12, 18, 15, 26, 28)	1	0.04790690168738365
0.001	0.02342637074239982	3087.818095465751	-41.30824471146302	(14, 22, 22, 12, 18, 15, 26, 28)	1	0.04790690168738365
0.1	0.7164263707423998	68.42659936713872	-15.957358114829367	(14, 22, 22, 12, 18, 15, 26, 28)	1	0.04790690168738365
1e-06	0.020171736996464677	2004080.3232163577	-57.620283467293476	(27, 6, 23, 1, 5, 1, 15, 10)	1	0.04828653857111931
0.001	0.027164736996464676	3621.914979581746	-41.415365106059724	(27, 6, 23, 1, 5, 1, 15, 10)	1	0.04828653857111931
0.1	0.7201647369964645	68.10147967751001	-15.922479458839243	(27, 6, 23, 1, 5, 1, 15, 10)	1	0.04828653857111931
1e-06	0.014911609994987616	1007934.6384030678	-53.17612637743025	(19, 11, 20, 20, 28, 21, 13, 12)	1	0.04088326171040535
0.001	0.021904609994987615	3579.092789842357	-42.19402708369608	(19, 11, 20, 20, 28, 21, 13, 12)	1	0.04088326171040535
0.1	0.7149046099949876	68.57998963952372	-15.972646640284578	(19, 11, 20, 20, 28, 21, 13, 12)	1	0.04088326171040535
1e-06	0.017397871645286462	1004347.806310474	-50.80373330170869	(25, 10, 14, 13, 10, 16, 0, 19)	1	0.03847016394138336
0.001	0.02439087164528646	3065.955250594561	-41.04005371088763	(25, 10, 14, 13, 10, 16, 0, 19)	1	0.03847016394138336
0.1	0.7173908716452865	68.33053996226269	-15.947722821566536	(25, 10, 14, 13, 10, 16, 0, 19)	1	0.03847016394138336
1e-06	0.01890020115839448	1036994.2568706778	-55.48472889167655	(3, 22, 15, 6, 21, 15, 14, 11)	1	0.04468877613544464
0.001	0.025893201158394483	3831.480276313415	-42.015065098612865	(3, 22, 15, 6, 21, 15, 14, 11)	1	0.04468877613544464
0.1	0.7188932011583945	68.24272976955722	-15.935969702475585	(3, 22, 15, 6, 21, 15, 14, 11)	1	0.04468877613544464
1e-06	0.015033293366542437	2012826.7710869382	-59.961436186156995	(11, 1, 10, 3, 9, 9, 26, 1)	1	0.04136558622121811
0.001	0.02202629336654244	3933.073053384268	-42.42973951411724	(11, 1, 10, 3, 9, 9, 26, 1)	1	0.04136558622121811
0.1	0.7150262933665423	68.5665868418161	-15.971357799899938	(11, 1, 10, 3, 9, 9, 26, 1)	1	0.04136558622121811
1e-06	0.019355661043768308	3001658.00736517	-64.34454577277072	(9, 2, 2, 2, 13, 26, 9, 12)	1	0.046637311577796936
0.001	0.026348661043768307	4064.9102891488083	-42.31143108054014	(9, 2, 2, 2, 13, 26, 9, 12)	1	0.046637311577796936
0.1	0.7193486610437683	68.22303550004058	-15.932791544439942	(9, 2, 2, 2, 13, 26, 9, 12)	1	0.046637311577796936
1e-06	0.027229502222171367	2002474.1551509076	-55.70211859726555	(15, 18, 6, 15, 2, 19, 20, 18)	1	0.04911425709724426
0.001	0.034222502222171367	3274.611489996528	-40.184529422497256	(15, 18, 6, 15, 2, 19, 20, 18)	1	0.04911425709724426
0.1	0.7272225022221713	67.48571314371526	-15.856595791141448	(15, 18, 6, 15, 2, 19, 20, 18)	1	0.04911425709724426
1e-06	0.016738146391985616	2008282.8677178319	-59.53648559330467	(3, 25, 10, 12, 12, 7, 3, 5)	1	0.042812757194042206
0.001	0.023731146391985616	3957.084180077311	-42.349002239299416	(3, 25, 10, 12, 12, 7, 3, 5)	1	0.042812757194042206
0.1	0.7167311463919857	68.42252635226924	-15.955676968422054	(3, 25, 10, 12, 12, 7, 3, 5)	1	0.042812757194042206
1e-06	0.017856409403222768	5822.111620954776	-44.438412805644646	(19, 12, 25, 1, 0, 16, 15, 11)	0	0.04444674402475357
0.001	0.024849409403222767	2695.825372217928	-40.64333968673619	(19, 12, 25, 1, 0, 16, 15, 11)	0	0.04444674402475357
0.1	0.7178494094032228	68.28805209363526	-15.943315360314742	(19, 12, 25, 1, 0, 16, 15, 11)	0	0.04444674402475357
1e-06	0.018956792332049336	1005739.677785121	-51.28859377027477	(4, 6, 15, 19, 9, 8, 12, 19)	1	0.04756225645542145
0.001	0.025949792332049335	3207.0448465120508	-41.087823159859155	(4, 6, 15, 19, 9, 8, 12, 19)	1	0.04756225645542145
0.1	0.7189497923320494	68.20090032118577	-15.933491694632531	(4, 6, 15, 19, 9, 8, 12, 19)	1	0.04756225645542145
1e-06	0.02403867304804895	2001716.954216035	-55.5366388245853	(1, 2, 25, 23, 13, 17, 17, 13)	1	0.051075901836156845
0.001	0.031031673048048953	3169.152296074789	-40.32065789140283	(1, 2, 25, 23, 13, 17, 17, 13)	1	0.051075901836156845
0.1	0.7240316730480489	67.74714839313998	-15.885481889948132	(1, 2, 25, 23, 13, 17, 17, 13)	1	0.051075901836156845
1e-06	0.014920415155846543	1079321.8891242403	-56.54066043392508	(8, 4, 26, 18, 16, 27, 10, 27)	1	0.04453625530004501
0.001	0.021913415155846546	3838.8295330274327	-42.34252859811385	(8, 4, 26, 18, 16, 27, 10, 27)	1	0.04453625530004501
0.1	0.7149134151558466	68.57427563740988	-15.972300074855207	(8, 4, 26, 18, 16, 27, 10, 27)	1	0.04453625530004501
1e-06	0.015509269531494688	9618.894792865176	-46.21398133886379	(7, 17, 14, 6, 10, 26, 0, 1)	0	0.03780362755060196
0.001	0.022502269531494687	3033.41986744335	-41.39478274677526	(7, 17, 14, 6, 10, 26, 0, 1)	0	0.03780362755060196
0.1	0.7155022695314948	68.50826498303351	-15.966045217164913	(7, 17, 14, 6, 10, 26, 0, 1)	0	0.03780362755060196
1e-06	0.019454113454969276	11299.69263234338	-45.78057016608183	(4, 10, 0, 2, 18, 16, 19, 9)	0	0.043767061084508896
0.001	0.02644711345496928	2967.6939836855167	-40.80491332708688	(4, 10, 0, 2, 18, 16, 19, 9)	0	0.043767061084508896
0.1	0.7194471134549693	68.15703542603062	-15.92882917711797	(4, 10, 0, 2, 18, 16, 19, 9)	0	0.043767061084508896
1e-06	0.01831436326529949	9214.468935240715	-44.91374128823167	(3, 28, 26, 8, 22, 14, 6, 2)	0	0.05178356170654297
0.001	0.025307363265299494	2744.5334344586136	-40.54683188989334	(3, 28, 26, 8, 22, 14, 6, 2)	0	0.05178356170654297
0.1	0.7183073632652995	68.24195052001487	-15.93871442226507	(3, 28, 26, 8, 22, 14, 6, 2)	0	0.05178356170654297
1e-06	0.01707978096791022	1035388.8635590413	-53.9439006582173	(7, 15, 19, 6, 5, 0, 26, 7)	1	0.043314650654792786
0.001	0.02407278096791022	3466.2367934779777	-41.64768177855062	(7, 15, 19, 6, 5, 0, 26, 7)	1	0.043314650654792786
0.1	0.7170727809679103	68.375465329593	-15.95158758782714	(7, 15, 19, 6, 5, 0, 26, 7)	1	0.043314650654792786
1e-06	0.018677540370799033	10171.036567342739	-44.95069706446745	(3, 5, 4, 2, 21, 0, 10, 27)	0	0.0423969030380249
0.001	0.02567054037079903	2737.7720174069336	-40.4916032931553	(3, 5, 4, 2, 21, 0, 10, 27)	0	0.0423969030380249
0.1	0.718670540370799	68.20962736266742	-15.935288251545673	(3, 5, 4, 2, 21, 0, 10, 27)	0	0.0423969030380249
1e-06	0.020693892350958986	2004995.1092161564	-57.40927723540191	(11, 19, 11, 23, 19, 3, 12, 5)	1	0.043368928134441376
0.001	0.027686892350958985	3547.3467566074687	-41.13720890310935	(11, 19, 11, 23, 19, 3, 12, 5)	1	0.043368928134441376
0.1	0.720686892350959	68.04439412976981	-15.916997464580007	(11, 19, 11, 23, 19, 3, 12, 5)	1	0.043368928134441376
1e-06	0.01952655938097132	1006772.6096914947	-51.15583986249048	(13, 7, 26, 0, 2, 23, 25, 27)	0	0.04604661464691162
0.001	0.026519559380971322	3148.4552154734392	-40.88262822638089	(13, 7, 26, 0, 2, 23, 25, 27)	0	0.04604661464691162
0.1	0.7195195593809713	68.14483949322795	-15.927837128460084	(13, 7, 26, 0, 2, 23, 25, 27)	0	0.04604661464691162
1e-06	0.023627254895722056	2002530.9945050618	-56.77189342166675	(27, 15, 24, 24, 0, 13, 9, 15)	1	0.04979027435183525
0.001	0.030620254895722055	3450.1346549676273	-41.08913335879488	(27, 15, 24, 24, 0, 13, 9, 15)	1	0.04979027435183525
0.1	0.723620254895722	67.84380673810419	-15.892600272718598	(27, 15, 24, 24, 0, 13, 9, 15)	1	0.04979027435183525
1e-06	0.01555824666216047	30541.818766252964	-49.03206254497779	(22, 13, 26, 16, 20, 21, 5, 19)	0	0.04323853179812431
0.001	0.022551246662160466	3469.21298322247	-41.94378432898094	(22, 13, 26, 16, 20, 21, 5, 19)	0	0.04323853179812431
0.1	0.7155512466621605	68.5146105750543	-15.966133766335858	(22, 13, 26, 16, 20, 21, 5, 19)	0	0.04323853179812431
1e-06	0.01726590037623639	1004800.9370158606	-51.17040486731377	(19, 12, 0, 22, 17, 4, 0, 23)	1	0.04469963535666466
0.001	0.02425890037623639	3162.6779665645563	-41.195911552032626	(19, 12, 0, 22, 17, 4, 0, 23)	1	0.04469963535666466
0.1	0.7172589003762363	68.345324297165	-15.94912459994879	(19, 12, 0, 22, 17, 4, 0, 23)	1	0.04469963535666466
1e-06	0.02349278895896989	3839.4637549753406	-41.90207937424914	(0, 11, 19, 3, 15, 7, 20, 4)	0	0.04502696916460991
0.001	0.03048578895896989	2159.2257730059496	-39.10097304488703	(0, 11, 19, 3, 15, 7, 20, 4)	0	0.04502696916460991
0.1	0.7234857889589699	67.76248803181014	-15.888898790884195	(0, 11, 19, 3, 15, 7, 20, 4)	0	0.04502696916460991
1e-06	0.013325521122616006	3004392.7242603023	-66.41647798597127	(27, 25, 8, 11, 27, 23, 22, 25)	1	0.044921740889549255
0.001	0.020318521122616014	4470.746506166856	-43.38802919978024	(27, 25, 8, 11, 27, 23, 22, 25)	1	0.044921740889549255
0.1	0.713318521122616	68.73684356222265	-15.988415676509115	(27, 25, 8, 11, 27, 23, 22, 25)	1	0.044921740889549255
1e-06	0.019469436129277793	2001914.9761583745	-56.431081349989995	(24, 24, 12, 1, 4, 24, 19, 3)	1	0.04636571928858757
0.001	0.026462436129277796	3301.229794032173	-41.05262176241912	(24, 24, 12, 1, 4, 24, 19, 3)	1	0.04636571928858757
0.1	0.7194624361292778	68.15376081912656	-15.928575164169454	(24, 24, 12, 1, 4, 24, 19, 3)	1	0.04636571928858757
1e-06	0.017261258617091397	1006549.0064956746	-52.348216650290254	(17, 21, 8, 13, 17, 12, 28, 23)	1	0.045974742621183395
0.001	0.024254258617091396	3444.9815211469368	-41.7324989398446	(17, 21, 8, 13, 17, 12, 28, 23)	1	0.045974742621183395
0.1	0.7172542586170915	68.36754220127223	-15.950309095604382	(17, 21, 8, 13, 17, 12, 28, 23)	1	0.045974742621183395
1e-06	0.014448206684171622	57282.118757675205	-49.61058050811622	(4, 22, 20, 28, 6, 9, 11, 16)	0	0.04488372802734375
0.001	0.021441206684171623	3431.001048489158	-41.98887234496604	(4, 22, 20, 28, 6, 9, 11, 16)	0	0.04488372802734375
0.1	0.7144412066841717	68.61002983284904	-15.976431636844744	(4, 22, 20, 28, 6, 9, 11, 16)	0	0.04488372802734375
1e-06	0.02202842595980705	1004094.9294545325	-49.39627420082843	(23, 22, 3, 22, 7, 15, 13, 5)	1	0.04520438238978386
0.001	0.02902142595980705	2789.0794821549575	-39.97053868281331	(23, 22, 3, 22, 7, 15, 13, 5)	1	0.04520438238978386
0.1	0.722021425959807	67.9019924747059	-15.903183055146487	(23, 22, 3, 22, 7, 15, 13, 5)	1	0.04520438238978386
1e-06	0.023441209456673922	3001682.142523273	-63.52286418172902	(16, 15, 15, 20, 5, 17, 17, 17)	1	0.04575611650943756
0.001	0.03043420945667392	3961.8781870880584	-41.56192258465131	(16, 15, 15, 20, 5, 17, 17, 17)	1	0.04575611650943756
0.1	0.7234342094566739	67.83986927688377	-15.893196284119375	(16, 15, 15, 20, 5, 17, 17, 17)	1	0.04575611650943756
1e-06	0.015434186120982499	2002099.8742984459	-57.16381082345458	(24, 26, 11, 1, 26, 1, 7, 16)	1	0.04616300389170647
0.001	0.0224271861209825	3400.3335860316324	-41.65362428628937	(24, 26, 11, 1, 26, 1, 7, 16)	1	0.04616300389170647
0.1	0.7154271861209826	68.51350615671606	-15.966674886880377	(24, 26, 11, 1, 26, 1, 7, 16)	1	0.04616300389170647
1e-06	0.01257294789676514	15168.387478472421	-48.300188495042185	(17, 26, 1, 14, 27, 21, 19, 7)	0	0.039440374821424484
0.001	0.01956594789676514	3420.6894817541697	-42.31118954021544	(17, 26, 1, 14, 27, 21, 19, 7)	0	0.039440374821424484
0.1	0.7125659478967652	68.78395638885746	-15.994492008170777	(17, 26, 1, 14, 27, 21, 19, 7)	0	0.039440374821424484
1e-06	0.020278133170318336	4279.275115719643	-42.94641803292518	(25, 19, 24, 23, 22, 9, 2, 20)	0	0.052132509648799896
0.001	0.02727113317031834	2367.567609977191	-39.840597490695565	(25, 19, 24, 23, 22, 9, 2, 20)	0	0.052132509648799896
0.1	0.7202711331703184	68.0576495676446	-15.919694560819785	(25, 19, 24, 23, 22, 9, 2, 20)	0	0.052132509648799896
1e-06	0.01792481810328235	38051.16430350664	-48.11898480839636	(7, 5, 26, 19, 23, 17, 25, 1)	0	0.04467732831835747
0.001	0.02491781810328235	3202.9058883787875	-41.21060784496235	(7, 5, 26, 19, 23, 17, 25, 1)	0	0.04467732831835747
0.1	0.7179178181032824	68.29166223721747	-15.94316843904506	(7, 5, 26, 19, 23, 17, 25, 1)	0	0.04467732831835747
1e-06	0.012816906099839164	8135.492964831029	-46.349919334719246	(27, 10, 12, 8, 7, 1, 21, 18)	0	0.043338339775800705
0.001	0.01980990609983916	3037.4604318734428	-41.77307441155878	(27, 10, 12, 8, 7, 1, 21, 18)	0	0.043338339775800705
0.1	0.7128099060998392	68.75170132729097	-15.991647316519945	(27, 10, 12, 8, 7, 1, 21, 18)	0	0.043338339775800705
1e-06	0.015522246460701985	1006817.4271426201	-52.40419339094202	(24, 20, 13, 0, 13, 27, 16, 22)	1	0.0457901656627655
0.001	0.022515246460701986	3399.678030988521	-41.81604042770418	(24, 20, 13, 0, 13, 27, 16, 22)	1	0.0457901656627655
0.1	0.7155152464607021	68.51631643778002	-15.966401026563696	(24, 20, 13, 0, 13, 27, 16, 22)	1	0.0457901656627655
1e-06	0.022439313381227552	3613.1119034808626	-41.83351596179367	(2, 1, 20, 4, 11, 28, 3, 24)	0	0.041823290288448334
0.001	0.02943231338122755	2115.444221641076	-39.13590504063538	(2, 1, 20, 4, 11, 28, 3, 24)	0	0.041823290288448334
0.1	0.7224323133812276	67.85203621420598	-15.89861722985175	(2, 1, 20, 4, 11, 28, 3, 24)	0	0.041823290288448334
1e-06	0.018375479478462575	1005770.2933633752	-51.50548521841341	(17, 4, 9, 1, 27, 28, 17, 18)	1	0.03968878462910652
0.001	0.025368479478462574	3234.379244082047	-41.296324228386766	(17, 4, 9, 1, 27, 28, 17, 18)	1	0.03968878462910652
0.1	0.7183684794784626	68.26526665936247	-15.939647366947984	(17, 4, 9, 1, 27, 28, 17, 18)	1	0.03968878462910652
1e-06	0.017833136392141603	2002336.0364773571	-56.962834615293644	(24, 24, 28, 13, 16, 24, 3, 27)	1	0.04731562361121178
0.001	0.024826136392141603	3408.3076091112443	-41.373827576390944	(24, 24, 28, 13, 16, 24, 3, 27)	1	0.04731562361121178
0.1	0.7178261363921417	68.30029843913913	-15.944058055349792	(24, 24, 28, 13, 16, 24, 3, 27)	1	0.04731562361121178
1e-06	0.0189281964513913	2002485.1870501789	-56.99696108427797	(26, 10, 2, 13, 14, 13, 10, 8)	1	0.0477231964468956
0.001	0.025921196451391307	3448.911787650985	-41.325781727049865	(26, 10, 2, 13, 14, 13, 10, 8)	1	0.0477231964468956
0.1	0.7189211964513912	68.20566972404603	-15.93387401380549	(26, 10, 2, 13, 14, 13, 10, 8)	1	0.0477231964468956
1e-06	0.01576402340502673	26538.01577562229	-47.178330469680766	(9, 1, 4, 12, 5, 3, 25, 27)	0	0.04537079855799675
0.001	0.02275702340502673	3026.3805328298677	-41.2402175649198	(9, 1, 4, 12, 5, 3, 25, 27)	0	0.04537079855799675
0.1	0.7157570234050268	68.47924956176132	-15.963311868186594	(9, 1, 4, 12, 5, 3, 25, 27)	0	0.04537079855799675
1e-06	0.026604228114642806	1002128.0391419703	-47.61456817304989	(28, 2, 18, 14, 2, 23, 27, 3)	1	0.055144935846328735
0.001	0.0335972281146428	2429.829768875257	-38.98787135921071	(28, 2, 18, 14, 2, 23, 27, 3)	1	0.055144935846328735
0.1	0.7265972281146428	67.4964110854211	-15.86012825476489	(28, 2, 18, 14, 2, 23, 27, 3)	1	0.055144935846328735
1e-06	0.019918212403783955	13802.689410312556	-45.28872026715443	(16, 21, 2, 3, 27, 12, 10, 11)	0	0.040612008422613144
0.001	0.026911212403783955	2790.4743125365476	-40.33402333070303	(16, 21, 2, 3, 27, 12, 10, 11)	0	0.040612008422613144
0.1	0.719911212403784	68.09520574673883	-15.923372330099474	(16, 21, 2, 3, 27, 12, 10, 11)	0	0.040612008422613144
1e-06	0.014047382157616108	6892.208688882016	-45.85972154227617	(17, 26, 4, 22, 7, 0, 9, 12)	0	0.04441138729453087
0.001	0.021040382157616108	2968.4308232357716	-41.57555506700005	(17, 26, 4, 22, 7, 0, 9, 12)	0	0.04441138729453087
0.1	0.7140403821576161	68.64214825803688	-15.980035568071846	(17, 26, 4, 22, 7, 0, 9, 12)	0	0.04441138729453087
1e-06	0.014601719928762198	2003866.2119508157	-58.64085982622191	(18, 18, 11, 8, 7, 24, 28, 8)	1	0.044910870492458344
0.001	0.0215947199287622	3764.09443620404	-42.35315156090916	(18, 18, 11, 8, 7, 24, 28, 8)	1	0.044910870492458344
0.1	0.7145947199287622	68.60580392516427	-15.975474648163457	(18, 18, 11, 8, 7, 24, 28, 8)	1	0.044910870492458344
1e-06	0.01972267555207471	1007232.5075957082	-51.7077783785454	(13, 27, 9, 19, 15, 10, 5, 10)	1	0.04294561594724655
0.001	0.02671567555207471	3299.606647987459	-41.15998838900556	(13, 27, 9, 19, 15, 10, 5, 10)	1	0.04294561594724655
0.1	0.7197156755520747	68.1417405772379	-15.926744148221454	(13, 27, 9, 19, 15, 10, 5, 10)	1	0.04294561594724655
1e-06	0.01902954539528358	18501.258355797334	-45.40433466275209	(11, 19, 1, 4, 17, 26, 13, 12)	0	0.04646017402410507
0.001	0.026022545395283578	2714.852491685637	-40.39513068865232	(11, 19, 1, 4, 17, 26, 13, 12)	0	0.04646017402410507
0.1	0.7190225453952837	68.1780124193635	-15.931955258687625	(11, 19, 1, 4, 17, 26, 13, 12)	0	0.04646017402410507
1e-06	0.018384884368469242	9368.976949061536	-45.4368960673023	(24, 28, 20, 12, 17, 5, 16, 13)	0	0.04442976042628288
0.001	0.02537788436846924	2893.7963389856473	-40.83646697760209	(24, 28, 20, 12, 17, 5, 16, 13)	0	0.04442976042628288
0.1	0.7183778843684692	68.24776355846316	-15.938680982236756	(24, 28, 20, 12, 17, 5, 16, 13)	0	0.04442976042628288
1e-06	0.013829831718704045	2003062.4564605672	-58.265976197425914	(7, 4, 14, 21, 11, 7, 14, 19)	1	0.041388437151908875
0.001	0.020822831718704048	3659.7821920869965	-42.264009191612296	(7, 4, 14, 21, 11, 7, 14, 19)	1	0.041388437151908875
0.1	0.713822831718704	68.66749675740385	-15.982391285916973	(7, 4, 14, 21, 11, 7, 14, 19)	1	0.041388437151908875
1e-06	0.016664654376493428	2003123.2577024575	-57.76757341195474	(23, 9, 1, 7, 6, 6, 20, 5)	1	0.04097987338900566
0.001	0.023657654376493427	3590.853483961706	-41.81181524640876	(23, 9, 1, 7, 6, 6, 20, 5)	1	0.04097987338900566
0.1	0.7166576543764933	68.41303024067923	-15.955535615215341	(23, 9, 1, 7, 6, 6, 20, 5)	1	0.04097987338900566
1e-06	0.017074784128492036	15231.122683203417	-46.56430858588357	(14, 4, 23, 11, 25, 10, 9, 28)	0	0.045376114547252655
0.001	0.02406778412849203	3045.1796364920374	-41.093406593316836	(14, 4, 23, 11, 25, 10, 9, 28)	0	0.045376114547252655
0.1	0.717067784128492	68.36099050601621	-15.950859963521305	(14, 4, 23, 11, 25, 10, 9, 28)	0	0.045376114547252655
1e-06	0.019151083018977944	2011362.7794993157	-59.040758628079686	(8, 15, 24, 25, 26, 27, 8, 23)	1	0.04766399785876274
0.001	0.026144083018977943	3803.9053563904454	-41.77002963797547	(8, 15, 24, 25, 26, 27, 8, 23)	1	0.04766399785876274
0.1	0.7191440830189779	68.20105836060674	-15.93257067930518	(8, 15, 24, 25, 26, 27, 8, 23)	1	0.04766399785876274
1e-06	0.014515683635357995	1005096.9881435245	-51.72907725936131	(4, 14, 9, 22, 24, 21, 1, 5)	0	0.04079993814229965
0.001	0.021508683635357996	3226.435546972225	-41.66058704287994	(4, 14, 9, 22, 24, 21, 1, 5)	0	0.04079993814229965
0.1	0.714508683635358	68.59653604410168	-15.975409256976084	(4, 14, 9, 22, 24, 21, 1, 5)	0	0.04079993814229965
1e-06	0.017965643886321908	1098907.6298512998	-55.862720181789285	(11, 5, 0, 14, 3, 6, 3, 28)	1	0.04279248043894768
0.001	0.02495864388632191	3694.5539450120095	-41.808360682448324	(11, 5, 0, 14, 3, 6, 3, 28)	1	0.04279248043894768
0.1	0.7179586438863219	68.30402235542968	-15.943620228363908	(11, 5, 0, 14, 3, 6, 3, 28)	1	0.04279248043894768
1e-06	0.016382583842495753	7932.184229248427	-45.740260047823284	(15, 8, 12, 21, 0, 17, 6, 27)	0	0.04388267919421196
0.001	0.023375583842495752	2975.735361335239	-41.24055949781015	(15, 8, 12, 21, 0, 17, 6, 27)	0	0.04388267919421196
0.1	0.7163755838424957	68.4299799873976	-15.957777073618285	(15, 8, 12, 21, 0, 17, 6, 27)	0	0.04388267919421196
1e-06	0.012201135552752273	2008943.945023639	-61.08780238240626	(18, 8, 22, 14, 26, 26, 25, 16)	1	0.044298432767391205
0.001	0.019194135552752276	4270.58104473208	-43.33508990442864	(18, 8, 22, 14, 26, 26, 25, 16)	1	0.044298432767391205
0.1	0.7121941355527522	68.83483553937363	-15.99891731958239	(18, 8, 22, 14, 26, 26, 25, 16)	1	0.044298432767391205
1e-06	0.022660076875444215	1002734.9901358184	-48.898707237179	(12, 11, 0, 2, 24, 7, 15, 24)	1	0.047955166548490524
0.001	0.029653076875444218	2691.6417973805355	-39.87603127638718	(12, 11, 0, 2, 24, 7, 15, 24)	1	0.047955166548490524
0.1	0.7226530768754443	67.85176122604085	-15.897541125047121	(12, 11, 0, 2, 24, 7, 15, 24)	1	0.047955166548490524
1e-06	0.01765751614638445	2006441.0542931517	-59.04762333872249	(16, 26, 16, 9, 27, 17, 17, 3)	1	0.04510700702667236
0.001	0.02465051614638445	3878.2730289803003	-42.18519947044704	(16, 26, 16, 9, 27, 17, 17, 3)	1	0.04510700702667236
0.1	0.7176505161463844	68.34770094186447	-15.947385930464572	(16, 26, 16, 9, 27, 17, 17, 3)	1	0.04510700702667236
1e-06	0.02109378246492577	3696.57876817142	-42.31134452824991	(5, 27, 24, 19, 3, 1, 28, 20)	0	0.04738860949873924
0.001	0.02808678246492577	2210.163494572012	-39.50706951772084	(5, 27, 24, 19, 3, 1, 28, 20)	0	0.04738860949873924
0.1	0.7210867824649259	67.9806691566984	-15.911775392673409	(5, 27, 24, 19, 3, 1, 28, 20)	0	0.04738860949873924
1e-06	0.014368115425683845	1008185.6845035248	-53.50250428492045	(21, 24, 18, 5, 28, 8, 5, 11)	1	0.04122794046998024
0.001	0.021361115425683842	3663.971140638584	-42.315137835786636	(21, 24, 18, 5, 28, 8, 5, 11)	1	0.04122794046998024
0.1	0.7143611154256838	68.62461000228254	-15.97757280105914	(21, 24, 18, 5, 28, 8, 5, 11)	1	0.04122794046998024
1e-06	0.02279954827701238	1012531.2140276816	-51.419483429938424	(24, 10, 23, 14, 1, 11, 10, 15)	1	0.042180415242910385
0.001	0.02979254827701238	3160.011655703871	-40.556393054293	(24, 10, 23, 14, 1, 11, 10, 15)	1	0.042180415242910385
0.1	0.7227925482770123	67.86420017473687	-15.89752896121914	(24, 10, 23, 14, 1, 11, 10, 15)	1	0.042180415242910385
