n_task	metric	correlation
18	log_det_mc	0.7504412709757065
18	inverse_trace_mc	0.7386219190405248
18	random	0.6236574162983999
18	variance	0.7347112865705062
18	variance_mc	0.7228601340846647
18	log_det_mc	0.7457995045668361
18	inverse_trace_mc	0.7507607712825897
18	random	0.6752008025043648
18	variance	0.7445797085673588
18	variance_mc	0.6988518719416471
18	log_det_mc	0.7513193072277112
18	inverse_trace_mc	0.7247128086601131
18	random	0.5567987750571187
18	variance	0.6631725587514208
18	variance_mc	0.6965012933941567
18	log_det_mc	0.66786628642999
18	inverse_trace_mc	0.694202884129434
18	random	0.5977353470923885
18	variance	0.6964874726344198
18	variance_mc	0.6995227028413058
18	log_det_mc	0.7381217236859078
18	inverse_trace_mc	0.7469965875923475
18	random	0.726951399847193
18	variance	0.7082975210649829
18	variance_mc	0.7436811840823059
18	log_det_mc	0.7361850935564469
18	inverse_trace_mc	0.7698501058376848
18	random	0.637849015018211
18	variance	0.7250360694385602
18	variance_mc	0.7369202343634392
18	log_det_mc	0.7051459898537399
18	inverse_trace_mc	0.7306504197146614
18	random	0.6397721256094255
18	variance	0.7334038168934575
18	variance_mc	0.7038519577765809
18	log_det_mc	0.732542469837599
18	inverse_trace_mc	0.7217601915978106
18	random	0.6725973092064742
18	variance	0.7789371257417023
18	variance_mc	0.7764398933564947
18	log_det_mc	0.7630723796227453
18	inverse_trace_mc	0.7568670583486402
18	random	0.6713129650650348
18	variance	0.7196480930395717
18	variance_mc	0.713931959219381
18	log_det_mc	0.7460524246217878
18	inverse_trace_mc	0.714229248042794
18	random	0.6568847058881823
18	variance	0.6988047631147114
18	variance_mc	0.6896130954976042
18	log_det_mc	0.7232587245395418
18	inverse_trace_mc	0.7064789912736338
18	random	0.6788194675429037
18	variance	0.7272046452785724
18	variance_mc	0.7453403088698712
18	log_det_mc	0.7525368282926859
18	inverse_trace_mc	0.7649739410406162
24	random	0.7106326185008525
24	variance	0.7379730730395704
24	variance_mc	0.7631223366426719
24	log_det_mc	0.7051044001864928
24	inverse_trace_mc	0.7730399741717152
24	random	0.6782646763782532
24	variance	0.7514899431131736
24	variance_mc	0.7275189018299603
24	log_det_mc	0.7449692248606765
24	inverse_trace_mc	0.7031409319408719
24	random	0.6714768281696601
24	variance	0.7523909019992825
24	variance_mc	0.7389176401591422
24	log_det_mc	0.7360633057463216
24	inverse_trace_mc	0.708126683301487
24	random	0.5815342463992107
24	variance	0.7408869989277317
24	variance_mc	0.7291711296552286
24	log_det_mc	0.755472625833605
24	inverse_trace_mc	0.7382720863863846
24	random	0.6477950438263428
24	variance	0.6945537348641065
24	variance_mc	0.7393065514953567
24	log_det_mc	0.6796806553552277
24	inverse_trace_mc	0.680347579639469
24	random	0.6881632444664884
24	variance	0.73241420809317
24	variance_mc	0.7269485784867942
24	log_det_mc	0.7056936586136855
24	inverse_trace_mc	0.6817942450439904
24	random	0.6756886064010383
24	variance	0.7450380973282409
24	variance_mc	0.6997968619301539
24	log_det_mc	0.7008914257173523
24	inverse_trace_mc	0.716380181023934
24	random	0.7107662450717018
24	variance	0.7747742219653255
24	variance_mc	0.7506567125966561
24	log_det_mc	0.7150138125281037
24	inverse_trace_mc	0.7260173791359632
24	random	0.6626064852821019
24	variance	0.7371386208327473
24	variance_mc	0.7613014248227042
24	log_det_mc	0.7701976848876965
24	inverse_trace_mc	0.7666755129723989
24	random	0.6146520097316879
24	variance	0.7249132148127357
24	variance_mc	0.7346318804093627
24	log_det_mc	0.7575948517933836
24	inverse_trace_mc	0.7553380886360797
24	random	0.6925478246021931
24	variance	0.6655820678054345
24	variance_mc	0.7402216724161786
24	log_det_mc	0.7348023101854895
24	inverse_trace_mc	0.6949326173663074
24	random	0.6905127837062636
24	variance	0.7435997395287947
24	variance_mc	0.7170292280066625
24	log_det_mc	0.7082526284519055
24	inverse_trace_mc	0.7459614452373801
24	random	0.7356031618617387
24	variance	0.7216742449944097
24	variance_mc	0.7374449693123719
24	log_det_mc	0.7433739807967438
24	inverse_trace_mc	0.7338662799362058
24	random	0.6694856556908069
24	variance	0.7648874533963126
24	variance_mc	0.7541565601513224
24	log_det_mc	0.7635769851357753
24	inverse_trace_mc	0.7463762717017055
24	random	0.6129034494295059
24	variance	0.7175015727726166
24	variance_mc	0.7244467620091871
24	log_det_mc	0.7204901760767964
24	inverse_trace_mc	0.741816420320232
24	random	0.6829356627317926
24	variance	0.739176595366741
24	variance_mc	0.7467536029095807
24	log_det_mc	0.7153473405584037
24	inverse_trace_mc	0.7424344330752638
24	random	0.6490878594286196
24	variance	0.707922039156011
24	variance_mc	0.6802424030575416
24	log_det_mc	0.7467304869096391
24	inverse_trace_mc	0.7509928893358733
24	random	0.6968522477992665
24	variance	0.7176656331300358
24	variance_mc	0.7509349427670736
24	log_det_mc	0.752022104832084
24	inverse_trace_mc	0.7531655164897633
24	random	0.7079478202057793
24	variance	0.7257025346947399
24	variance_mc	0.7315888761265897
24	log_det_mc	0.7752364944856646
24	inverse_trace_mc	0.7553570660025757
24	random	0.7372064450092276
24	variance	0.7424342071319389
24	variance_mc	0.740884875656392
24	log_det_mc	0.755626179915488
24	inverse_trace_mc	0.7588774282621735
24	random	0.6684322110914935
24	variance	0.69210723969677
24	variance_mc	0.7104359862665077
24	log_det_mc	0.6961151758751972
24	inverse_trace_mc	0.7060017538354247
24	random	0.6556138417574033
24	variance	0.6874081263963484
24	variance_mc	0.733165168326604
24	log_det_mc	0.7043490034063532
24	inverse_trace_mc	0.7216772928071755
24	random	0.6507854031891811
24	variance	0.76451213185342
24	variance_mc	0.7393626939539961
24	log_det_mc	0.7289262732759777
24	inverse_trace_mc	0.7112398628219906
24	random	0.666502075287435
24	variance	0.7209723677795746
24	variance_mc	0.7434491121699078
24	log_det_mc	0.7111490676360186
24	inverse_trace_mc	0.745856135522904
24	random	0.6425417047676024
24	variance	0.7217139317626108
24	variance_mc	0.7283311584331583
24	log_det_mc	0.6753353269224274
24	inverse_trace_mc	0.7077898849426748
24	random	0.6923658253464526
24	variance	0.7193089616981048
24	variance_mc	0.7475751185789729
24	log_det_mc	0.70887419359342
24	inverse_trace_mc	0.7331611295352475
24	random	0.6994898099378497
24	variance	0.7357281158558808
24	variance_mc	0.7084111495604487
24	log_det_mc	0.7058660374610212
24	inverse_trace_mc	0.7265164137282836
24	random	0.7107573075750035
24	variance	0.7462437354972129
24	variance_mc	0.759565018329791
24	log_det_mc	0.7572218647076934
24	inverse_trace_mc	0.7668932235583615
24	random	0.7028163507745802
24	variance	0.7316070226082763
24	variance_mc	0.7801825341539256
24	log_det_mc	0.7524876928944748
24	inverse_trace_mc	0.7336353398577551
24	random	0.6722990079928763
24	variance	0.6780944631667725
24	variance_mc	0.7098210585011068
24	log_det_mc	0.7389777239249533
24	inverse_trace_mc	0.7487563426911554
24	random	0.7165270152710563
24	variance	0.7640300770861764
24	variance_mc	0.7332628036416146
24	log_det_mc	0.7632270846921548
24	inverse_trace_mc	0.7399042951316946
24	random	0.725715020461112
24	variance	0.7699761890195816
24	variance_mc	0.7980392986109462
24	log_det_mc	0.7709014537343991
24	inverse_trace_mc	0.7988061199106604
24	random	0.7149764057439185
24	variance	0.7638381697319768
24	variance_mc	0.7659413220602438
24	log_det_mc	0.7665224560157574
24	inverse_trace_mc	0.7342802316945564
24	random	0.6698284203303992
24	variance	0.7268965145508414
24	variance_mc	0.7398509381298021
24	log_det_mc	0.7592631934328662
24	inverse_trace_mc	0.7782946179940576
24	random	0.7269220282477704
24	variance	0.7270219762339094
24	variance_mc	0.723825211156373
24	log_det_mc	0.7123217882324083
24	inverse_trace_mc	0.7482314563752644
24	random	0.645522327480583
24	variance	0.7808762267207837
24	variance_mc	0.7534827575036831
24	log_det_mc	0.7658615608244103
24	inverse_trace_mc	0.7803454567417086
24	random	0.6639344269949705
24	variance	0.7379615628828445
24	variance_mc	0.6943608688408072
24	log_det_mc	0.7306695686032156
24	inverse_trace_mc	0.7415882948940623
24	random	0.7330907782585098
24	variance	0.6798855822507941
24	variance_mc	0.7166391785194524
24	log_det_mc	0.7369957630349727
24	inverse_trace_mc	0.7393903763932514
24	random	0.6613776629875572
24	variance	0.6580878572628958
24	variance_mc	0.6930862129449838
24	log_det_mc	0.7130847455184065
24	inverse_trace_mc	0.7003878493852876
24	random	0.5939665986585632
24	variance	0.7343081596908554
24	variance_mc	0.7164453940020324
24	log_det_mc	0.6989128097799684
24	inverse_trace_mc	0.723608384233144
24	random	0.590473799855446
24	variance	0.712251271595021
24	variance_mc	0.7051050914511791
24	log_det_mc	0.7122089056461222
24	inverse_trace_mc	0.7324060451775021
24	random	0.6496614108266654
24	variance	0.7573827449335144
24	variance_mc	0.7646491136538903
24	log_det_mc	0.7375491031556535
24	inverse_trace_mc	0.7728102525024474
24	random	0.6898726982286022
24	variance	0.7649920133930866
24	variance_mc	0.7458781297879226
24	log_det_mc	0.7396468658235623
24	inverse_trace_mc	0.7569925044039869
24	random	0.7320574879950276
24	variance	0.7565729586604238
24	variance_mc	0.7492180139540872
24	log_det_mc	0.7628452211130503
24	inverse_trace_mc	0.7381172236771166
24	random	0.7281474016655585
24	variance	0.7433181267369174
24	variance_mc	0.7757391051720828
24	log_det_mc	0.7591827662451622
24	inverse_trace_mc	0.7727132531475635
24	random	0.6900431822376876
24	variance	0.7463279129181212
24	variance_mc	0.7142792398970498
24	log_det_mc	0.7456472705056195
24	inverse_trace_mc	0.7251857186955525
24	random	0.6666292475184082
24	variance	0.6881390789546319
24	variance_mc	0.7273114517568577
24	log_det_mc	0.7330666405695327
24	inverse_trace_mc	0.7336600807044465
24	random	0.6662863993866431
24	variance	0.7858548732258891
24	variance_mc	0.7510159947442893
24	log_det_mc	0.7638552729006265
24	inverse_trace_mc	0.7815609743894664
24	random	0.7529108433014501
24	variance	0.7314088694308136
24	variance_mc	0.743109857007953
24	log_det_mc	0.729437146827353
24	inverse_trace_mc	0.7629813248572558
24	random	0.6799636354971441
24	variance	0.7329988360118619
24	variance_mc	0.7363671749610113
24	log_det_mc	0.7612628676597389
24	inverse_trace_mc	0.7605224662373299
28	random	0.6808948332230624
28	variance	0.7224303744348097
28	variance_mc	0.7439582524402361
28	log_det_mc	0.7401834236050726
28	inverse_trace_mc	0.7223691728520303
28	random	0.6738007854045723
28	variance	0.6717587125384687
28	variance_mc	0.7150592143097552
28	log_det_mc	0.7700384930548924
28	inverse_trace_mc	0.7155413838172354
28	random	0.6851946456002305
28	variance	0.7478025922985425
28	variance_mc	0.7228027913429127
28	log_det_mc	0.7267291910143653
28	inverse_trace_mc	0.7541173507191714
28	random	0.7334111532052402
28	variance	0.7499932903268183
28	variance_mc	0.7160509868578494
28	log_det_mc	0.7054661510779676
28	inverse_trace_mc	0.7187781263294754
28	random	0.6509913567805964
28	variance	0.7134670770955542
28	variance_mc	0.7519645444034289
28	log_det_mc	0.7249397698173505
28	inverse_trace_mc	0.7229685289864962
28	random	0.6822878950861713
28	variance	0.6933142181211471
28	variance_mc	0.7418832027488093
28	log_det_mc	0.7508908101776488
28	inverse_trace_mc	0.7659064409007332
28	random	0.7155598878169969
28	variance	0.7205534698939862
28	variance_mc	0.7229920213346491
28	log_det_mc	0.7161422752621511
28	inverse_trace_mc	0.7119330297434255
28	random	0.7219537514274638
28	variance	0.7360925126458134
28	variance_mc	0.7440680528060435
28	log_det_mc	0.7496514265294045
28	inverse_trace_mc	0.7304244276675801
28	random	0.7015174443448021
28	variance	0.7336184214587295
28	variance_mc	0.713271559653008
28	log_det_mc	0.7381506731145097
28	inverse_trace_mc	0.7413881121523819
28	random	0.7210426555792231
28	variance	0.7835002802106172
28	variance_mc	0.7663399981809107
28	log_det_mc	0.7497531745936308
28	inverse_trace_mc	0.8012975057393734
28	random	0.712644487094591
28	variance	0.7168277599901728
28	variance_mc	0.7115555909075691
28	log_det_mc	0.7760062921573478
28	inverse_trace_mc	0.7618908095263781
28	random	0.7011354152522479
28	variance	0.7474211900746278
28	variance_mc	0.7458450606712602
28	log_det_mc	0.7700917413101679
28	inverse_trace_mc	0.7438231265296824
28	random	0.6648522301581083
28	variance	0.743788727716389
28	variance_mc	0.7436013447734133
28	log_det_mc	0.7222312202243156
28	inverse_trace_mc	0.716492375877911
28	random	0.7035965077197789
28	variance	0.7584757868892017
28	variance_mc	0.7596057344145882
28	log_det_mc	0.7033740753444514
28	inverse_trace_mc	0.7671166376664373
28	random	0.7669589553609364
28	variance	0.7622442503431377
28	variance_mc	0.7390200556861161
28	log_det_mc	0.7451896436748024
28	inverse_trace_mc	0.7511585760909768
28	random	0.6181382594026102
28	variance	0.7037551398556129
28	variance_mc	0.711492743935924
28	log_det_mc	0.6867630744312656
28	inverse_trace_mc	0.7160937523320327
28	random	0.7482407279549913
28	variance	0.7260713325747572
28	variance_mc	0.7225973615754419
28	log_det_mc	0.7644607732304903
28	inverse_trace_mc	0.7614387593827905
28	random	0.699905298828164
28	variance	0.6807447805021702
28	variance_mc	0.6583356014338766
28	log_det_mc	0.7171789269163265
28	inverse_trace_mc	0.7365782767470874
28	random	0.6005911964482157
28	variance	0.6794413493680244
28	variance_mc	0.6998518291276803
28	log_det_mc	0.6866757657500087
28	inverse_trace_mc	0.7249052800564193
28	random	0.6377238527289452
28	variance	0.7015492854657133
28	variance_mc	0.7054997193045363
28	log_det_mc	0.68060720548729
28	inverse_trace_mc	0.7009849339653963
28	random	0.6855916915127781
28	variance	0.7198208008353051
28	variance_mc	0.7793986266221058
28	log_det_mc	0.7418807995779755
28	inverse_trace_mc	0.7365887408910252
28	random	0.6390334283065827
28	variance	0.7125621758363546
28	variance_mc	0.6992671084230202
28	log_det_mc	0.7078038234090622
28	inverse_trace_mc	0.7218353698748046
28	random	0.6832276002471473
28	variance	0.7378475887665105
28	variance_mc	0.6960551062851573
28	log_det_mc	0.7257141191984384
28	inverse_trace_mc	0.7466592307060571
28	random	0.6952488608679229
28	variance	0.7707296331922846
28	variance_mc	0.7810256247138527
28	log_det_mc	0.7676792410477312
28	inverse_trace_mc	0.7863286425784632
28	random	0.6617809294401925
28	variance	0.7259799729045142
28	variance_mc	0.7011483591419947
28	log_det_mc	0.7078769007087916
28	inverse_trace_mc	0.7161211388935169
28	random	0.6253113951257566
28	variance	0.7155735510455369
28	variance_mc	0.7542552644363962
28	log_det_mc	0.7395219402059928
28	inverse_trace_mc	0.7403760766493237
28	random	0.6152315214781272
28	variance	0.7362544110129761
28	variance_mc	0.7348984590986034
28	log_det_mc	0.755137290836354
28	inverse_trace_mc	0.7065705872194873
28	random	0.7065028463978007
28	variance	0.7611519299605862
28	variance_mc	0.7281472181461294
28	log_det_mc	0.7567590391568162
28	inverse_trace_mc	0.7155317523894694
28	random	0.7221968425367035
28	variance	0.72646759148129
28	variance_mc	0.7035090538209813
28	log_det_mc	0.7782750852641525
28	inverse_trace_mc	0.745734654179682
28	random	0.6874877772116611
28	variance	0.7292166228425973
28	variance_mc	0.7242517382095798
28	log_det_mc	0.7379935025635213
28	inverse_trace_mc	0.7388014364046059
28	random	0.6871397778130738
28	variance	0.7589222598996765
28	variance_mc	0.7534094152023073
28	log_det_mc	0.7435086762784722
28	inverse_trace_mc	0.735116040955869
28	random	0.6563379001112634
28	variance	0.7703171679032027
28	variance_mc	0.7185591068667608
28	log_det_mc	0.6934857619726841
28	inverse_trace_mc	0.7145068130233226
28	random	0.7179161205497153
28	variance	0.7507018696369928
28	variance_mc	0.7692133981107792
28	log_det_mc	0.7313334466601844
28	inverse_trace_mc	0.7318040590098184
28	random	0.6463856813981699
28	variance	0.7181720078606654
28	variance_mc	0.7309660787970729
28	log_det_mc	0.7229132294394935
28	inverse_trace_mc	0.7061453924967539
28	random	0.626189411729619
28	variance	0.6338488797174955
28	variance_mc	0.6682043805267046
28	log_det_mc	0.7397638779744976
28	inverse_trace_mc	0.758908526332814
28	random	0.6559047465836307
28	variance	0.7365404672458641
28	variance_mc	0.7609223196345043
28	log_det_mc	0.7335321577154843
28	inverse_trace_mc	0.7647069196365714
28	random	0.7827494581836069
28	variance	0.7678395995680216
28	variance_mc	0.7610549431338028
28	log_det_mc	0.7660741505186863
28	inverse_trace_mc	0.7614044316214924
28	random	0.6073853323400541
28	variance	0.721390739907471
28	variance_mc	0.6994400342575626
28	log_det_mc	0.6840230889588986
28	inverse_trace_mc	0.7199641644285613
28	random	0.7114382586963002
28	variance	0.7713151666433613
28	variance_mc	0.7228141875375395
28	log_det_mc	0.75529443807703
28	inverse_trace_mc	0.7792831676684818
28	random	0.7280624254333721
28	variance	0.7466280094290406
28	variance_mc	0.7109055332920922
28	log_det_mc	0.7442551913757842
28	inverse_trace_mc	0.7238414819073586
28	random	0.687184124852525
28	variance	0.7320845268833247
28	variance_mc	0.7410581592086035
28	log_det_mc	0.7609727589616297
28	inverse_trace_mc	0.7402486884234971
28	random	0.6524409237980394
28	variance	0.7183318480195912
28	variance_mc	0.7109653694830296
28	log_det_mc	0.7065184615754402
28	inverse_trace_mc	0.7303214904945371
28	random	0.6386976249222965
28	variance	0.7472443815097061
28	variance_mc	0.7032100538188946
28	log_det_mc	0.7049491924469062
28	inverse_trace_mc	0.7233078230476244
28	random	0.6105348576400066
28	variance	0.7175752965989893
28	variance_mc	0.6934542882614845
28	log_det_mc	0.7106556041030273
28	inverse_trace_mc	0.711193246104216
28	random	0.70380295171728
28	variance	0.7128531347334983
28	variance_mc	0.7436649622873738
28	log_det_mc	0.7148583862039017
28	inverse_trace_mc	0.7498397933775391
28	random	0.6794390061163557
28	variance	0.6883233504669155
28	variance_mc	0.7401216140603373
28	log_det_mc	0.7482841892112594
28	inverse_trace_mc	0.7142723068033114
28	random	0.6355689692682327
28	variance	0.7234691544434512
28	variance_mc	0.7260795311424191
28	log_det_mc	0.7476593275959539
28	inverse_trace_mc	0.7702907681403768
28	random	0.6624551458205785
28	variance	0.7545807217671546
28	variance_mc	0.7479107278626849
28	log_det_mc	0.7154249247379134
28	inverse_trace_mc	0.7524154456423073
28	random	0.6688133603703288
28	variance	0.7356731771839181
28	variance_mc	0.7083069152918032
28	log_det_mc	0.727693135620777
28	inverse_trace_mc	0.7387816167174331
28	random	0.6966058478570472
28	variance	0.7343446706691068
28	variance_mc	0.759469026089804
28	log_det_mc	0.7595394304687066
28	inverse_trace_mc	0.7546661082208995
