n_task	metric	accuracy
6	variance_mc	0.754068496478018
6	log_det_mc	0.6695948124965774
6	inverse_trace_mc	0.7222031689416284
6	random	0.6754818467055133
6	variance	0.5795885573347783
6	variance_mc	0.6447656060238037
6	log_det_mc	0.7233544938189108
6	inverse_trace_mc	0.6843131318352669
6	random	0.6671205618657778
6	variance	0.6162168701940336
6	variance_mc	0.6226336375488918
6	log_det_mc	0.6330859519989616
6	inverse_trace_mc	0.662423517828258
6	random	0.6976663239948518
6	variance	0.6173561475705726
6	variance_mc	0.6800056262747028
6	log_det_mc	0.6736502820306205
6	inverse_trace_mc	0.714178579081086
6	random	0.6909591711650507
6	variance	0.71617898772489
6	variance_mc	0.7064538139993717
6	log_det_mc	0.7129430776754768
6	inverse_trace_mc	0.6878817733990148
6	random	0.7970540098199672
6	variance	0.6736111111111112
6	variance_mc	0.7004040527717408
6	log_det_mc	0.6825480657689486
6	inverse_trace_mc	0.7052046625101653
6	random	0.7340186315451334
6	variance	0.6353509161008564
6	variance_mc	0.6744082499145272
6	log_det_mc	0.7186862648568816
6	inverse_trace_mc	0.7026256541082996
6	random	0.7607425841277813
6	variance	0.6301369863013699
6	variance_mc	0.6219239868226139
6	log_det_mc	0.6463263158102602
6	inverse_trace_mc	0.6786788220132691
6	random	0.7222222222222222
6	variance	0.6387955151911447
6	variance_mc	0.7118652840801256
6	log_det_mc	0.7021276595744681
6	inverse_trace_mc	0.7107875667175625
6	random	0.7629876369226827
6	variance	0.6952648851383029
6	variance_mc	0.7063145207381182
6	log_det_mc	0.6743440728405911
6	inverse_trace_mc	0.6886457009156396
6	random	0.7290623499554153
6	variance	0.6659399395175469
6	variance_mc	0.6553762142993899
6	log_det_mc	0.6636744559556654
6	inverse_trace_mc	0.652995652995653
6	random	0.6740376707600385
6	variance	0.6689573664523365
6	variance_mc	0.6918671605091973
6	log_det_mc	0.6403333495784396
6	inverse_trace_mc	0.705615763546798
6	random	0.6772651207267512
6	variance	0.5772591988777463
6	variance_mc	0.5421677991352059
6	log_det_mc	0.7444619866859812
6	inverse_trace_mc	0.7327279782975846
6	random	0.5577640174341805
6	variance	0.6612776844309074
6	variance_mc	0.681869935034492
6	log_det_mc	0.651874252760391
6	inverse_trace_mc	0.7196843853820598
6	random	0.5875946221218167
6	variance	0.7028327665776051
6	variance_mc	0.6467951591214702
6	log_det_mc	0.7268941700225728
6	inverse_trace_mc	0.7337462251899891
6	random	0.7232905600018108
6	variance	0.6473354231974922
6	variance_mc	0.6126467945679316
6	log_det_mc	0.6645059015570065
6	inverse_trace_mc	0.6660482374768089
6	random	0.7084848069140545
6	variance	0.6938196938196939
6	variance_mc	0.6893384814744256
6	log_det_mc	0.7096081332633287
6	inverse_trace_mc	0.6966503692109811
6	random	0.7127093596059113
6	variance	0.7206485889940264
6	variance_mc	0.7421505473219514
6	log_det_mc	0.6962895529884481
6	inverse_trace_mc	0.658907096138969
6	random	0.7317269869484355
6	variance	0.6657775364170713
6	variance_mc	0.6628530370861659
6	log_det_mc	0.6942644001467531
6	inverse_trace_mc	0.70575049286303
6	random	0.6859496076806861
6	variance	0.6823334055302867
6	variance_mc	0.6423194613844019
6	log_det_mc	0.7091625615763547
6	inverse_trace_mc	0.6961288971799027
6	random	0.6889804284763595
6	variance	0.6382266009852217
6	variance_mc	0.6775589233169731
6	log_det_mc	0.7160905954510606
6	inverse_trace_mc	0.7233727014960927
6	random	0.6230971896955504
6	variance	0.6169458128078817
6	variance_mc	0.623607347184583
6	log_det_mc	0.6354053858927153
6	inverse_trace_mc	0.6711893435191826
6	random	0.6227886349237293
6	variance	0.674034977123716
6	variance_mc	0.7153439879278414
6	log_det_mc	0.723278175313059
6	inverse_trace_mc	0.6659677369983776
6	random	0.6794865624981954
6	variance	0.651874252760391
6	variance_mc	0.6690915320927314
6	log_det_mc	0.6960013359242166
6	inverse_trace_mc	0.7130799125576877
6	random	0.6955456884436876
6	variance	0.7658947368421052
6	variance_mc	0.7360202902051449
6	log_det_mc	0.674034977123716
6	inverse_trace_mc	0.651874252760391
6	random	0.6178902406995275
6	variance	0.630681132429316
6	variance_mc	0.6002162731473573
6	log_det_mc	0.6398740429019618
6	inverse_trace_mc	0.7291188598837108
6	random	0.6991678128770007
6	variance	0.6968116131739686
6	variance_mc	0.6663114310173134
6	log_det_mc	0.7228897443698885
6	inverse_trace_mc	0.709463599829119
6	random	0.7136574013858902
6	variance	0.6922979065126301
6	variance_mc	0.7450138901829397
6	log_det_mc	0.6966503692109811
6	inverse_trace_mc	0.6697159785591098
6	random	0.6925349378652012
6	variance	0.6544428196812377
6	variance_mc	0.6330863493872898
6	log_det_mc	0.697758521287933
6	inverse_trace_mc	0.6802879155820333
6	random	0.72875226039783
6	variance	0.7068841034655953
6	variance_mc	0.7333703339808446
6	log_det_mc	0.7368713914127649
6	inverse_trace_mc	0.717443999883181
6	random	0.6295240809347392
6	variance	0.651874252760391
6	variance_mc	0.6603535746521834
6	log_det_mc	0.7233270585377702
6	inverse_trace_mc	0.7342909504808202
7	random	0.6834889838124872
7	variance	0.6689672343579944
7	variance_mc	0.7097449205361094
7	log_det_mc	0.6743596128108562
7	inverse_trace_mc	0.646142958244869
7	random	0.6666666666666667
7	variance	0.6454195868222603
7	variance_mc	0.7165001442963337
7	log_det_mc	0.7520585264317854
7	inverse_trace_mc	0.7222026865461706
7	random	0.7059841219827612
7	variance	0.6697680045855638
7	variance_mc	0.6133990147783251
7	log_det_mc	0.7029193128853797
7	inverse_trace_mc	0.6966503692109811
7	random	0.5690706561509066
7	variance	0.6694563612068359
7	variance_mc	0.6690909734387995
7	log_det_mc	0.6505939902166318
7	inverse_trace_mc	0.6344414307411849
7	random	0.6994537691518712
7	variance	0.668675613310663
7	variance_mc	0.659747961452928
7	log_det_mc	0.7016256259002676
7	inverse_trace_mc	0.7165001442963337
7	random	0.7186175847457628
7	variance	0.6652598979839689
7	variance_mc	0.6722429276532438
7	log_det_mc	0.7324061290927375
7	inverse_trace_mc	0.7198462776360586
7	random	0.6957099716457019
7	variance	0.6020424851447366
7	variance_mc	0.6246997304181162
7	log_det_mc	0.5854515677778157
7	inverse_trace_mc	0.6572714321337512
7	random	0.6245758428994296
7	variance	0.6910651186269561
7	variance_mc	0.6749473684210526
7	log_det_mc	0.6999864858777423
7	inverse_trace_mc	0.6974040452301322
7	random	0.6879072638726935
7	variance	0.6317955382282867
7	variance_mc	0.6478354860955067
7	log_det_mc	0.6659677369983776
7	inverse_trace_mc	0.6813626318901926
7	random	0.6249992594772107
7	variance	0.615050035230257
7	variance_mc	0.6208878561819738
7	log_det_mc	0.6814854974247764
7	inverse_trace_mc	0.6636744559556654
7	random	0.595624576222725
7	variance	0.6457575521333457
7	variance_mc	0.6085158070976002
7	log_det_mc	0.6938196938196939
7	inverse_trace_mc	0.6999853794044544
7	random	0.6862831355282951
7	variance	0.5826443027010001
7	variance_mc	0.5824496288441146
7	log_det_mc	0.6321082782548939
7	inverse_trace_mc	0.6219239868226139
7	random	0.6878492427453852
7	variance	0.6626014253032473
7	variance_mc	0.6728550001530503
7	log_det_mc	0.7187232481350129
7	inverse_trace_mc	0.6905711564221985
7	random	0.6697553743513713
7	variance	0.6482675261885577
7	variance_mc	0.6195430978039673
7	log_det_mc	0.6697159785591098
7	inverse_trace_mc	0.6493627306771831
7	random	0.6751004520341537
7	variance	0.6764892045854138
7	variance_mc	0.6630804537834274
7	log_det_mc	0.721066684120051
7	inverse_trace_mc	0.6853723094338366
7	random	0.6467733287145461
7	variance	0.7198462776360586
7	variance_mc	0.7093747082075383
7	log_det_mc	0.6601355324637261
7	inverse_trace_mc	0.6887942891831043
7	random	0.7507122507122508
7	variance	0.6533505555728469
7	variance_mc	0.6810480828589067
7	log_det_mc	0.6892265193370166
7	inverse_trace_mc	0.755031779661017
7	random	0.6825480657689486
7	variance	0.6309152969247084
7	variance_mc	0.5920872139195725
7	log_det_mc	0.719911343211076
7	inverse_trace_mc	0.6839887640449438
7	random	0.7153159992408427
7	variance	0.6761692413866327
7	variance_mc	0.6433168006027122
7	log_det_mc	0.6323414983348377
7	inverse_trace_mc	0.708686440677966
7	random	0.6741889018451197
7	variance	0.6269820426118644
7	variance_mc	0.6837695391684311
7	log_det_mc	0.6508601783712656
7	inverse_trace_mc	0.6437731547449416
7	random	0.6857541899441341
7	variance	0.6334334270380783
7	variance_mc	0.6601045566693697
7	log_det_mc	0.6559605911330049
7	inverse_trace_mc	0.6559605911330049
7	random	0.6575980054881454
7	variance	0.6521932106890325
7	variance_mc	0.5775749674054759
7	log_det_mc	0.6873505857040402
7	inverse_trace_mc	0.6645894005640123
7	random	0.6352715689978876
7	variance	0.649367353770916
7	variance_mc	0.6417550310232757
7	log_det_mc	0.6288399887951694
7	inverse_trace_mc	0.6554877020811558
7	random	0.7387984729756882
7	variance	0.6473001944075181
7	variance_mc	0.6780970452697208
7	log_det_mc	0.6308161464409275
7	inverse_trace_mc	0.7085442552538733
7	random	0.6430277078493432
7	variance	0.7228897443698885
7	variance_mc	0.6877610022486347
7	log_det_mc	0.6848739495798319
7	inverse_trace_mc	0.7152291269938329
7	random	0.674455864055496
7	variance	0.657442867905575
7	variance_mc	0.6569898439767852
7	log_det_mc	0.6657775364170713
7	inverse_trace_mc	0.649880825199102
7	random	0.6960894472540428
7	variance	0.6732996732996732
7	variance_mc	0.7141366638497417
7	log_det_mc	0.6823334055302867
7	inverse_trace_mc	0.6747623909209931
7	random	0.6740393711428443
7	variance	0.6546226910410005
7	variance_mc	0.6513222634608977
7	log_det_mc	0.6617825955570708
7	inverse_trace_mc	0.6321082782548939
7	random	0.6951578947368421
7	variance	0.6632016632016633
7	variance_mc	0.6433535207483198
7	log_det_mc	0.7073649343710248
7	inverse_trace_mc	0.7031134173461824
7	random	0.6256592164741336
7	variance	0.6666666666666667
7	variance_mc	0.636736838048723
7	log_det_mc	0.6689672343579944
7	inverse_trace_mc	0.6912431773091869
7	random	0.7369849288189371
7	variance	0.6162168701940336
7	variance_mc	0.7075215156586182
7	log_det_mc	0.6397852837769965
7	inverse_trace_mc	0.67000567000567
7	random	0.6223217082112787
7	variance	0.5967741935483871
7	variance_mc	0.6081085963214308
7	log_det_mc	0.6986136226642556
7	inverse_trace_mc	0.725325032045413
7	random	0.698196035393374
7	variance	0.6532031263479356
7	variance_mc	0.6543691213022077
7	log_det_mc	0.6922979065126301
7	inverse_trace_mc	0.6499903244775688
7	random	0.6471260745615642
7	variance	0.6208878561819738
7	variance_mc	0.6574116684563072
7	log_det_mc	0.6288399887951694
7	inverse_trace_mc	0.7081369997890147
7	random	0.685943273621687
7	variance	0.7279531053904313
7	variance_mc	0.6958617727077466
7	log_det_mc	0.7010449812041335
7	inverse_trace_mc	0.6632322896802607
7	random	0.6628707138660344
7	variance	0.6805555555555556
7	variance_mc	0.7061715431244332
7	log_det_mc	0.6356627876437355
7	inverse_trace_mc	0.6296999085052539
7	random	0.615464477383082
7	variance	0.6632016632016633
7	variance_mc	0.6111111111111112
7	log_det_mc	0.6638550841918516
7	inverse_trace_mc	0.6969604211944045
7	random	0.668675613310663
7	variance	0.7085931146652209
7	variance_mc	0.7007163644083558
7	log_det_mc	0.7426326464522507
7	inverse_trace_mc	0.7220547853459245
7	random	0.7172306195252706
7	variance	0.6390152335571438
7	variance_mc	0.661240579897846
7	log_det_mc	0.7289972899728997
7	inverse_trace_mc	0.7002766233091232
7	random	0.6721683031269478
7	variance	0.6437731547449416
7	variance_mc	0.5804601745004222
7	log_det_mc	0.6373751539993336
7	inverse_trace_mc	0.6377341920374707
7	random	0.6615844970076945
7	variance	0.7151698431675926
7	variance_mc	0.6746688213655404
7	log_det_mc	0.6345263157894736
7	inverse_trace_mc	0.7096641972309934
7	random	0.6503705474539804
7	variance	0.7007163644083558
7	variance_mc	0.6697680045855638
7	log_det_mc	0.6661515720327846
7	inverse_trace_mc	0.6626278533333598
7	random	0.7018162103551098
7	variance	0.6825480657689486
7	variance_mc	0.7052046625101653
7	log_det_mc	0.7429217205265791
7	inverse_trace_mc	0.6943692350052774
7	random	0.6503705474539804
7	variance	0.7153684210526317
7	variance_mc	0.6910651186269561
7	log_det_mc	0.674455864055496
7	inverse_trace_mc	0.7153573102940192
7	random	0.6578780642331498
7	variance	0.6366466607287045
7	variance_mc	0.6483475508289517
7	log_det_mc	0.6529228980029438
7	inverse_trace_mc	0.7083333333333333
7	random	0.6746688213655404
7	variance	0.7053988508927554
7	variance_mc	0.706492687823728
7	log_det_mc	0.6967720198711101
7	inverse_trace_mc	0.7010723692124289
7	random	0.6705110309304588
7	variance	0.6207392801202185
7	variance_mc	0.6468329985946776
7	log_det_mc	0.6420199523904708
7	inverse_trace_mc	0.6721683031269478
7	random	0.5491155728544452
7	variance	0.6570409493106523
7	variance_mc	0.6614736842105263
7	log_det_mc	0.6840483070899719
7	inverse_trace_mc	0.6702112846369759
7	random	0.6659677369983776
7	variance	0.6249992594772107
7	variance_mc	0.5824525236289942
7	log_det_mc	0.65625
7	inverse_trace_mc	0.6844776733658001
7	random	0.5983935742971888
7	variance	0.7107875667175625
7	variance_mc	0.6823384746174399
7	log_det_mc	0.7466762172644525
7	inverse_trace_mc	0.6997041778586354
8	random	0.7313967369677676
8	variance	0.7186175847457628
8	variance_mc	0.6797627872498146
8	log_det_mc	0.718560213301733
8	inverse_trace_mc	0.6899986075587574
8	random	0.6242588521282744
8	variance	0.5833203647794827
8	variance_mc	0.6295240809347392
8	log_det_mc	0.6085587422847412
8	inverse_trace_mc	0.6001727419058226
8	random	0.6814854974247764
8	variance	0.6048183987274656
8	variance_mc	0.6501720347401174
8	log_det_mc	0.5956742405232356
8	inverse_trace_mc	0.6478354860955067
8	random	0.6420996818663839
8	variance	0.6765612432521853
8	variance_mc	0.6958617727077466
8	log_det_mc	0.7097850259451446
8	inverse_trace_mc	0.6443487087301156
8	random	0.6855520022910601
8	variance	0.65625
8	variance_mc	0.6599391923506874
8	log_det_mc	0.6726192708372396
8	inverse_trace_mc	0.7034943223353964
8	random	0.6818714096986764
8	variance	0.6707881587718337
8	variance_mc	0.6704567021515209
8	log_det_mc	0.663517268459112
8	inverse_trace_mc	0.6595073891625616
8	random	0.6314730740790803
8	variance	0.6488408253114135
8	variance_mc	0.6155176979774568
8	log_det_mc	0.665339414173127
8	inverse_trace_mc	0.6383584618878737
8	random	0.7507735251331054
8	variance	0.6550800348268703
8	variance_mc	0.6372387676735503
8	log_det_mc	0.6732996732996732
8	inverse_trace_mc	0.6230953057884262
8	random	0.6648421052631579
8	variance	0.7051354161340355
8	variance_mc	0.670858103271188
8	log_det_mc	0.6618023505670884
8	inverse_trace_mc	0.7007978723404256
8	random	0.648711943793911
8	variance	0.615275007124537
8	variance_mc	0.7221469232854432
8	log_det_mc	0.642361111111111
8	inverse_trace_mc	0.6453059475343598
8	random	0.6810828695102302
8	variance	0.6215213358070502
8	variance_mc	0.6064275548417362
8	log_det_mc	0.677358132472955
8	inverse_trace_mc	0.646234928886001
8	random	0.659080473843705
8	variance	0.6621615118224221
8	variance_mc	0.6613870071640918
8	log_det_mc	0.6736111111111112
8	inverse_trace_mc	0.6320999846202414
8	random	0.6275862068965518
8	variance	0.6349750528023509
8	variance_mc	0.6354166666666666
8	log_det_mc	0.6832475093344659
8	inverse_trace_mc	0.6652693729224618
8	random	0.6565185933164243
8	variance	0.7053934396550305
8	variance_mc	0.6728550001530503
8	log_det_mc	0.6876361515001588
8	inverse_trace_mc	0.6697159785591098
8	random	0.6542158768701158
8	variance	0.7086315789473684
8	variance_mc	0.6975261763335122
8	log_det_mc	0.7009282301597264
8	inverse_trace_mc	0.6741889018451197
8	random	0.700868428528722
8	variance	0.668675613310663
8	variance_mc	0.6243172114398391
8	log_det_mc	0.6859496076806861
8	inverse_trace_mc	0.6435488858868146
8	random	0.6342921443139461
8	variance	0.6610519941810233
8	variance_mc	0.6107812219218443
8	log_det_mc	0.6214447500883691
8	inverse_trace_mc	0.6313993174061434
8	random	0.6048931140978968
8	variance	0.5965770915013457
8	variance_mc	0.6503378378378378
8	log_det_mc	0.6117127386719863
8	inverse_trace_mc	0.6558290675937735
8	random	0.6864165827685046
8	variance	0.642361111111111
8	variance_mc	0.6517333021815952
8	log_det_mc	0.7075215156586182
8	inverse_trace_mc	0.6846068157034874
8	random	0.667445906576624
8	variance	0.6243172114398391
8	variance_mc	0.6243819773231538
8	log_det_mc	0.667252387275286
8	inverse_trace_mc	0.67915285791621
8	random	0.620039403321137
8	variance	0.6503809950694756
8	variance_mc	0.6784207654892076
8	log_det_mc	0.6407779016474668
8	inverse_trace_mc	0.6676533721433099
8	random	0.6416850847230594
8	variance	0.6028710948990998
8	variance_mc	0.558582687911563
8	log_det_mc	0.6587816107997789
8	inverse_trace_mc	0.6632322896802607
8	random	0.6829278749457101
8	variance	0.6102445381620378
8	variance_mc	0.6428460269538423
8	log_det_mc	0.6440386101482463
8	inverse_trace_mc	0.6314730740790803
8	random	0.7106716537145872
8	variance	0.6323414983348377
8	variance_mc	0.6118706874520827
8	log_det_mc	0.7043122491691156
8	inverse_trace_mc	0.6497524111872186
8	random	0.686190037114808
8	variance	0.6085516410719662
8	variance_mc	0.5881261595547309
8	log_det_mc	0.6780970452697208
8	inverse_trace_mc	0.614100185528757
8	random	0.6104746317512275
8	variance	0.5965631843664778
8	variance_mc	0.6387346543731852
8	log_det_mc	0.6638178340903658
8	inverse_trace_mc	0.6508601783712656
8	random	0.6250336979519815
8	variance	0.6062790816587411
8	variance_mc	0.6433168006027122
8	log_det_mc	0.6969604211944045
8	inverse_trace_mc	0.6889885924299557
8	random	0.6839887640449438
8	variance	0.7152209492635024
8	variance_mc	0.7441274858033216
8	log_det_mc	0.700137146576372
8	inverse_trace_mc	0.6463475364935105
8	random	0.6509894280292762
8	variance	0.6279607353585377
8	variance_mc	0.6173561475705726
8	log_det_mc	0.6447774752028497
8	inverse_trace_mc	0.6620127054909664
8	random	0.6184824077999151
8	variance	0.6764892045854138
8	variance_mc	0.6443129206243139
8	log_det_mc	0.6413934426229508
8	inverse_trace_mc	0.6542158768701158
8	random	0.6563976563976563
8	variance	0.6923076923076923
8	variance_mc	0.6855137711864407
8	log_det_mc	0.6690915320927314
8	inverse_trace_mc	0.6685257287172472
8	random	0.6814854974247764
8	variance	0.6880912205348468
8	variance_mc	0.6617775098787757
8	log_det_mc	0.6550800348268703
8	inverse_trace_mc	0.6842595627943892
8	random	0.6170212765957447
8	variance	0.6720547352299778
8	variance_mc	0.6398929967761849
8	log_det_mc	0.6614736842105263
8	inverse_trace_mc	0.6670059869908038
8	random	0.7342909504808202
8	variance	0.704746763570293
8	variance_mc	0.6775589233169731
8	log_det_mc	0.6620127054909664
8	inverse_trace_mc	0.6513222634608977
8	random	0.6363636363636364
8	variance	0.6761692413866327
8	variance_mc	0.6754227788878601
8	log_det_mc	0.7120880240436045
8	inverse_trace_mc	0.6983177378943601
8	random	0.733717660853955
8	variance	0.6272702629438872
8	variance_mc	0.650758035638817
8	log_det_mc	0.7108615723945133
8	inverse_trace_mc	0.6668990044544978
8	random	0.6842595627943892
8	variance	0.6988543371522096
8	variance_mc	0.6932068817473758
8	log_det_mc	0.719911343211076
8	inverse_trace_mc	0.7404056351712411
8	random	0.6497524111872186
8	variance	0.666673422871473
8	variance_mc	0.703226461038961
8	log_det_mc	0.6436317004978704
8	inverse_trace_mc	0.6453059475343598
8	random	0.664932461457687
8	variance	0.6875
8	variance_mc	0.6904494391931577
8	log_det_mc	0.6282247401251323
8	inverse_trace_mc	0.6768096768096767
8	random	0.625897818009544
8	variance	0.6472496527770799
8	variance_mc	0.6523349464525935
8	log_det_mc	0.6575758012006441
8	inverse_trace_mc	0.6604560124312694
8	random	0.6230822317778839
8	variance	0.674455864055496
8	variance_mc	0.6045882017668851
8	log_det_mc	0.6729727828961249
8	inverse_trace_mc	0.6597996597996598
8	random	0.6441384821569787
8	variance	0.6888241525423728
8	variance_mc	0.6795726143631249
8	log_det_mc	0.6192796919927872
8	inverse_trace_mc	0.6359495505443503
8	random	0.6159023013033058
8	variance	0.6499903244775688
8	variance_mc	0.6642293466959827
8	log_det_mc	0.6661979289594617
8	inverse_trace_mc	0.6900731580397319
8	random	0.7118652840801256
8	variance	0.6759943299007732
8	variance_mc	0.6857541899441341
8	log_det_mc	0.6823334055302867
8	inverse_trace_mc	0.65707299679079
8	random	0.6324988353836333
8	variance	0.7004040527717408
8	variance_mc	0.6881547139403708
8	log_det_mc	0.6800056262747028
8	inverse_trace_mc	0.618695974740765
8	random	0.6920310965357661
8	variance	0.7142203088192942
8	variance_mc	0.6190582673140812
8	log_det_mc	0.6202140611655249
8	inverse_trace_mc	0.625
8	random	0.6527777777777778
8	variance	0.6550127520038863
8	variance_mc	0.6690915320927314
8	log_det_mc	0.7105974786725451
8	inverse_trace_mc	0.7081369997890147
8	random	0.6057190648771357
8	variance	0.645052693208431
8	variance_mc	0.6539113510798593
8	log_det_mc	0.6311330049261084
8	inverse_trace_mc	0.6543691213022077
8	random	0.6999914891202588
8	variance	0.6560254491729589
8	variance_mc	0.662423517828258
8	log_det_mc	0.649880825199102
8	inverse_trace_mc	0.6866295264623956
8	random	0.6740376707600385
8	variance	0.6499903244775688
8	variance_mc	0.6797130228684902
8	log_det_mc	0.6534353345879436
8	inverse_trace_mc	0.6757576500634715
12	random	0.6412631578947369
12	variance	0.6130609749885385
12	variance_mc	0.6468329985946776
12	log_det_mc	0.6389122874402703
12	inverse_trace_mc	0.6868291402917984
12	random	0.5837196271203708
12	variance	0.6705110309304588
12	variance_mc	0.6426647479546891
12	log_det_mc	0.6250336979519815
12	inverse_trace_mc	0.604329422017492
12	random	0.6334688294823227
12	variance	0.6558290675937735
12	variance_mc	0.6368244066474975
12	log_det_mc	0.6758335708178969
12	inverse_trace_mc	0.608001632345555
12	random	0.6235565521981312
12	variance	0.5819735473022994
12	variance_mc	0.624039408866995
12	log_det_mc	0.6246997304181162
12	inverse_trace_mc	0.6082768975210835
12	random	0.5806315789473684
12	variance	0.6352715689978876
12	variance_mc	0.6497405485544848
12	log_det_mc	0.6785211975085392
12	inverse_trace_mc	0.6408619313647246
12	random	0.6009385986941236
12	variance	0.6340031502076273
12	variance_mc	0.6533720604729546
12	log_det_mc	0.6065104290964631
12	inverse_trace_mc	0.618975618975619
12	random	0.644848867066084
12	variance	0.5833333333333334
12	variance_mc	0.6224766536701726
12	log_det_mc	0.6315314212250145
12	inverse_trace_mc	0.6514023766930743
12	random	0.6780970452697208
12	variance	0.6201141525221133
12	variance_mc	0.6810480828589067
12	log_det_mc	0.671578947368421
12	inverse_trace_mc	0.6769081558377679
12	random	0.6066019637523373
12	variance	0.6683690515965826
12	variance_mc	0.626837795840306
12	log_det_mc	0.6699901052309609
12	inverse_trace_mc	0.6330863493872898
12	random	0.6000321070653163
12	variance	0.6550127520038863
12	variance_mc	0.5981203087456676
12	log_det_mc	0.6628173098761334
12	inverse_trace_mc	0.6163825055596739
12	random	0.6230822317778839
12	variance	0.6520783739241897
12	variance_mc	0.6785714285714286
12	log_det_mc	0.6029167569128583
12	inverse_trace_mc	0.6030738389575676
12	random	0.6852186725604448
12	variance	0.6398740429019618
12	variance_mc	0.6242588521282744
12	log_det_mc	0.6044701155198393
12	inverse_trace_mc	0.67150508302661
12	random	0.6753841287809426
12	variance	0.6570121951219512
12	variance_mc	0.616752330863017
12	log_det_mc	0.623612559054409
12	inverse_trace_mc	0.671805641735478
12	random	0.6081085963214308
12	variance	0.6074521777057761
12	variance_mc	0.5723389982110912
12	log_det_mc	0.5518067789224688
12	inverse_trace_mc	0.6181084715374272
12	random	0.6736624764452694
12	variance	0.6378947368421053
12	variance_mc	0.6586965016872675
12	log_det_mc	0.6509894280292762
12	inverse_trace_mc	0.6028702425389034
12	random	0.6452233212139645
12	variance	0.6990251662900454
12	variance_mc	0.6266213657518005
12	log_det_mc	0.6386289367183213
12	inverse_trace_mc	0.6246997304181162
12	random	0.6432093231734648
12	variance	0.6246441580703419
12	variance_mc	0.6229364365144823
12	log_det_mc	0.6234280445377696
12	inverse_trace_mc	0.6243819773231538
12	random	0.6109367996414163
12	variance	0.6398929967761849
12	variance_mc	0.6663114310173134
12	log_det_mc	0.6225331844591786
12	inverse_trace_mc	0.6543778801843317
12	random	0.652368916456038
12	variance	0.6205813902005664
12	variance_mc	0.603672203144161
12	log_det_mc	0.6287098381681384
12	inverse_trace_mc	0.6138996138996139
12	random	0.6647052846796518
12	variance	0.612038220131099
12	variance_mc	0.6187844384145428
12	log_det_mc	0.6173937350407939
12	inverse_trace_mc	0.6358430078745059
12	random	0.6227450442417175
12	variance	0.6403674728571185
12	variance_mc	0.6564121571534469
12	log_det_mc	0.6214343244196553
12	inverse_trace_mc	0.6393094873721039
12	random	0.6448074893304575
12	variance	0.6242713140636386
12	variance_mc	0.658059281179896
12	log_det_mc	0.6287435030113027
12	inverse_trace_mc	0.6524099576271186
12	random	0.6057494359769579
12	variance	0.6072267125330026
12	variance_mc	0.592031666113535
12	log_det_mc	0.6202140611655249
12	inverse_trace_mc	0.623607347184583
12	random	0.6364633804960256
12	variance	0.5525113372367146
12	variance_mc	0.6488669950738917
12	log_det_mc	0.6246997304181162
12	inverse_trace_mc	0.6358430078745059
12	random	0.6611315593327135
12	variance	0.6253684439477691
12	variance_mc	0.612038220131099
12	log_det_mc	0.6180555555555556
12	inverse_trace_mc	0.6129677124415964
12	random	0.6234280445377696
12	variance	0.5927340952436053
12	variance_mc	0.6020475527466945
12	log_det_mc	0.5592601852636276
12	inverse_trace_mc	0.610425285729745
12	random	0.6301604997257171
12	variance	0.6559605911330049
12	variance_mc	0.6273387516397828
12	log_det_mc	0.6294356093628883
12	inverse_trace_mc	0.6418623159570235
12	random	0.608001632345555
12	variance	0.6033509438930857
12	variance_mc	0.6391684322033898
12	log_det_mc	0.6199144381380921
12	inverse_trace_mc	0.6230822317778839
12	random	0.6160794941282746
12	variance	0.6285537688660523
12	variance_mc	0.6062790816587411
12	log_det_mc	0.6173561475705726
12	inverse_trace_mc	0.5974955277280859
12	random	0.6291816291816292
12	variance	0.614024168083556
12	variance_mc	0.644212523719165
12	log_det_mc	0.6309764206060303
12	inverse_trace_mc	0.685107254904614
12	random	0.6510464981447124
12	variance	0.6164089716678907
12	variance_mc	0.6242588521282744
12	log_det_mc	0.5803889298306302
12	inverse_trace_mc	0.614100185528757
12	random	0.6122618061309031
12	variance	0.598408169940579
12	variance_mc	0.6243819773231538
12	log_det_mc	0.6398740429019618
12	inverse_trace_mc	0.6406210069000767
12	random	0.6032563395247931
12	variance	0.6651050335893298
12	variance_mc	0.6452007793888249
12	log_det_mc	0.6195547005190964
12	inverse_trace_mc	0.6418623159570235
12	random	0.677667092505483
12	variance	0.6423194613844019
12	variance_mc	0.6891699052708282
12	log_det_mc	0.6673565937315198
12	inverse_trace_mc	0.662183746486072
12	random	0.6084931486301011
12	variance	0.630636638793413
12	variance_mc	0.6109473684210527
12	log_det_mc	0.6221634882158815
12	inverse_trace_mc	0.6499903244775688
12	random	0.6957387495021903
12	variance	0.6313702196055138
12	variance_mc	0.6463016960265014
12	log_det_mc	0.6032563395247931
12	inverse_trace_mc	0.6540028293364695
12	random	0.6178902406995275
12	variance	0.597463664861784
12	variance_mc	0.6161796233258285
12	log_det_mc	0.6321185620748363
12	inverse_trace_mc	0.6478561695953
12	random	0.6707593113382262
12	variance	0.6117945444193309
12	variance_mc	0.6158858632279306
12	log_det_mc	0.5903391279566828
12	inverse_trace_mc	0.6509894280292762
12	random	0.6457575521333457
12	variance	0.6205813902005664
12	variance_mc	0.6360621186004526
12	log_det_mc	0.6069113716172541
12	inverse_trace_mc	0.6070799994518306
12	random	0.6461916461916462
12	variance	0.6107812219218443
