n_task	metric	roi	avg_cos_sim_per_subject
11	random	visual_cortex	0.33222914636135104
11	random	visual_cortex	0.39852837920188905
11	random	visual_cortex	0.4635505944490433
11	random	visual_cortex	0.4585015907883644
11	random	visual_cortex	0.27383722066879274
11	random	visual_cortex	0.4110571205615997
11	random	visual_cortex	0.4943505674600601
11	random	visual_cortex	0.29850310236215594
11	random	visual_cortex	0.31691941916942595
11	random	visual_cortex	0.3855890691280365
11	random	visual_cortex	0.36038136631250384
11	random	visual_cortex	0.49506225287914274
11	random	visual_cortex	0.4095347627997398
11	random	visual_cortex	0.444347420334816
11	random	visual_cortex	0.396415214240551
11	random	visual_cortex	0.4311834737658501
11	random	visual_cortex	0.4236630409955978
11	random	visual_cortex	0.318494088947773
11	random	visual_cortex	0.23135302737355232
11	random	visual_cortex	0.401697950065136
11	variance	visual_cortex	0.35965612679719927
11	variance	visual_cortex	0.3931492522358894
11	variance	visual_cortex	0.24772716239094733
11	variance	visual_cortex	0.5003072574734688
11	variance	visual_cortex	0.3261688932776451
11	variance	visual_cortex	0.4005159974098206
11	variance	visual_cortex	0.4388280838727951
11	variance	visual_cortex	0.44308891594409944
11	variance	visual_cortex	0.2615028567612171
11	variance	visual_cortex	0.40632253885269165
11	variance	visual_cortex	0.47675560414791107
11	variance	visual_cortex	0.3122614845633507
11	variance	visual_cortex	0.3438239112496376
11	variance	visual_cortex	0.4016264766454697
11	variance	visual_cortex	0.35529280751943587
11	variance	visual_cortex	0.4814182177186012
11	variance	visual_cortex	0.40336945801973345
11	variance	visual_cortex	0.459969787299633
11	variance	visual_cortex	0.3861630901694298
11	variance	visual_cortex	0.43320061415433886
11	variance	visual_cortex	0.4193683996796608
11	variance	visual_cortex	0.31635713428258894
11	variance	visual_cortex	0.2384007044136524
11	variance	visual_cortex	0.4025836855173111
11	variance_mc	visual_cortex	0.3836746349930763
11	variance_mc	visual_cortex	0.40627858191728594
11	variance_mc	visual_cortex	0.25831332579255106
11	variance_mc	visual_cortex	0.5239086627960206
11	variance_mc	visual_cortex	0.3420120596885681
11	variance_mc	visual_cortex	0.4203787580132484
11	variance_mc	visual_cortex	0.47862419188022615
11	variance_mc	visual_cortex	0.45364616215229037
11	variance_mc	visual_cortex	0.2694718152284622
11	variance_mc	visual_cortex	0.41507430374622345
11	variance_mc	visual_cortex	0.49699881076812746
11	variance_mc	visual_cortex	0.31153847426176073
11	variance_mc	visual_cortex	0.34498502016067506
11	variance_mc	visual_cortex	0.4022326394915581
11	variance_mc	visual_cortex	0.35479867160320283
11	variance_mc	visual_cortex	0.500299496948719
11	variance_mc	visual_cortex	0.41989756077528
11	variance_mc	visual_cortex	0.46265661120414736
11	variance_mc	visual_cortex	0.4084803208708763
11	variance_mc	visual_cortex	0.4386111259460449
11	variance_mc	visual_cortex	0.42628148943185806
11	variance_mc	visual_cortex	0.3041414961218834
11	variance_mc	visual_cortex	0.23683512732386588
11	variance_mc	visual_cortex	0.4078692629933357
12	inverse_trace_mc	visual_cortex	0.3601611092686653
12	inverse_trace_mc	visual_cortex	0.4048046410083771
12	inverse_trace_mc	visual_cortex	0.26256814822554586
12	inverse_trace_mc	visual_cortex	0.5092931404709816
12	inverse_trace_mc	visual_cortex	0.3264238595962524
12	inverse_trace_mc	visual_cortex	0.41279178857803345
12	inverse_trace_mc	visual_cortex	0.45129124671220777
12	inverse_trace_mc	visual_cortex	0.45166100561618805
12	inverse_trace_mc	visual_cortex	0.26186335310339925
12	inverse_trace_mc	visual_cortex	0.40544882565736773
12	inverse_trace_mc	visual_cortex	0.4880540445446968
12	inverse_trace_mc	visual_cortex	0.3269764855504036
12	inverse_trace_mc	visual_cortex	0.35656559467315674
12	inverse_trace_mc	visual_cortex	0.40580582022666933
12	inverse_trace_mc	visual_cortex	0.3740201756358147
12	inverse_trace_mc	visual_cortex	0.4933833062648773
12	inverse_trace_mc	visual_cortex	0.410535928606987
12	inverse_trace_mc	visual_cortex	0.4607564225792885
12	inverse_trace_mc	visual_cortex	0.3822888612747192
12	inverse_trace_mc	visual_cortex	0.42597434520721433
12	inverse_trace_mc	visual_cortex	0.42936387062072756
12	inverse_trace_mc	visual_cortex	0.31883825808763505
12	inverse_trace_mc	visual_cortex	0.2399912677705288
12	inverse_trace_mc	visual_cortex	0.41456456780433654
12	log_det_mc	visual_cortex	0.3719672217965126
12	log_det_mc	visual_cortex	0.3900104030966759
12	log_det_mc	visual_cortex	0.27059303000569346
12	log_det_mc	visual_cortex	0.5134590536355972
12	log_det_mc	visual_cortex	0.3289920836687088
12	log_det_mc	visual_cortex	0.4142963245511055
12	log_det_mc	visual_cortex	0.4646227493882179
12	log_det_mc	visual_cortex	0.46315060555934906
12	log_det_mc	visual_cortex	0.2647714473307133
12	log_det_mc	visual_cortex	0.4139907777309418
12	log_det_mc	visual_cortex	0.49416458457708357
12	log_det_mc	visual_cortex	0.32089320868253707
12	log_det_mc	visual_cortex	0.36270783841609955
12	log_det_mc	visual_cortex	0.4049163445830345
12	log_det_mc	visual_cortex	0.3802443593740463
12	log_det_mc	visual_cortex	0.4948973566293716
12	log_det_mc	visual_cortex	0.4213202208280563
12	log_det_mc	visual_cortex	0.4626526042819023
12	log_det_mc	visual_cortex	0.38327285200357436
12	log_det_mc	visual_cortex	0.4352002918720245
12	log_det_mc	visual_cortex	0.43528090715408324
12	log_det_mc	visual_cortex	0.31936351805925367
12	log_det_mc	visual_cortex	0.2342193603515625
12	log_det_mc	visual_cortex	0.42066878974437716
12	random	visual_cortex	0.3551136091351509
12	random	visual_cortex	0.38544694781303407
12	random	visual_cortex	0.24324209988117218
12	random	visual_cortex	0.5050974547863006
12	random	visual_cortex	0.3187121406197548
12	random	visual_cortex	0.40027063339948654
12	random	visual_cortex	0.4620315611362457
12	random	visual_cortex	0.4429170697927475
12	random	visual_cortex	0.2666030153632164
12	random	visual_cortex	0.40510416477918626
12	random	visual_cortex	0.4836351305246353
12	random	visual_cortex	0.3030195787549019
12	random	visual_cortex	0.3303626075387001
12	random	visual_cortex	0.37649964541196823
12	random	visual_cortex	0.35425186455249785
12	random	visual_cortex	0.47975463420152664
12	random	visual_cortex	0.4178796261548996
12	random	visual_cortex	0.4397652432322502
12	random	visual_cortex	0.39175389856100085
12	random	visual_cortex	0.4224348977208138
12	random	visual_cortex	0.41881722807884214
12	random	visual_cortex	0.30222751200199127
12	random	visual_cortex	0.22402419969439508
12	random	visual_cortex	0.39799890071153643
12	variance	visual_cortex	0.34734929352998734
12	variance	visual_cortex	0.38912156224250793
12	variance	visual_cortex	0.25618223026394843
12	variance	visual_cortex	0.505184619128704
12	variance	visual_cortex	0.32298313826322556
12	variance	visual_cortex	0.3970328584313393
12	variance	visual_cortex	0.4355663701891899
12	variance	visual_cortex	0.44173297137022016
12	variance	visual_cortex	0.2667107187211514
12	variance	visual_cortex	0.40225700587034224
12	variance	visual_cortex	0.4741141051054001
12	variance	visual_cortex	0.3031273871660233
12	variance	visual_cortex	0.32843108773231505
12	variance	visual_cortex	0.4045684367418289
12	variance	visual_cortex	0.3560308933258057
12	variance	visual_cortex	0.4780649900436401
12	variance	visual_cortex	0.404814276099205
12	variance	visual_cortex	0.458541664481163
12	variance	visual_cortex	0.3802512168884277
12	variance	visual_cortex	0.4330858066678047
12	variance	visual_cortex	0.4192593261599541
12	variance	visual_cortex	0.3111599713563919
12	variance	visual_cortex	0.21875386238098143
12	variance	visual_cortex	0.4025891155004501
12	variance_mc	visual_cortex	0.3875300273299217
12	variance_mc	visual_cortex	0.4051965713500977
12	variance_mc	visual_cortex	0.2608023762702942
12	variance_mc	visual_cortex	0.5157765716314315
12	variance_mc	visual_cortex	0.3428893953561783
12	variance_mc	visual_cortex	0.4198307037353516
12	variance_mc	visual_cortex	0.4713206261396408
12	variance_mc	visual_cortex	0.46293045580387115
12	variance_mc	visual_cortex	0.27040273025631906
12	variance_mc	visual_cortex	0.40873834788799285
12	variance_mc	visual_cortex	0.4950414299964905
12	variance_mc	visual_cortex	0.321222223341465
12	variance_mc	visual_cortex	0.34476495906710625
12	variance_mc	visual_cortex	0.3984537661075592
12	variance_mc	visual_cortex	0.36372608989477156
12	variance_mc	visual_cortex	0.4988767147064209
12	variance_mc	visual_cortex	0.4235826745629311
12	variance_mc	visual_cortex	0.45230126976966856
12	variance_mc	visual_cortex	0.4058533012866974
12	variance_mc	visual_cortex	0.4377957656979561
12	variance_mc	visual_cortex	0.42887447625398634
12	variance_mc	visual_cortex	0.3196279413998127
12	variance_mc	visual_cortex	0.21637520156800746
12	variance_mc	visual_cortex	0.4027315527200699
13	inverse_trace_mc	visual_cortex	0.375890377163887
13	inverse_trace_mc	visual_cortex	0.40562282502651215
13	inverse_trace_mc	visual_cortex	0.2615585282444954
13	inverse_trace_mc	visual_cortex	0.5201040029525756
13	inverse_trace_mc	visual_cortex	0.3215746656060219
13	inverse_trace_mc	visual_cortex	0.41724172979593277
13	inverse_trace_mc	visual_cortex	0.46258780509233477
13	inverse_trace_mc	visual_cortex	0.4629881739616394
13	inverse_trace_mc	visual_cortex	0.25955564230680467
13	inverse_trace_mc	visual_cortex	0.4164212912321091
13	inverse_trace_mc	visual_cortex	0.4959018141031265
13	inverse_trace_mc	visual_cortex	0.3279220134019852
13	inverse_trace_mc	visual_cortex	0.3684259235858917
13	inverse_trace_mc	visual_cortex	0.4142578288912773
13	inverse_trace_mc	visual_cortex	0.36822732388973234
13	inverse_trace_mc	visual_cortex	0.5032951965928077
13	inverse_trace_mc	visual_cortex	0.4197276532649994
13	inverse_trace_mc	visual_cortex	0.4582173824310303
13	inverse_trace_mc	visual_cortex	0.4046381667256355
13	inverse_trace_mc	visual_cortex	0.4383847013115883
13	inverse_trace_mc	visual_cortex	0.433751280605793
13	inverse_trace_mc	visual_cortex	0.3151562467217445
13	inverse_trace_mc	visual_cortex	0.23275568708777428
13	inverse_trace_mc	visual_cortex	0.41309273391962054
13	log_det_mc	visual_cortex	0.37429469376802443
13	log_det_mc	visual_cortex	0.4211978629231453
13	log_det_mc	visual_cortex	0.2675562806427479
13	log_det_mc	visual_cortex	0.5258506029844284
13	log_det_mc	visual_cortex	0.329447540640831
13	log_det_mc	visual_cortex	0.4261627957224846
13	log_det_mc	visual_cortex	0.46822298765182496
13	log_det_mc	visual_cortex	0.4576527923345566
13	log_det_mc	visual_cortex	0.263699858635664
13	log_det_mc	visual_cortex	0.4167395755648613
13	log_det_mc	visual_cortex	0.4913081914186478
13	log_det_mc	visual_cortex	0.318997298181057
13	log_det_mc	visual_cortex	0.36833658516407014
13	log_det_mc	visual_cortex	0.3949965462088585
13	log_det_mc	visual_cortex	0.3702375054359436
13	log_det_mc	visual_cortex	0.49223917722702026
13	log_det_mc	visual_cortex	0.40645855516195295
13	log_det_mc	visual_cortex	0.4630499392747879
13	log_det_mc	visual_cortex	0.3881648525595665
13	log_det_mc	visual_cortex	0.4373685270547867
13	log_det_mc	visual_cortex	0.435937437415123
13	log_det_mc	visual_cortex	0.31129138469696044
13	log_det_mc	visual_cortex	0.23453420847654344
13	log_det_mc	visual_cortex	0.41022805869579315
13	random	visual_cortex	0.3530791878700256
13	random	visual_cortex	0.4041852816939354
13	random	visual_cortex	0.25145917013287544
13	random	visual_cortex	0.49730533808469773
13	random	visual_cortex	0.33453562408685683
13	random	visual_cortex	0.4016747668385506
13	random	visual_cortex	0.4496058702468872
13	random	visual_cortex	0.44351480305194857
13	random	visual_cortex	0.2677080579102039
13	random	visual_cortex	0.3923203185200691
13	random	visual_cortex	0.489032019674778
13	random	visual_cortex	0.28820629641413686
13	random	visual_cortex	0.3384784996509552
13	random	visual_cortex	0.38980197757482526
13	random	visual_cortex	0.34672234356403353
13	random	visual_cortex	0.4847670987248421
13	random	visual_cortex	0.397502227127552
13	random	visual_cortex	0.4377076342701912
13	random	visual_cortex	0.3761322766542435
13	random	visual_cortex	0.4152961388230324
13	random	visual_cortex	0.4111322596669197
13	random	visual_cortex	0.3077759057283401
13	random	visual_cortex	0.208127523958683
13	random	visual_cortex	0.393230664730072
13	variance	visual_cortex	0.3661187633872032
13	variance	visual_cortex	0.3896206647157669
13	variance	visual_cortex	0.2437318816781044
13	variance	visual_cortex	0.5077945992350579
13	variance	visual_cortex	0.3108458310365677
13	variance	visual_cortex	0.3934700846672058
13	variance	visual_cortex	0.44560680687427523
13	variance	visual_cortex	0.45289299339056016
13	variance	visual_cortex	0.25861605182290076
13	variance	visual_cortex	0.40302119106054307
13	variance	visual_cortex	0.47779089361429217
13	variance	visual_cortex	0.31256790161132814
13	variance	visual_cortex	0.34797450304031374
13	variance	visual_cortex	0.4017473503947258
13	variance	visual_cortex	0.3528606489300728
13	variance	visual_cortex	0.4848772346973419
13	variance	visual_cortex	0.40252376794815065
13	variance	visual_cortex	0.44879207760095596
13	variance	visual_cortex	0.3655256763100624
13	variance	visual_cortex	0.426394110918045
13	variance	visual_cortex	0.42008015513420105
13	variance	visual_cortex	0.30642312914133074
13	variance	visual_cortex	0.23029429987072944
13	variance	visual_cortex	0.39915841072797775
13	variance_mc	visual_cortex	0.38366844654083254
13	variance_mc	visual_cortex	0.4057975456118584
13	variance_mc	visual_cortex	0.2648923724889755
13	variance_mc	visual_cortex	0.516193576157093
13	variance_mc	visual_cortex	0.34187137633562087
13	variance_mc	visual_cortex	0.4191103309392929
13	variance_mc	visual_cortex	0.4748194605112076
13	variance_mc	visual_cortex	0.4619694083929062
13	variance_mc	visual_cortex	0.268357141315937
13	variance_mc	visual_cortex	0.4215138554573059
13	variance_mc	visual_cortex	0.5064005464315414
13	variance_mc	visual_cortex	0.3131445154547691
13	variance_mc	visual_cortex	0.35728923678398133
13	variance_mc	visual_cortex	0.4074312910437584
13	variance_mc	visual_cortex	0.3608026310801506
13	variance_mc	visual_cortex	0.5038278490304947
13	variance_mc	visual_cortex	0.40466017425060274
13	variance_mc	visual_cortex	0.4633402466773987
13	variance_mc	visual_cortex	0.4024942800402641
13	variance_mc	visual_cortex	0.4448904559016228
13	variance_mc	visual_cortex	0.4351226732134819
13	variance_mc	visual_cortex	0.3175763852894306
13	variance_mc	visual_cortex	0.23570568934082986
13	variance_mc	visual_cortex	0.4116994947195053
14	inverse_trace_mc	visual_cortex	0.37370850294828417
14	inverse_trace_mc	visual_cortex	0.41450942754745485
14	inverse_trace_mc	visual_cortex	0.25864378809928895
14	inverse_trace_mc	visual_cortex	0.5135156273841858
14	inverse_trace_mc	visual_cortex	0.32343120127916336
14	inverse_trace_mc	visual_cortex	0.4143731504678726
14	inverse_trace_mc	visual_cortex	0.47080905437469484
14	inverse_trace_mc	visual_cortex	0.4610793083906174
14	inverse_trace_mc	visual_cortex	0.266515227407217
14	inverse_trace_mc	visual_cortex	0.3959396481513977
14	inverse_trace_mc	visual_cortex	0.49007040113210676
14	inverse_trace_mc	visual_cortex	0.31641334146261213
14	inverse_trace_mc	visual_cortex	0.36509688645601274
14	inverse_trace_mc	visual_cortex	0.40335730761289595
14	inverse_trace_mc	visual_cortex	0.3633562460541725
14	inverse_trace_mc	visual_cortex	0.49391914159059525
14	inverse_trace_mc	visual_cortex	0.410222601890564
14	inverse_trace_mc	visual_cortex	0.453655432164669
14	inverse_trace_mc	visual_cortex	0.3773763462901115
14	inverse_trace_mc	visual_cortex	0.4320607677102089
14	inverse_trace_mc	visual_cortex	0.42346735298633575
14	inverse_trace_mc	visual_cortex	0.30970738381147384
14	inverse_trace_mc	visual_cortex	0.2230030909180641
14	inverse_trace_mc	visual_cortex	0.39863680452108385
14	log_det_mc	visual_cortex	0.3881367787718773
14	log_det_mc	visual_cortex	0.42026364952325823
14	log_det_mc	visual_cortex	0.257601897418499
14	log_det_mc	visual_cortex	0.526098656654358
14	log_det_mc	visual_cortex	0.3273008316755295
14	log_det_mc	visual_cortex	0.42838373631238935
14	log_det_mc	visual_cortex	0.47742760479450225
14	log_det_mc	visual_cortex	0.468124994635582
14	log_det_mc	visual_cortex	0.2682464987039566
14	log_det_mc	visual_cortex	0.4213032007217407
14	log_det_mc	visual_cortex	0.5005398854613304
14	log_det_mc	visual_cortex	0.3276862621307373
14	log_det_mc	visual_cortex	0.36625722944736483
14	log_det_mc	visual_cortex	0.4112329721450806
14	log_det_mc	visual_cortex	0.3746921539306641
14	log_det_mc	visual_cortex	0.5051207304000854
14	log_det_mc	visual_cortex	0.41688764095306396
14	log_det_mc	visual_cortex	0.46807084083557127
14	log_det_mc	visual_cortex	0.4102038756012917
14	log_det_mc	visual_cortex	0.44932673275470736
14	log_det_mc	visual_cortex	0.4339404046535492
14	log_det_mc	visual_cortex	0.31638436019420624
14	log_det_mc	visual_cortex	0.23730744495987893
14	log_det_mc	visual_cortex	0.4170014575123787
14	random	visual_cortex	0.3621546715497971
14	random	visual_cortex	0.38659470453858374
14	random	visual_cortex	0.2614190399646759
14	random	visual_cortex	0.5148031145334244
14	random	visual_cortex	0.33091975152492525
14	random	visual_cortex	0.402276012301445
14	random	visual_cortex	0.4635876327753067
14	random	visual_cortex	0.4485431402921677
14	random	visual_cortex	0.2674990311264992
14	random	visual_cortex	0.4076865494251251
14	random	visual_cortex	0.49435801804065704
14	random	visual_cortex	0.28848959505558014
14	random	visual_cortex	0.33254823461174965
14	random	visual_cortex	0.3981738016009331
14	random	visual_cortex	0.35379265770316126
14	random	visual_cortex	0.4917422726750374
14	random	visual_cortex	0.4186799988150597
14	random	visual_cortex	0.43297307193279266
14	random	visual_cortex	0.402909180521965
14	random	visual_cortex	0.4195923611521721
14	random	visual_cortex	0.4383729755878448
14	random	visual_cortex	0.31082272827625274
14	random	visual_cortex	0.22458238378167153
14	random	visual_cortex	0.39235488325357437
14	variance	visual_cortex	0.3523103967308998
14	variance	visual_cortex	0.4025820538401604
14	variance	visual_cortex	0.2540615424513817
14	variance	visual_cortex	0.5080550760030746
14	variance	visual_cortex	0.32238755077123643
14	variance	visual_cortex	0.39879306554794314
14	variance	visual_cortex	0.4447729542851448
14	variance	visual_cortex	0.4498951002955437
14	variance	visual_cortex	0.26242576017975805
14	variance	visual_cortex	0.4036065325140953
14	variance	visual_cortex	0.47162542045116423
14	variance	visual_cortex	0.3156398221850395
14	variance	visual_cortex	0.3324516013264656
14	variance	visual_cortex	0.39015733897686006
14	variance	visual_cortex	0.3536808416247368
14	variance	visual_cortex	0.4858746722340584
14	variance	visual_cortex	0.41138575226068497
14	variance	visual_cortex	0.46139562129974365
14	variance	visual_cortex	0.3873586177825928
14	variance	visual_cortex	0.4349237412214279
14	variance	visual_cortex	0.42044276744127274
14	variance	visual_cortex	0.30481342077255247
14	variance	visual_cortex	0.23545035496354103
14	variance	visual_cortex	0.4034378454089165
14	variance_mc	visual_cortex	0.38922044932842254
14	variance_mc	visual_cortex	0.4169252634048462
14	variance_mc	visual_cortex	0.2757945008575916
14	variance_mc	visual_cortex	0.5259651049971581
14	variance_mc	visual_cortex	0.34927869737148287
14	variance_mc	visual_cortex	0.4369105875492096
14	variance_mc	visual_cortex	0.4932652682065964
14	variance_mc	visual_cortex	0.46939208060503007
14	variance_mc	visual_cortex	0.2774003744125366
14	variance_mc	visual_cortex	0.4179441347718239
14	variance_mc	visual_cortex	0.5119265705347061
14	variance_mc	visual_cortex	0.31217419654130935
14	variance_mc	visual_cortex	0.3580850213766098
14	variance_mc	visual_cortex	0.41219821125268935
14	variance_mc	visual_cortex	0.3620163291692734
14	variance_mc	visual_cortex	0.513559241592884
14	variance_mc	visual_cortex	0.42686748653650286
14	variance_mc	visual_cortex	0.472254578769207
14	variance_mc	visual_cortex	0.40501108318567275
14	variance_mc	visual_cortex	0.4428841099143028
14	variance_mc	visual_cortex	0.43959076702594757
14	variance_mc	visual_cortex	0.326947383582592
14	variance_mc	visual_cortex	0.23475695177912712
14	variance_mc	visual_cortex	0.4178436666727066
15	inverse_trace_mc	visual_cortex	0.3712476044893265
15	inverse_trace_mc	visual_cortex	0.41109218299388883
15	inverse_trace_mc	visual_cortex	0.2715312227606773
15	inverse_trace_mc	visual_cortex	0.5188685536384583
15	inverse_trace_mc	visual_cortex	0.3230582639575005
15	inverse_trace_mc	visual_cortex	0.4189613088965416
15	inverse_trace_mc	visual_cortex	0.4750880792737007
15	inverse_trace_mc	visual_cortex	0.45426444709300995
15	inverse_trace_mc	visual_cortex	0.265033994615078
15	inverse_trace_mc	visual_cortex	0.4074854016304016
15	inverse_trace_mc	visual_cortex	0.48923575282096865
15	inverse_trace_mc	visual_cortex	0.3105889394879341
15	inverse_trace_mc	visual_cortex	0.35146518498659135
15	inverse_trace_mc	visual_cortex	0.39551862329244614
15	inverse_trace_mc	visual_cortex	0.3566615879535675
15	inverse_trace_mc	visual_cortex	0.4870704531669617
15	inverse_trace_mc	visual_cortex	0.40680224895477296
15	inverse_trace_mc	visual_cortex	0.45683216899633405
15	inverse_trace_mc	visual_cortex	0.379906590282917
15	inverse_trace_mc	visual_cortex	0.43305047899484633
15	inverse_trace_mc	visual_cortex	0.4221286281943321
15	inverse_trace_mc	visual_cortex	0.30175075531005857
15	inverse_trace_mc	visual_cortex	0.2302761435508728
15	inverse_trace_mc	visual_cortex	0.3966405004262924
15	log_det_mc	visual_cortex	0.3874024599790573
15	log_det_mc	visual_cortex	0.4156163215637207
15	log_det_mc	visual_cortex	0.2662112571299076
15	log_det_mc	visual_cortex	0.513725320994854
15	log_det_mc	visual_cortex	0.3320879712700844
15	log_det_mc	visual_cortex	0.4220931127667427
15	log_det_mc	visual_cortex	0.470417757332325
15	log_det_mc	visual_cortex	0.46181691586971285
15	log_det_mc	visual_cortex	0.27138925045728685
15	log_det_mc	visual_cortex	0.41797308176755904
15	log_det_mc	visual_cortex	0.49044771790504454
15	log_det_mc	visual_cortex	0.31271185725927353
15	log_det_mc	visual_cortex	0.3678020492196083
15	log_det_mc	visual_cortex	0.41306271106004716
15	log_det_mc	visual_cortex	0.3578160732984543
15	log_det_mc	visual_cortex	0.5051650539040565
15	log_det_mc	visual_cortex	0.41871579736471176
15	log_det_mc	visual_cortex	0.4591458797454834
15	log_det_mc	visual_cortex	0.41037682443857193
15	log_det_mc	visual_cortex	0.43892338275909426
15	log_det_mc	visual_cortex	0.43199858665466306
15	log_det_mc	visual_cortex	0.3202533692121506
15	log_det_mc	visual_cortex	0.23254572972655296
15	log_det_mc	visual_cortex	0.40831095576286314
15	random	visual_cortex	0.34589833617210386
15	random	visual_cortex	0.39787219017744063
15	random	visual_cortex	0.2566766686737537
15	random	visual_cortex	0.5055727303028107
15	random	visual_cortex	0.34085124880075457
15	random	visual_cortex	0.3904464513063431
15	random	visual_cortex	0.4621698513627052
15	random	visual_cortex	0.4496678501367569
15	random	visual_cortex	0.2673703975975513
15	random	visual_cortex	0.39463153630495074
15	random	visual_cortex	0.4891453325748444
15	random	visual_cortex	0.2970043241977692
15	random	visual_cortex	0.3206724748015404
15	random	visual_cortex	0.38887828439474104
15	random	visual_cortex	0.3557800084352493
15	random	visual_cortex	0.48416940271854403
15	random	visual_cortex	0.4239237308502197
15	random	visual_cortex	0.43367007821798326
15	random	visual_cortex	0.3978610172867775
15	random	visual_cortex	0.4081863522529602
15	random	visual_cortex	0.41980721056461334
15	random	visual_cortex	0.2960901327431202
15	random	visual_cortex	0.21380920708179474
15	random	visual_cortex	0.4005047857761383
15	variance	visual_cortex	0.3651688531041145
15	variance	visual_cortex	0.3874756321310997
15	variance	visual_cortex	0.25920665115118025
15	variance	visual_cortex	0.5046439722180367
15	variance	visual_cortex	0.32663482129573823
15	variance	visual_cortex	0.39793999344110487
15	variance	visual_cortex	0.45423656404018403
15	variance	visual_cortex	0.45251392722129824
15	variance	visual_cortex	0.26719875931739806
15	variance	visual_cortex	0.39865423142910006
15	variance	visual_cortex	0.47622929960489274
15	variance	visual_cortex	0.30891398936510084
15	variance	visual_cortex	0.35500308871269226
15	variance	visual_cortex	0.40372674614191056
15	variance	visual_cortex	0.36181432753801346
15	variance	visual_cortex	0.493156436085701
15	variance	visual_cortex	0.4117892414331436
15	variance	visual_cortex	0.45785858035087584
15	variance	visual_cortex	0.38008173555135727
15	variance	visual_cortex	0.4275658518075943
15	variance	visual_cortex	0.4184597283601761
15	variance	visual_cortex	0.3171713724732399
15	variance	visual_cortex	0.2226688340306282
15	variance	visual_cortex	0.4039280965924263
15	variance_mc	visual_cortex	0.38405328094959257
15	variance_mc	visual_cortex	0.4008760616183281
15	variance_mc	visual_cortex	0.26275901719927786
15	variance_mc	visual_cortex	0.5254490405321122
15	variance_mc	visual_cortex	0.3453893393278122
15	variance_mc	visual_cortex	0.43303880989551546
15	variance_mc	visual_cortex	0.4859736353158951
15	variance_mc	visual_cortex	0.45712063163518907
15	variance_mc	visual_cortex	0.28081887066364286
15	variance_mc	visual_cortex	0.42347762584686277
15	variance_mc	visual_cortex	0.5073808208107948
15	variance_mc	visual_cortex	0.3157219335436821
15	variance_mc	visual_cortex	0.34101605117321016
15	variance_mc	visual_cortex	0.4111869394779205
15	variance_mc	visual_cortex	0.37180224657058714
15	variance_mc	visual_cortex	0.5087333917617798
15	variance_mc	visual_cortex	0.41996757239103316
15	variance_mc	visual_cortex	0.47565859109163283
15	variance_mc	visual_cortex	0.43023323863744733
15	variance_mc	visual_cortex	0.44155935794115064
15	variance_mc	visual_cortex	0.44057646542787554
15	variance_mc	visual_cortex	0.32373054027557374
15	variance_mc	visual_cortex	0.2245796024799347
15	variance_mc	visual_cortex	0.41903280317783353
16	inverse_trace_mc	visual_cortex	0.3679643854498863
16	inverse_trace_mc	visual_cortex	0.40779316127300264
16	inverse_trace_mc	visual_cortex	0.25809716433286667
16	inverse_trace_mc	visual_cortex	0.5120052263140679
16	inverse_trace_mc	visual_cortex	0.32335069328546523
16	inverse_trace_mc	visual_cortex	0.41865678131580353
16	inverse_trace_mc	visual_cortex	0.4824146866798401
16	inverse_trace_mc	visual_cortex	0.4639761060476303
16	inverse_trace_mc	visual_cortex	0.26617169231176374
16	inverse_trace_mc	visual_cortex	0.41392897963523867
16	inverse_trace_mc	visual_cortex	0.48542493730783465
16	inverse_trace_mc	visual_cortex	0.31607351154088975
16	inverse_trace_mc	visual_cortex	0.3619803309440613
16	inverse_trace_mc	visual_cortex	0.41741955280303955
16	inverse_trace_mc	visual_cortex	0.359799262881279
16	inverse_trace_mc	visual_cortex	0.491180445253849
16	inverse_trace_mc	visual_cortex	0.42520281225442885
16	inverse_trace_mc	visual_cortex	0.4566230908036232
16	inverse_trace_mc	visual_cortex	0.3982080057263374
16	inverse_trace_mc	visual_cortex	0.43683824092149737
16	inverse_trace_mc	visual_cortex	0.42360152304172516
16	inverse_trace_mc	visual_cortex	0.3086178958415985
16	inverse_trace_mc	visual_cortex	0.21724752485752105
16	inverse_trace_mc	visual_cortex	0.4044292777776718
16	log_det_mc	visual_cortex	0.3738259717822075
16	log_det_mc	visual_cortex	0.40535091012716296
16	log_det_mc	visual_cortex	0.267939829826355
16	log_det_mc	visual_cortex	0.5109306648373604
16	log_det_mc	visual_cortex	0.32791400998830794
16	log_det_mc	visual_cortex	0.4176720157265663
16	log_det_mc	visual_cortex	0.4692793175578117
16	log_det_mc	visual_cortex	0.45060961991548537
16	log_det_mc	visual_cortex	0.266136721521616
16	log_det_mc	visual_cortex	0.4044823557138443
16	log_det_mc	visual_cortex	0.487450884282589
16	log_det_mc	visual_cortex	0.3196111127734184
16	log_det_mc	visual_cortex	0.35514341592788695
16	log_det_mc	visual_cortex	0.41177224069833757
16	log_det_mc	visual_cortex	0.3516386032104492
16	log_det_mc	visual_cortex	0.49811953455209734
16	log_det_mc	visual_cortex	0.42557767778635025
16	log_det_mc	visual_cortex	0.4568650349974632
16	log_det_mc	visual_cortex	0.3900242745876312
16	log_det_mc	visual_cortex	0.42825525999069214
16	log_det_mc	visual_cortex	0.43838766366243365
